Energy_MeV,Element,Mu_over_rho,Mu_en_over_rho
0.153,13,0.13687,0.0282208
0.154,13,0.13656,0.0282044
0.155,13,0.13625,0.028188
0.156,13,0.13594,0.0281716
0.157,13,0.13563,0.0281552
0.158,13,0.13532,0.0281388
0.159,13,0.13501,0.0281224
0.16,13,0.1347,0.028106
0.161,13,0.13439,0.0280896
0.162,13,0.13408,0.0280732
0.163,13,0.13377,0.0280568
0.164,13,0.13346,0.0280404
0.165,13,0.13315,0.028024
0.166,13,0.13284,0.0280076
0.167,13,0.13253,0.0279912
0.168,13,0.13222,0.0279748
0.169,13,0.13191,0.0279584
0.17,13,0.1316,0.027942
0.171,13,0.13129,0.0279256
0.172,13,0.13098,0.0279092
0.173,13,0.13067,0.0278928
0.174,13,0.13036,0.0278764
0.175,13,0.13005,0.02786
0.176,13,0.12974,0.0278436
0.177,13,0.12943,0.0278272
0.178,13,0.12912,0.0278108
0.179,13,0.12881,0.0277944
0.18,13,0.1285,0.027778
0.181,13,0.12819,0.0277616
0.182,13,0.12788,0.0277452
0.183,13,0.12757,0.0277288
0.184,13,0.12726,0.0277124
0.185,13,0.12695,0.027696
0.186,13,0.12664,0.0276796
0.187,13,0.12633,0.0276632
0.188,13,0.12602,0.0276468
0.189,13,0.12571,0.0276304
0.19,13,0.1254,0.027614
0.191,13,0.12509,0.0275976
0.192,13,0.12478,0.0275812
0.193,13,0.12447,0.0275648
0.194,13,0.12416,0.0275484
0.195,13,0.12385,0.027532
0.196,13,0.12354,0.0275156
0.197,13,0.12323,0.0274992
0.198,13,0.12292,0.0274828
0.199,13,0.12261,0.0274664
0.2,13,0.1223,0.02745
0.201,13,0.122119,0.0274571
0.202,13,0.121938,0.0274642
0.203,13,0.121757,0.0274713
0.204,13,0.121576,0.0274784
0.205,13,0.121395,0.0274855
0.206,13,0.121214,0.0274926
0.207,13,0.121033,0.0274997
0.208,13,0.120852,0.0275068
0.209,13,0.120671,0.0275139
0.21,13,0.12049,0.027521
0.211,13,0.120309,0.0275281
0.212,13,0.120128,0.0275352
0.213,13,0.119947,0.0275423
0.214,13,0.119766,0.0275494
0.215,13,0.119585,0.0275565
0.216,13,0.119404,0.0275636
0.217,13,0.119223,0.0275707
0.218,13,0.119042,0.0275778
0.219,13,0.118861,0.0275849
0.22,13,0.11868,0.027592
0.221,13,0.118499,0.0275991
0.222,13,0.118318,0.0276062
0.223,13,0.118137,0.0276133
0.224,13,0.117956,0.0276204
0.225,13,0.117775,0.0276275
0.226,13,0.117594,0.0276346
0.227,13,0.117413,0.0276417
0.228,13,0.117232,0.0276488
0.229,13,0.117051,0.0276559
0.23,13,0.11687,0.027663
0.231,13,0.116689,0.0276701
0.232,13,0.116508,0.0276772
0.233,13,0.116327,0.0276843
0.234,13,0.116146,0.0276914
0.235,13,0.115965,0.0276985
0.236,13,0.115784,0.0277056
0.237,13,0.115603,0.0277127
0.238,13,0.115422,0.0277198
0.239,13,0.115241,0.0277269
0.24,13,0.11506,0.027734
0.241,13,0.114879,0.0277411
0.242,13,0.114698,0.0277482
0.243,13,0.114517,0.0277553
0.244,13,0.114336,0.0277624
0.245,13,0.114155,0.0277695
0.246,13,0.113974,0.0277766
0.247,13,0.113793,0.0277837
0.248,13,0.113612,0.0277908
0.249,13,0.113431,0.0277979
0.25,13,0.11325,0.027805
0.251,13,0.113069,0.0278121
0.252,13,0.112888,0.0278192
0.253,13,0.112707,0.0278263
0.254,13,0.112526,0.0278334
0.255,13,0.112345,0.0278405
0.256,13,0.112164,0.0278476
0.257,13,0.111983,0.0278547
0.258,13,0.111802,0.0278618
0.259,13,0.111621,0.0278689
0.26,13,0.11144,0.027876
0.261,13,0.111259,0.0278831
0.262,13,0.111078,0.0278902
0.263,13,0.110897,0.0278973
0.264,13,0.110716,0.0279044
0.265,13,0.110535,0.0279115
0.266,13,0.110354,0.0279186
0.267,13,0.110173,0.0279257
0.268,13,0.109992,0.0279328
0.269,13,0.109811,0.0279399
0.27,13,0.10963,0.027947
0.271,13,0.109449,0.0279541
0.272,13,0.109268,0.0279612
0.273,13,0.109087,0.0279683
0.274,13,0.108906,0.0279754
0.275,13,0.108725,0.0279825
0.276,13,0.108544,0.0279896
0.277,13,0.108363,0.0279967
0.278,13,0.108182,0.0280038
0.279,13,0.108001,0.0280109
0.28,13,0.10782,0.028018
0.281,13,0.107639,0.0280251
0.282,13,0.107458,0.0280322
0.283,13,0.107277,0.0280393
0.284,13,0.107096,0.0280464
0.285,13,0.106915,0.0280535
0.286,13,0.106734,0.0280606
0.287,13,0.106553,0.0280677
0.288,13,0.106372,0.0280748
0.289,13,0.106191,0.0280819
0.29,13,0.10601,0.028089
0.291,13,0.105829,0.0280961
0.292,13,0.105648,0.0281032
0.293,13,0.105467,0.0281103
0.294,13,0.105286,0.0281174
0.295,13,0.105105,0.0281245
0.296,13,0.104924,0.0281316
0.297,13,0.104743,0.0281387
0.298,13,0.104562,0.0281458
0.299,13,0.104381,0.0281529
0.3,13,0.1042,0.02816
0.301,13,0.1040856,0.0281646
0.302,13,0.1039712,0.0281692
0.303,13,0.1038568,0.0281738
0.304,13,0.1037424,0.0281784
0.305,13,0.103628,0.028183
0.306,13,0.1035136,0.0281876
0.307,13,0.1033992,0.0281922
0.308,13,0.1032848,0.0281968
0.309,13,0.1031704,0.0282014
0.31,13,0.103056,0.028206
0.311,13,0.1029416,0.0282106
0.312,13,0.1028272,0.0282152
0.313,13,0.1027128,0.0282198
0.314,13,0.1025984,0.0282244
0.315,13,0.102484,0.028229
0.316,13,0.1023696,0.0282336
0.317,13,0.1022552,0.0282382
0.318,13,0.1021408,0.0282428
0.319,13,0.1020264,0.0282474
0.32,13,0.101912,0.028252
0.321,13,0.1017976,0.0282566
0.322,13,0.1016832,0.0282612
0.323,13,0.1015688,0.0282658
0.324,13,0.1014544,0.0282704
0.325,13,0.10134,0.028275
0.326,13,0.1012256,0.0282796
0.327,13,0.1011112,0.0282842
0.328,13,0.1009968,0.0282888
0.329,13,0.1008824,0.0282934
0.33,13,0.100768,0.028298
0.331,13,0.1006536,0.0283026
0.332,13,0.1005392,0.0283072
0.333,13,0.1004248,0.0283118
0.334,13,0.1003104,0.0283164
0.335,13,0.100196,0.028321
0.336,13,0.1000816,0.0283256
0.337,13,0.0999672,0.0283302
0.338,13,0.0998528,0.0283348
0.339,13,0.0997384,0.0283394
0.34,13,0.099624,0.028344
0.341,13,0.0995096,0.0283486
0.342,13,0.0993952,0.0283532
0.343,13,0.0992808,0.0283578
0.344,13,0.0991664,0.0283624
0.345,13,0.099052,0.028367
0.346,13,0.0989376,0.0283716
0.347,13,0.0988232,0.0283762
0.348,13,0.0987088,0.0283808
0.349,13,0.0985944,0.0283854
0.35,13,0.09848,0.02839
0.351,13,0.0983656,0.0283946
0.352,13,0.0982512,0.0283992
0.353,13,0.0981368,0.0284038
0.354,13,0.0980224,0.0284084
0.355,13,0.097908,0.028413
0.356,13,0.0977936,0.0284176
0.357,13,0.0976792,0.0284222
0.358,13,0.0975648,0.0284268
0.359,13,0.0974504,0.0284314
0.36,13,0.097336,0.028436
0.361,13,0.0972216,0.0284406
0.362,13,0.0971072,0.0284452
0.363,13,0.0969928,0.0284498
0.364,13,0.0968784,0.0284544
0.365,13,0.096764,0.028459
0.366,13,0.0966496,0.0284636
0.367,13,0.0965352,0.0284682
0.368,13,0.0964208,0.0284728
0.369,13,0.0963064,0.0284774
0.37,13,0.096192,0.028482
0.371,13,0.0960776,0.0284866
0.372,13,0.0959632,0.0284912
0.373,13,0.0958488,0.0284958
0.374,13,0.0957344,0.0285004
0.375,13,0.09562,0.028505
0.376,13,0.0955056,0.0285096
0.377,13,0.0953912,0.0285142
0.378,13,0.0952768,0.0285188
0.379,13,0.0951624,0.0285234
0.38,13,0.095048,0.028528
0.381,13,0.0949336,0.0285326
0.382,13,0.0948192,0.0285372
0.383,13,0.0947048,0.0285418
0.384,13,0.0945904,0.0285464
0.385,13,0.094476,0.028551
0.386,13,0.0943616,0.0285556
0.387,13,0.0942472,0.0285602
0.388,13,0.0941328,0.0285648
0.389,13,0.0940184,0.0285694
0.39,13,0.093904,0.028574
0.391,13,0.0937896,0.0285786
0.392,13,0.0936752,0.0285832
0.393,13,0.0935608,0.0285878
0.394,13,0.0934464,0.0285924
0.395,13,0.093332,0.028597
0.396,13,0.0932176,0.0286016
0.397,13,0.0931032,0.0286062
0.398,13,0.0929888,0.0286108
0.399,13,0.0928744,0.0286154
0.4,13,0.09276,0.02862
0.401,13,0.0926769,0.0286206
0.402,13,0.0925938,0.0286212
0.403,13,0.0925107,0.0286218
0.404,13,0.0924276,0.0286224
0.405,13,0.0923445,0.028623
0.406,13,0.0922614,0.0286236
0.407,13,0.0921783,0.0286242
0.408,13,0.0920952,0.0286248
0.409,13,0.0920121,0.0286254
0.41,13,0.091929,0.028626
0.411,13,0.0918459,0.0286266
0.412,13,0.0917628,0.0286272
0.413,13,0.0916797,0.0286278
0.414,13,0.0915966,0.0286284
0.415,13,0.0915135,0.028629
0.416,13,0.0914304,0.0286296
0.417,13,0.0913473,0.0286302
0.418,13,0.0912642,0.0286308
0.419,13,0.0911811,0.0286314
0.42,13,0.091098,0.028632
0.421,13,0.0910149,0.0286326
0.422,13,0.0909318,0.0286332
0.423,13,0.0908487,0.0286338
0.424,13,0.0907656,0.0286344
0.425,13,0.0906825,0.028635
0.426,13,0.0905994,0.0286356
0.427,13,0.0905163,0.0286362
0.428,13,0.0904332,0.0286368
0.429,13,0.0903501,0.0286374
0.43,13,0.090267,0.028638
0.431,13,0.0901839,0.0286386
0.432,13,0.0901008,0.0286392
0.433,13,0.0900177,0.0286398
0.434,13,0.0899346,0.0286404
0.435,13,0.0898515,0.028641
0.436,13,0.0897684,0.0286416
0.437,13,0.0896853,0.0286422
0.438,13,0.0896022,0.0286428
0.439,13,0.0895191,0.0286434
0.44,13,0.089436,0.028644
0.441,13,0.0893529,0.0286446
0.442,13,0.0892698,0.0286452
0.443,13,0.0891867,0.0286458
0.444,13,0.0891036,0.0286464
0.445,13,0.0890205,0.028647
0.446,13,0.0889374,0.0286476
0.447,13,0.0888543,0.0286482
0.448,13,0.0887712,0.0286488
0.449,13,0.0886881,0.0286494
0.45,13,0.088605,0.02865
0.451,13,0.0885219,0.0286506
0.452,13,0.0884388,0.0286512
0.453,13,0.0883557,0.0286518
0.454,13,0.0882726,0.0286524
0.455,13,0.0881895,0.028653
0.456,13,0.0881064,0.0286536
0.457,13,0.0880233,0.0286542
0.458,13,0.0879402,0.0286548
0.459,13,0.0878571,0.0286554
0.46,13,0.087774,0.028656
0.461,13,0.0876909,0.0286566
0.462,13,0.0876078,0.0286572
0.463,13,0.0875247,0.0286578
0.464,13,0.0874416,0.0286584
0.465,13,0.0873585,0.028659
0.466,13,0.0872754,0.0286596
0.467,13,0.0871923,0.0286602
0.468,13,0.0871092,0.0286608
0.469,13,0.0870261,0.0286614
0.47,13,0.086943,0.028662
0.471,13,0.0868599,0.0286626
0.472,13,0.0867768,0.0286632
0.473,13,0.0866937,0.0286638
0.474,13,0.0866106,0.0286644
0.475,13,0.0865275,0.028665
0.476,13,0.0864444,0.0286656
0.477,13,0.0863613,0.0286662
0.478,13,0.0862782,0.0286668
0.479,13,0.0861951,0.0286674
0.48,13,0.086112,0.028668
0.481,13,0.0860289,0.0286686
0.482,13,0.0859458,0.0286692
0.483,13,0.0858627,0.0286698
0.484,13,0.0857796,0.0286704
0.485,13,0.0856965,0.028671
0.486,13,0.0856134,0.0286716
0.487,13,0.0855303,0.0286722
0.488,13,0.0854472,0.0286728
0.489,13,0.0853641,0.0286734
0.49,13,0.085281,0.028674
0.491,13,0.0851979,0.0286746
0.492,13,0.0851148,0.0286752
0.493,13,0.0850317,0.0286758
0.494,13,0.0849486,0.0286764
0.495,13,0.0848655,0.028677
0.496,13,0.0847824,0.0286776
0.497,13,0.0846993,0.0286782
0.498,13,0.0846162,0.0286788
0.499,13,0.0845331,0.0286794
0.5,13,0.08445,0.02868
0.001,18,3184.0,3180.0
0.002,18,512.0,509.3
0.003,18,170.3,168.2
0.004,18,757.2,697.9
0.005,18,422.5,395.3
0.006,18,259.3,244.9
0.007,18,188.65,178.7
0.008,18,118.0,112.5
0.009,18,90.58,86.44
0.01,18,63.16,60.38
0.011,18,54.494,52.076
0.012,18,45.828,43.772
0.013,18,37.162,35.468
0.014,18,28.496,27.164
0.015,18,19.83,18.86
0.016,18,17.5898,16.7028
0.017,18,15.3496,14.5456
0.018,18,13.1094,12.3884
0.019,18,10.8692,10.2312
0.02,18,8.629,8.074
0.021,18,8.0358,7.5048
0.022,18,7.4426,6.9356
0.023,18,6.8494,6.3664
0.024,18,6.2562,5.7972
0.025,18,5.663,5.228
0.026,18,5.0698,4.6588
0.027,18,4.4766,4.0896
0.028,18,3.8834,3.5204
0.029,18,3.2902,2.9512
0.03,18,2.697,2.382
0.031,18,2.5501,2.24287
0.032,18,2.4032,2.10374
0.033,18,2.2563,1.96461
0.034,18,2.1094,1.82548
0.035,18,1.9625,1.68635
0.036,18,1.8156,1.54722
0.037,18,1.6687,1.40809
0.038,18,1.5218,1.26896
0.039,18,1.3749,1.12983
0.04,18,1.228,0.9907
0.041,18,1.17532,0.94183
0.042,18,1.12264,0.89296
0.043,18,1.06996,0.84409
0.044,18,1.01728,0.79522
0.045,18,0.9646,0.74635
0.046,18,0.91192,0.69748
0.047,18,0.85924,0.64861
0.048,18,0.80656,0.59974
0.049,18,0.75388,0.55087
0.05,18,0.7012,0.502
0.051,18,0.67772,0.48084
0.052,18,0.65424,0.45968
0.053,18,0.63076,0.43852
0.054,18,0.60728,0.41736
0.055,18,0.5838,0.3962
0.056,18,0.56032,0.37504
0.057,18,0.53684,0.35388
0.058,18,0.51336,0.33272
0.059,18,0.48988,0.31156
0.06,18,0.4664,0.2904
0.061,18,0.45688,0.28228
0.062,18,0.44736,0.27416
0.063,18,0.43784,0.26604
0.064,18,0.42832,0.25792
0.065,18,0.4188,0.2498
0.066,18,0.40928,0.24168
0.067,18,0.39976,0.23356
0.068,18,0.39024,0.22544
0.069,18,0.38072,0.21732
0.07,18,0.3712,0.2092
0.071,18,0.36168,0.20108
0.072,18,0.35216,0.19296
0.073,18,0.34264,0.18484
0.074,18,0.33312,0.17672
0.075,18,0.3236,0.1686
0.076,18,0.31408,0.16048
0.077,18,0.30456,0.15236
0.078,18,0.29504,0.14424
0.079,18,0.28552,0.13612
0.08,18,0.276,0.128
0.081,18,0.272415,0.125272
0.082,18,0.26883,0.122544
0.083,18,0.265245,0.119816
0.084,18,0.26166,0.117088
0.085,18,0.258075,0.11436
0.086,18,0.25449,0.111632
0.087,18,0.250905,0.108904
0.088,18,0.24732,0.106176
0.089,18,0.243735,0.103448
0.09,18,0.24015,0.10072
0.091,18,0.236565,0.097992
0.092,18,0.23298,0.095264
0.093,18,0.229395,0.092536
0.094,18,0.22581,0.089808
0.095,18,0.222225,0.08708
0.096,18,0.21864,0.084352
0.097,18,0.215055,0.081624
0.098,18,0.21147,0.078896
0.099,18,0.207885,0.076168
0.1,18,0.2043,0.07344
0.101,18,0.203068,0.0727118
0.102,18,0.201836,0.0719836
0.103,18,0.200604,0.0712554
0.104,18,0.199372,0.0705272
0.105,18,0.19814,0.069799
0.106,18,0.196908,0.0690708
0.107,18,0.195676,0.0683426
0.108,18,0.194444,0.0676144
0.109,18,0.193212,0.0668862
0.11,18,0.19198,0.066158
0.111,18,0.190748,0.0654298
0.112,18,0.189516,0.0647016
0.113,18,0.188284,0.0639734
0.114,18,0.187052,0.0632452
0.115,18,0.18582,0.062517
0.116,18,0.184588,0.0617888
0.117,18,0.183356,0.0610606
0.118,18,0.182124,0.0603324
0.119,18,0.180892,0.0596042
0.12,18,0.17966,0.058876
0.121,18,0.178428,0.0581478
0.122,18,0.177196,0.0574196
0.123,18,0.175964,0.0566914
0.124,18,0.174732,0.0559632
0.125,18,0.1735,0.055235
0.126,18,0.172268,0.0545068
0.127,18,0.171036,0.0537786
0.128,18,0.169804,0.0530504
0.129,18,0.168572,0.0523222
0.13,18,0.16734,0.051594
0.131,18,0.166108,0.0508658
0.132,18,0.164876,0.0501376
0.133,18,0.163644,0.0494094
0.134,18,0.162412,0.0486812
0.135,18,0.16118,0.047953
0.136,18,0.159948,0.0472248
0.137,18,0.158716,0.0464966
0.138,18,0.157484,0.0457684
0.139,18,0.156252,0.0450402
0.14,18,0.15502,0.044312
0.141,18,0.153788,0.0435838
0.142,18,0.152556,0.0428556
0.143,18,0.151324,0.0421274
0.144,18,0.150092,0.0413992
0.145,18,0.14886,0.040671
0.146,18,0.147628,0.0399428
0.147,18,0.146396,0.0392146
0.148,18,0.145164,0.0384864
0.149,18,0.143932,0.0377582
0.15,18,0.1427,0.03703
0.151,18,0.142256,0.036889
0.152,18,0.141812,0.036748
0.153,18,0.141368,0.036607
0.154,18,0.140924,0.036466
0.155,18,0.14048,0.036325
0.156,18,0.140036,0.036184
0.157,18,0.139592,0.036043
0.158,18,0.139148,0.035902
0.159,18,0.138704,0.035761
0.16,18,0.13826,0.03562
0.161,18,0.137816,0.035479
0.162,18,0.137372,0.035338
0.163,18,0.136928,0.035197
0.164,18,0.136484,0.035056
0.165,18,0.13604,0.034915
0.166,18,0.135596,0.034774
0.167,18,0.135152,0.034633
0.168,18,0.134708,0.034492
0.169,18,0.134264,0.034351
0.17,18,0.13382,0.03421
0.171,18,0.133376,0.034069
0.172,18,0.132932,0.033928
0.173,18,0.132488,0.033787
0.174,18,0.132044,0.033646
0.175,18,0.1316,0.033505
0.176,18,0.131156,0.033364
0.177,18,0.130712,0.033223
0.178,18,0.130268,0.033082
0.179,18,0.129824,0.032941
0.18,18,0.12938,0.0328
0.181,18,0.128936,0.032659
0.182,18,0.128492,0.032518
0.183,18,0.128048,0.032377
0.184,18,0.127604,0.032236
0.185,18,0.12716,0.032095
0.186,18,0.126716,0.031954
0.187,18,0.126272,0.031813
0.188,18,0.125828,0.031672
0.189,18,0.125384,0.031531
0.19,18,0.12494,0.03139
0.191,18,0.124496,0.031249
0.192,18,0.124052,0.031108
0.193,18,0.123608,0.030967
0.194,18,0.123164,0.030826
0.195,18,0.12272,0.030685
0.196,18,0.122276,0.030544
0.197,18,0.121832,0.030403
0.198,18,0.121388,0.030262
0.199,18,0.120944,0.030121
0.2,18,0.1205,0.02998
0.201,18,0.1202903,0.0299559
0.202,18,0.1200806,0.0299318
0.203,18,0.1198709,0.0299077
0.204,18,0.1196612,0.0298836
0.205,18,0.1194515,0.0298595
0.206,18,0.1192418,0.0298354
0.207,18,0.1190321,0.0298113
0.208,18,0.1188224,0.0297872
0.209,18,0.1186127,0.0297631
0.21,18,0.118403,0.029739
0.211,18,0.1181933,0.0297149
0.212,18,0.1179836,0.0296908
0.213,18,0.1177739,0.0296667
0.214,18,0.1175642,0.0296426
0.215,18,0.1173545,0.0296185
0.216,18,0.1171448,0.0295944
0.217,18,0.1169351,0.0295703
0.218,18,0.1167254,0.0295462
0.219,18,0.1165157,0.0295221
0.22,18,0.116306,0.029498
0.221,18,0.1160963,0.0294739
0.222,18,0.1158866,0.0294498
0.223,18,0.1156769,0.0294257
0.224,18,0.1154672,0.0294016
0.225,18,0.1152575,0.0293775
0.226,18,0.1150478,0.0293534
0.227,18,0.1148381,0.0293293
0.228,18,0.1146284,0.0293052
0.229,18,0.1144187,0.0292811
0.23,18,0.114209,0.029257
0.231,18,0.1139993,0.0292329
0.232,18,0.1137896,0.0292088
0.233,18,0.1135799,0.0291847
0.234,18,0.1133702,0.0291606
0.235,18,0.1131605,0.0291365
0.236,18,0.1129508,0.0291124
0.237,18,0.1127411,0.0290883
0.238,18,0.1125314,0.0290642
0.239,18,0.1123217,0.0290401
0.24,18,0.112112,0.029016
0.241,18,0.1119023,0.0289919
0.242,18,0.1116926,0.0289678
0.243,18,0.1114829,0.0289437
0.244,18,0.1112732,0.0289196
0.245,18,0.1110635,0.0288955
0.246,18,0.1108538,0.0288714
0.247,18,0.1106441,0.0288473
0.248,18,0.1104344,0.0288232
0.249,18,0.1102247,0.0287991
0.25,18,0.110015,0.028775
0.251,18,0.1098053,0.0287509
0.252,18,0.1095956,0.0287268
0.253,18,0.1093859,0.0287027
0.254,18,0.1091762,0.0286786
0.255,18,0.1089665,0.0286545
0.256,18,0.1087568,0.0286304
0.257,18,0.1085471,0.0286063
0.258,18,0.1083374,0.0285822
0.259,18,0.1081277,0.0285581
0.26,18,0.107918,0.028534
0.261,18,0.1077083,0.0285099
0.262,18,0.1074986,0.0284858
0.263,18,0.1072889,0.0284617
0.264,18,0.1070792,0.0284376
0.265,18,0.1068695,0.0284135
0.266,18,0.1066598,0.0283894
0.267,18,0.1064501,0.0283653
0.268,18,0.1062404,0.0283412
0.269,18,0.1060307,0.0283171
0.27,18,0.105821,0.028293
0.271,18,0.1056113,0.0282689
0.272,18,0.1054016,0.0282448
0.273,18,0.1051919,0.0282207
0.274,18,0.1049822,0.0281966
0.275,18,0.1047725,0.0281725
0.276,18,0.1045628,0.0281484
0.277,18,0.1043531,0.0281243
0.278,18,0.1041434,0.0281002
0.279,18,0.1039337,0.0280761
0.28,18,0.103724,0.028052
0.281,18,0.1035143,0.0280279
0.282,18,0.1033046,0.0280038
0.283,18,0.1030949,0.0279797
0.284,18,0.1028852,0.0279556
0.285,18,0.1026755,0.0279315
0.286,18,0.1024658,0.0279074
0.287,18,0.1022561,0.0278833
0.288,18,0.1020464,0.0278592
0.289,18,0.1018367,0.0278351
0.29,18,0.101627,0.027811
0.291,18,0.1014173,0.0277869
0.292,18,0.1012076,0.0277628
0.293,18,0.1009979,0.0277387
0.294,18,0.1007882,0.0277146
0.295,18,0.1005785,0.0276905
0.296,18,0.1003688,0.0276664
0.297,18,0.1001591,0.0276423
0.298,18,0.0999494,0.0276182
0.299,18,0.0997397,0.0275941
0.3,18,0.09953,0.02757
0.301,18,0.0994123,0.027567
0.302,18,0.0992946,0.027564
0.303,18,0.0991769,0.027561
0.304,18,0.0990592,0.027558
0.305,18,0.0989415,0.027555
0.306,18,0.0988238,0.027552
0.307,18,0.0987061,0.027549
0.308,18,0.0985884,0.027546
0.309,18,0.0984707,0.027543
0.31,18,0.098353,0.02754
0.311,18,0.0982353,0.027537
0.312,18,0.0981176,0.027534
0.313,18,0.0979999,0.027531
0.314,18,0.0978822,0.027528
0.315,18,0.0977645,0.027525
0.316,18,0.0976468,0.027522
0.317,18,0.0975291,0.027519
0.318,18,0.0974114,0.027516
0.319,18,0.0972937,0.027513
0.32,18,0.097176,0.02751
0.321,18,0.0970583,0.027507
0.322,18,0.0969406,0.027504
0.323,18,0.0968229,0.027501
0.324,18,0.0967052,0.027498
0.325,18,0.0965875,0.027495
0.326,18,0.0964698,0.027492
0.327,18,0.0963521,0.027489
0.328,18,0.0962344,0.027486
0.329,18,0.0961167,0.027483
0.33,18,0.095999,0.02748
0.331,18,0.0958813,0.027477
0.332,18,0.0957636,0.027474
0.333,18,0.0956459,0.027471
0.334,18,0.0955282,0.027468
0.335,18,0.0954105,0.027465
0.336,18,0.0952928,0.027462
0.337,18,0.0951751,0.027459
0.338,18,0.0950574,0.027456
0.339,18,0.0949397,0.027453
0.34,18,0.094822,0.02745
0.341,18,0.0947043,0.027447
0.342,18,0.0945866,0.027444
0.343,18,0.0944689,0.027441
0.344,18,0.0943512,0.027438
0.345,18,0.0942335,0.027435
0.346,18,0.0941158,0.027432
0.347,18,0.0939981,0.027429
0.348,18,0.0938804,0.027426
0.349,18,0.0937627,0.027423
0.35,18,0.093645,0.02742
0.351,18,0.0935273,0.027417
0.352,18,0.0934096,0.027414
0.353,18,0.0932919,0.027411
0.354,18,0.0931742,0.027408
0.355,18,0.0930565,0.027405
0.356,18,0.0929388,0.027402
0.357,18,0.0928211,0.027399
0.358,18,0.0927034,0.027396
0.359,18,0.0925857,0.027393
0.36,18,0.092468,0.02739
0.361,18,0.0923503,0.027387
0.362,18,0.0922326,0.027384
0.363,18,0.0921149,0.027381
0.364,18,0.0919972,0.027378
0.365,18,0.0918795,0.027375
0.366,18,0.0917618,0.027372
0.367,18,0.0916441,0.027369
0.368,18,0.0915264,0.027366
0.369,18,0.0914087,0.027363
0.37,18,0.091291,0.02736
0.371,18,0.0911733,0.027357
0.372,18,0.0910556,0.027354
0.373,18,0.0909379,0.027351
0.374,18,0.0908202,0.027348
0.375,18,0.0907025,0.027345
0.376,18,0.0905848,0.027342
0.377,18,0.0904671,0.027339
0.378,18,0.0903494,0.027336
0.379,18,0.0902317,0.027333
0.38,18,0.090114,0.02733
0.381,18,0.0899963,0.027327
0.382,18,0.0898786,0.027324
0.383,18,0.0897609,0.027321
0.384,18,0.0896432,0.027318
0.385,18,0.0895255,0.027315
0.386,18,0.0894078,0.027312
0.387,18,0.0892901,0.027309
0.388,18,0.0891724,0.027306
0.389,18,0.0890547,0.027303
0.39,18,0.088937,0.0273
0.391,18,0.0888193,0.027297
0.392,18,0.0887016,0.027294
0.393,18,0.0885839,0.027291
0.394,18,0.0884662,0.027288
0.395,18,0.0883485,0.027285
0.396,18,0.0882308,0.027282
0.397,18,0.0881131,0.027279
0.398,18,0.0879954,0.027276
0.399,18,0.0878777,0.027273
0.4,18,0.08776,0.02727
0.401,18,0.0876782,0.0272681
0.402,18,0.0875964,0.0272662
0.403,18,0.0875146,0.0272643
0.404,18,0.0874328,0.0272624
0.405,18,0.087351,0.0272605
0.406,18,0.0872692,0.0272586
0.407,18,0.0871874,0.0272567
0.408,18,0.0871056,0.0272548
0.409,18,0.0870238,0.0272529
0.41,18,0.086942,0.027251
0.411,18,0.0868602,0.0272491
0.412,18,0.0867784,0.0272472
0.413,18,0.0866966,0.0272453
0.414,18,0.0866148,0.0272434
0.415,18,0.086533,0.0272415
0.416,18,0.0864512,0.0272396
0.417,18,0.0863694,0.0272377
0.418,18,0.0862876,0.0272358
0.419,18,0.0862058,0.0272339
0.42,18,0.086124,0.027232
0.421,18,0.0860422,0.0272301
0.422,18,0.0859604,0.0272282
0.423,18,0.0858786,0.0272263
0.424,18,0.0857968,0.0272244
0.425,18,0.085715,0.0272225
0.426,18,0.0856332,0.0272206
0.427,18,0.0855514,0.0272187
0.428,18,0.0854696,0.0272168
0.429,18,0.0853878,0.0272149
0.43,18,0.085306,0.027213
0.431,18,0.0852242,0.0272111
0.432,18,0.0851424,0.0272092
0.433,18,0.0850606,0.0272073
0.434,18,0.0849788,0.0272054
0.435,18,0.084897,0.0272035
0.436,18,0.0848152,0.0272016
0.437,18,0.0847334,0.0271997
0.438,18,0.0846516,0.0271978
0.439,18,0.0845698,0.0271959
0.44,18,0.084488,0.027194
0.441,18,0.0844062,0.0271921
0.442,18,0.0843244,0.0271902
0.443,18,0.0842426,0.0271883
0.444,18,0.0841608,0.0271864
0.445,18,0.084079,0.0271845
0.446,18,0.0839972,0.0271826
0.447,18,0.0839154,0.0271807
0.448,18,0.0838336,0.0271788
0.449,18,0.0837518,0.0271769
0.45,18,0.08367,0.027175
0.451,18,0.0835882,0.0271731
0.452,18,0.0835064,0.0271712
0.453,18,0.0834246,0.0271693
0.454,18,0.0833428,0.0271674
0.455,18,0.083261,0.0271655
0.456,18,0.0831792,0.0271636
0.457,18,0.0830974,0.0271617
0.458,18,0.0830156,0.0271598
0.459,18,0.0829338,0.0271579
0.46,18,0.082852,0.027156
0.461,18,0.0827702,0.0271541
0.462,18,0.0826884,0.0271522
0.463,18,0.0826066,0.0271503
0.464,18,0.0825248,0.0271484
0.465,18,0.082443,0.0271465
0.466,18,0.0823612,0.0271446
0.467,18,0.0822794,0.0271427
0.468,18,0.0821976,0.0271408
0.469,18,0.0821158,0.0271389
0.47,18,0.082034,0.027137
0.471,18,0.0819522,0.0271351
