E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_1.56keV,subshell_MT535_0.12keV,subshell_MT536_0.08keV,subshell_MT537_0.08keV,subshell_MT538_0.01keV,subshell_MT539_0.01keV,subshell_MT540_0.01keV
124.0,0.6496899968697258,0.038297815445482025,0.5717786083365689,0.0,0.0,0.0,0.039613573339010236,0.03685894161410567,0.002538947962510277,1.2458003260890842e-05,2.1379818284707564e-05,0.0001816234530736346,8.171708312355805e-08,1.4079096157700983e-07
125.0,0.6471020692290393,0.03773114028710762,0.5707624260961496,0.0,0.0,0.0,0.038608503237863606,0.03592529168271376,0.002473287425546276,1.2080340222829431e-05,2.0715580660851762e-05,0.00017691252390552542,7.926198865626832e-08,1.3641197458387093e-07
126.0,0.6445379812532275,0.03716446512873322,0.5697420980003981,0.0,0.0,0.0,0.037631418237897354,0.03501544360329289,0.002411438045588557,1.1722441760311195e-05,2.0086537466794043e-05,0.00017251842210452446,7.691836635134299e-08,1.322471412212736e-07
127.0,0.6419752521947198,0.03659778997035881,0.5686882261660495,0.0,0.0,0.0,0.03668923617317235,0.03413947966490536,0.002350581115458935,1.1375195728966101e-05,1.947292066433077e-05,0.0001681243203035235,7.461219045652254e-08,1.2830463235888436e-07
128.0,0.6394407699851599,0.036031114811984406,0.5676343543317008,0.0,0.0,0.0,0.035775301000763475,0.033289178677002075,0.0022920346059925184,1.1042263615175665e-05,1.8895343139455595e-05,0.00016395322195635674,7.245742055574917e-08,1.244057135376955e-07
129.0,0.6369400569154275,0.03546443965361001,0.5665804824973523,0.0,0.0,0.0,0.03489513447960926,0.03246951066203741,0.002236473565889911,1.0719657413266093e-05,1.833719698127138e-05,0.00015990236081078786,7.031874652391627e-08,1.2073696556098768e-07
130.0,0.6344621984617815,0.0348977644952356,0.5655266106630037,0.0,0.0,0.0,0.03403782294547952,0.031671490974057005,0.002181900968978963,1.0411985478097024e-05,1.779721705622252e-05,0.00015603633816154894,6.831659328576829e-08,1.1713446842341043e-07
131.0,0.6320688145618565,0.03438328399231851,0.564472738828655,0.0,0.0,0.0,0.03321279202167235,0.030905665656934266,0.002127328372068015,1.0111345367348932e-05,1.7281186804866476e-05,0.00015222540423136927,6.63451050135014e-08,1.1375695091693146e-07
132.0,0.6297537916620216,0.03392894793358384,0.5634188669943064,0.0,0.0,0.0,0.03240597691292799,0.03015373517554787,0.0020768522752329646,9.825362557339392e-06,1.678088799791403e-05,0.00014860827041944167,6.446763905402901e-08,1.1048370832508564e-07
133.0,0.627475793015781,0.033474611874849174,0.5623649951599579,0.0,0.0,0.0,0.03163618626430543,0.029438672966614843,0.0020263991568491386,9.552692868205572e-06,1.6299161238964367e-05,0.0001450922987988885,6.265147817550618e-08,1.0730371654648636e-07
134.0,0.6252160511429833,0.033020275816114504,0.5613111233256093,0.0,0.0,0.0,0.030884652064083237,0.02873807216321345,0.001979550841110525,9.286604498735489e-06,1.583732063592501e-05,0.00014173999441017735,6.08936108233309e-08,1.0428140653642912e-07
135.0,0.6229992125678597,0.032565939757379835,0.5602572514912606,0.0,0.0,0.0,0.030176021472894464,0.02807990425988386,0.0019331573360290087,9.022677663233435e-06,1.538895257733572e-05,0.00013838769002146617,5.924223719731532e-08,1.0132338826140869e-07
136.0,0.6207824804102604,0.032111603698645165,0.559203379656912,0.0,0.0,0.0,0.029467497232709958,0.02742173635655427,0.0018867638309474925,8.77716847182805e-06,1.496889304553998e-05,0.00013509485768129954,5.7590863571299723e-08,9.850499708894968e-08
137.0,0.6185689462820937,0.031657267639910495,0.5581495078225635,0.0,0.0,0.0,0.028762171119819685,0.026763568453224685,0.0018433271942820382,8.533807676577298e-06,1.4548833513744242e-05,0.00013204103882577105,5.600878697544629e-08,9.576827347927714e-08
138.0,0.6164131139448066,0.03120293158117583,0.5570956359882148,0.0,0.0,0.0,0.02811454658972669,0.026161583801801298,0.001801382710381426,8.302681823892194e-06,1.4142605294176746e-05,0.00012898721997024257,5.448503030933213e-08,9.311660183889217e-08
139.0,0.614260807276027,0.03074859552244116,0.5560417641538662,0.0,0.0,0.0,0.027470447682514047,0.025563009893495088,0.0017594382264808138,8.081145340625351e-06,1.3757216353400206e-05,0.0001260175458872348,5.3011669901705684e-08,9.063896801286606e-08
140.0,0.6121113287906321,0.03029425946370649,0.5549878923195176,0.0,0.0,0.0,0.026829177441640206,0.024965801586053358,0.0017187898254340673,7.864460613395437e-06,1.3378881559099155e-05,0.00012320294593990403,5.1582725651586905e-08,8.818680917906088e-08
141.0,0.6100104794699753,0.029839923404971824,0.553934020485169,0.0,0.0,0.0,0.026236535950229328,0.02441492592659395,0.0016804138515936577,7.654333074933602e-06,1.3017519902980723e-05,0.00012038834599257326,5.02377775145244e-08,8.573465034525569e-08
142.0,0.6080974918953369,0.02946674673304523,0.5529857547143038,0.0,0.0,0.0,0.025644990304150905,0.02386405026713455,0.0016429499711980353,7.453809089760528e-06,1.2672847151334271e-05,0.00011773103459081937,4.889282937746189e-08,8.348663505666851e-08
143.0,0.6062466129832319,0.029102257235249243,0.5520731870363914,0.0,0.0,0.0,0.025071168810984337,0.023329696704533325,0.00160664210515302,7.2552738116825084e-06,1.2335551390884965e-05,0.00011511031859010547,4.7625906891294464e-08,8.123956914320961e-08
144.0,0.6044195801989309,0.028737767737453256,0.5511606193584792,0.0,0.0,0.0,0.0245211933452164,0.02281742614968978,0.0015719868672844322,7.072730903318242e-06,1.2005191247694452e-05,0.00011257689892025183,4.638128425604183e-08,7.910620649123674e-08
145.0,0.6025972330919609,0.028373278239657268,0.5502480516805669,0.0,0.0,0.0,0.02397590290999123,0.022308714596617533,0.0015383663413553706,6.890187994953977e-06,1.1694688828943973e-05,0.00011011485736126447,4.518733310144469e-08,7.701980804136754e-08
146.0,0.6008029887699415,0.02800878874186128,0.5493354840026546,0.0,0.0,0.0,0.023458716214804807,0.021827995755630478,0.0015047458154263088,6.71601908130426e-06,1.1384186410193496e-05,0.00010775537205770753,4.405383213429622e-08,7.505749266968577e-08
147.0,0.5990107057791249,0.027644299244065293,0.5484229163247424,0.0,0.0,0.0,0.02294349017210458,0.021348738608810185,0.0014715105724408038,6.546948847421293e-06,1.1095498846500152e-05,0.00010548254135112336,4.292033116714774e-08,7.3095177298004e-08
148.0,0.5972456200466859,0.027279809746269305,0.54751034864683,0.0,0.0,0.0,0.02245546135868948,0.020894028560825992,0.0014409147677631122,6.382355705125012e-06,1.0812881964062002e-05,0.00010320971064453917,4.1865276341527906e-08,7.122568778720947e-08
149.0,0.5954878262077823,0.026915320248473318,0.5465977809689178,0.0,0.0,0.0,0.021974724546145134,0.020446595254634492,0.0014103189630854205,6.224256099832937e-06,1.0538987755334773e-05,0.00010093687993795498,4.0815394531440493e-08,6.942166378983577e-08
150.0,0.5937542370244071,0.02655083075067733,0.5456852132910055,0.0,0.0,0.0,0.021518192511811224,0.02002315047803531,0.0013797382258862036,6.070156339795685e-06,1.0275788594842878e-05,9.885045464306095e-05,3.9813167172172997e-08,6.761763979246206e-08
151.0,0.59202307348448,0.026186341252881343,0.5447726456130932,0.0,0.0,0.0,0.021064086836246464,0.01959970570143613,0.0013515648454006178,5.921071567305397e-06,1.0018590038613435e-05,9.677181667101464e-05,3.8831455373257716e-08,6.597511739240352e-08
152.0,0.5902919577566977,0.025821851755085355,0.543860077935181,0.0,0.0,0.0,0.02061002764550568,0.019176260924836947,0.0013233914649150322,5.7795784429812665e-06,9.771297389757185e-06,9.4722199796369e-05,3.7889563287064283e-08,6.433259499234498e-08
153.0,0.5886520077834081,0.025516019728319274,0.5429475102572686,0.0,0.0,0.0,0.020188477548799506,0.018784775974812987,0.0012956513006870385,5.641286321944339e-06,9.531068941073628e-06,9.277820924607838e-05,3.6963785356929414e-08,6.276230904535332e-08
154.0,0.5870268379464254,0.025222998712891655,0.5420349425793564,0.0,0.0,0.0,0.01976889708574427,0.018393709514527377,0.0012694395416824491,5.502994200907412e-06,9.296844229455863e-06,9.085090048445757e-05,3.610181313558799e-08,6.123016938700862e-08
155.0,0.5854179499087452,0.024929977697464033,0.5411223749014441,0.0,0.0,0.0,0.01936559758321097,0.018018784962724153,0.0012432277826778595,5.3714876630241955e-06,9.077075103857203e-06,8.904128011064857e-05,3.5243095272227026e-08,5.97497825280804e-08
156.0,0.5838259875853195,0.02463695668203641,0.5402098072235318,0.0,0.0,0.0,0.018979224085758268,0.017659591791440967,0.0012182049655563845,5.244337019454537e-06,8.858646602634797e-06,8.723165973683957e-05,3.438437740886607e-08,5.830812532830653e-08
157.0,0.5822344434059837,0.024343935666608793,0.5392972395456195,0.0,0.0,0.0,0.01859326816769066,0.01730039862015778,0.001193597184020968,5.119099167544306e-06,8.640689457418229e-06,8.542203936303057e-05,3.358240794336181e-08,5.694500290598591e-08
158.0,0.5806437721638251,0.02405091465118117,0.5383846718677072,0.0,0.0,0.0,0.018208185554202005,0.016941205448874595,0.001169701837396582,4.9996989895776614e-06,8.438633168972491e-06,8.375157622222306e-05,3.279278817266517e-08,5.56114487088415e-08
159.0,0.5790807105369518,0.023757893635753553,0.5374743419539978,0.0,0.0,0.0,0.017848474872614546,0.016606760298707886,0.001146416794395513,4.8838097715502586e-06,8.236576880526754e-06,8.209111974116042e-05,3.2024000187688065e-08,5.427789451169709e-08
160.0,0.5775308868122168,0.02346487262032593,0.5365661620490322,0.0,0.0,0.0,0.01749985235091231,0.01628245395975219,0.0011240633856937506,4.772187046331872e-06,8.047893312316874e-06,8.04306632600978e-05,3.128263755410253e-08,5.2993666637280806e-08
161.0,0.5759818374717293,0.023171851604898312,0.5356579821440666,0.0,0.0,0.0,0.01715200354849207,0.015958147620796496,0.0011023690390992449,4.660564321113486e-06,7.86197578200176e-06,7.888203269539092e-05,3.05709432416873e-08,5.177129315038487e-08
162.0,0.5744328472676666,0.02287883058947069,0.534749802239101,0.0,0.0,0.0,0.016804214728704994,0.0156338412818408,0.0010806746925047389,4.555183431402059e-06,7.676058251686646e-06,7.738712161233829e-05,2.987778047775867e-08,5.054891966348893e-08
163.0,0.5729119212946812,0.02258580957404307,0.5338416223341353,0.0,0.0,0.0,0.01648448932500761,0.015337406842876362,0.0010591609717719506,4.4522329815515925e-06,7.498466824820335e-06,7.589221052928565e-05,2.918461771383004e-08,4.939889977074792e-08
164.0,0.5713986318808175,0.02229278855861545,0.5329334424291697,0.0,0.0,0.0,0.016172400590521965,0.015047132127841614,0.0010391148217438976,4.349282531701127e-06,7.3302500969390065e-06,7.439729944623303e-05,2.853734346911976e-08,4.82561184676332e-08
165.0,0.5699328698211532,0.022047191323658677,0.5320252625242041,0.0,0.0,0.0,0.015860416379441744,0.014756857412806867,0.0010190686717158448,4.254928228403528e-06,7.1620333690576775e-06,7.299824304355545e-05,2.789802669203763e-08,4.718821267757104e-08
166.0,0.5684791253827229,0.02181180100351251,0.5311170826192385,0.0,0.0,0.0,0.015550241721753053,0.014467615689132362,0.000999757693542863,4.16111289710021e-06,6.994473161311139e-06,7.163933790896506e-05,2.726104494398542e-08,4.6120306887508883e-08
167.0,0.5670502567542317,0.021576410683366336,0.5302089027142729,0.0,0.0,0.0,0.015264943601910276,0.014202345000923131,0.000981334898138349,4.06933253987232e-06,6.842152804732255e-06,7.028043277437466e-05,2.667826640007341e-08,4.5063440192437044e-08
168.0,0.565621409168723,0.021341020363220168,0.5293007228093073,0.0,0.0,0.0,0.01497966608847167,0.013937074312713899,0.0009629121027338349,3.981812760095504e-06,6.68983244815337e-06,6.893782356205108e-05,2.6095487856161394e-08,4.408143640840036e-08
169.0,0.5641926596810702,0.021105630043074,0.5283925429043417,0.0,0.0,0.0,0.014694487039234436,0.013671803624504668,0.0009444893073293207,3.894292980318689e-06,6.54350809331164e-06,6.76876906113037e-05,2.5528103734204752e-08,4.3099432624363675e-08
170.0,0.5627779499214743,0.020870239722927827,0.5274843629993762,0.0,0.0,0.0,0.014423347008305122,0.013419876414422315,0.0009267533965554247,3.811924110923203e-06,6.400619920885485e-06,6.643755766055632e-05,2.4984474333799303e-08,4.2132574935426706e-08
171.0,0.5613710948217061,0.02063484940278166,0.5265761830944106,0.0,0.0,0.0,0.014160062531448601,0.013174709682265417,0.0009101085703809699,3.72956319649809e-06,6.261635137876185e-06,6.518742470980895e-05,2.44421738398812e-08,4.1236824540340546e-08
172.0,0.5599643356983689,0.02039945908263549,0.525668003189445,0.0,0.0,0.0,0.013896873619658186,0.012929542950108518,0.0008934637442065149,3.6529830344659995e-06,6.126519452072757e-06,6.402318637846539e-05,2.3930549316103762e-08,4.034107414525439e-08
173.0,0.5585682358278409,0.020164068762489322,0.5247598232844793,0.0,0.0,0.0,0.013644344063921008,0.012695027293409248,0.0008768189180320601,3.5767870065097862e-06,5.997131040406112e-06,6.286104407226559e-05,2.3418924792326324e-08,3.948480832726322e-08
174.0,0.557178151314286,0.01992867844234315,0.5238516433795137,0.0,0.0,0.0,0.013397829443858632,0.0124661967669997,0.0008604894433180923,3.500590978553573e-06,5.871354783691621e-06,6.170969606551815e-05,2.2943962765772075e-08,3.864436155856367e-08
175.0,0.5557892482976452,0.01969328812219698,0.5229434634745481,0.0,0.0,0.0,0.01315249640676713,0.012237366240590153,0.0008452786847220233,3.4261115040285623e-06,5.7455785269771295e-06,6.061948650301828e-05,2.2470652465388328e-08,3.782811826790183e-08
176.0,0.5544133854231198,0.01945789780205081,0.5220352835695825,0.0,0.0,0.0,0.012920204331382948,0.012021569588679159,0.0008300679261259542,3.35625668816554e-06,5.622286993845112e-06,5.952927694051841e-05,2.1997342165004584e-08,3.703327193109634e-08
177.0,0.5530390081340167,0.01922250748190464,0.5211271036646169,0.0,0.0,0.0,0.012689397332184863,0.011806137109078477,0.000815932861787261,3.2864018723025174e-06,5.5061773425199114e-06,5.847693925620382e-05,2.153377872619965e-08,3.6271146904434935e-08
178.0,0.55173861092804,0.019030218383824047,0.5202402069917762,0.0,0.0,0.0,0.012468185889499371,0.01160022546718554,0.000801849128964436,3.218612169124687e-06,5.390067691194712e-06,5.744600406579031e-05,2.1099860348392157e-08,3.553103660087136e-08
179.0,0.5505523631379347,0.018841630619031,0.5194572247792697,0.0,0.0,0.0,0.01225350764623742,0.011400810547658456,0.0007877653961416111,3.1531609729572277e-06,5.278667937041023e-06,5.644439689983228e-05,2.0665941970584663e-08,3.479092629730779e-08
180.0,0.5493661601840321,0.018653042854237953,0.5186742425667631,0.0,0.0,0.0,0.0120388747662789,0.01120139562813137,0.0007736816633187861,3.0891998283365e-06,5.169314846496087e-06,5.548465591167802e-05,2.0243335652443822e-08,3.4060083214608766e-08
181.0,0.5481807605120711,0.018464455089444907,0.5178912603542566,0.0,0.0,0.0,0.011825045040488672,0.011001980708604284,0.0007603929817744969,3.0281543184025822e-06,5.065073935207884e-06,5.452491492352375e-05,1.9836790812237598e-08,3.3376677785116197e-08
182.0,0.5470016741959403,0.01827586732465186,0.51710827814175,0.0,0.0,0.0,0.011617528562970898,0.010808404036771095,0.0007475775949573351,2.967108808468664e-06,4.962512849797605e-06,5.3565173935369484e-05,1.9437304865048046e-08,3.269327235562363e-08
183.0,0.5458332684165502,0.018087279559858813,0.5163252959292435,0.0,0.0,0.0,0.011420693245670148,0.01062547505535771,0.0007347622081401731,2.9065243156452886e-06,4.859951764387325e-06,5.2638392326674274e-05,1.9058138539873944e-08,3.2031436486694687e-08
184.0,0.5446649143632712,0.017898691795065765,0.5155423137167369,0.0,0.0,0.0,0.011223909176394173,0.010442546073944327,0.0007219468213230112,2.8503808963120685e-06,4.763449598457396e-06,5.175241071965249e-05,1.8678972214699842e-08,3.138769257695445e-08
185.0,0.5434985601371991,0.01771010403027272,0.5147593315042304,0.0,0.0,0.0,0.01102912431291483,0.010260849774999126,0.000709896272398548,2.7942374769788485e-06,4.66849799353882e-06,5.086642911263071e-05,1.829980588952574e-08,3.0766048204727024e-08
186.0,0.5423427052497897,0.017521516265479674,0.5139763492917238,0.0,0.0,0.0,0.010844839752484604,0.010089381530387478,0.0006980966052055281,2.738094057645628e-06,4.573546388620243e-06,5.00018343590014e-05,1.7950349829977033e-08,3.016218515071578e-08
187.0,0.5411868910435935,0.017332928500686625,0.5131933670792173,0.0,0.0,0.0,0.010660595535344253,0.00991791328577583,0.0006862969380125082,2.68581870365751e-06,4.485001714566601e-06,4.916734230062137e-05,1.760162148157704e-08,2.9558322096704533e-08
188.0,0.5400386018337905,0.017144340735893576,0.5124103848667106,0.0,0.0,0.0,0.010483876067926442,0.009753718573488415,0.0006747400463977866,2.6345635256298654e-06,4.39814682500874e-06,4.83384879781695e-05,1.725289313317705e-08,2.897808228742293e-08
189.0,0.5388951271158939,0.01695575297110053,0.5116274026542041,0.0,0.0,0.0,0.010311971253332436,0.009593711930396197,0.0006637627785567343,2.5835938873870293e-06,4.311780890855202e-06,4.7555834309654445e-05,1.6923449381506577e-08,2.8418890006116788e-08
190.0,0.537751659940262,0.016767165206307486,0.5108444204416975,0.0,0.0,0.0,0.010140074078739045,0.00943370528730398,0.0006527855107156819,2.5354368462313865e-06,4.230231219160108e-06,4.677318064113939e-05,1.660508569493861e-08,2.7859697724810648e-08
191.0,0.5366083378101641,0.016578577441514437,0.510061438229191,0.0,0.0,0.0,0.009968322499676698,0.009273698644211764,0.0006419537914656905,2.487279805075744e-06,4.148681547465015e-06,4.5990526972624336e-05,1.628672200837064e-08,2.7322136020622677e-08
192.0,0.5355029279562109,0.016416321368471654,0.5092784560166844,0.0,0.0,0.0,0.009808150894070604,0.009124705610227987,0.0006316489898557459,2.4409089096848878e-06,4.0701919381900765e-06,4.524237557777335e-05,1.598575543119778e-08,2.681059867899085e-08
193.0,0.534410665934362,0.01626543934559525,0.5084954738041778,0.0,0.0,0.0,0.009649753076388356,0.008977460822859853,0.0006213441882458012,2.395309545106629e-06,3.993024131699751e-06,4.451771058063893e-05,1.5686621231863413e-08,2.6299061337359024e-08
194.0,0.5333186757112597,0.01611455732271885,0.5077124915916713,0.0,0.0,0.0,0.009491626864438432,0.008830216035491719,0.0006113061568374372,2.3514892881773204e-06,3.918903984697391e-06,4.379304558350451e-05,1.539519032205917e-08,2.5809107040587593e-08
195.0,0.5322271908768244,0.015963675299842446,0.5069295093791647,0.0,0.0,0.0,0.009334006594652812,0.008683184971483859,0.0006015558257852687,2.3089632534929438e-06,3.847000875380544e-06,4.306938203555319e-05,1.5111999284849523e-08,2.5328763668096293e-08
196.0,0.5311493827752222,0.015812793276966046,0.5061465271666582,0.0,0.0,0.0,0.00919006190923504,0.008549728788004451,0.0005918425507947614,2.266437218808567e-06,3.7750977660636954e-06,4.2409326663134795e-05,1.4835271971724746e-08,2.4854644502400303e-08
197.0,0.5300722031522769,0.015661911254089642,0.5053635449541516,0.0,0.0,0.0,0.00904674696618346,0.008416272604525044,0.0005827589954809879,2.2239111841241906e-06,3.7031946567468476e-06,4.17492712907164e-05,1.457113852274533e-08,2.4399986497887163e-08
198.0,0.5289950305636699,0.01551102923121324,0.5045805627416451,0.0,0.0,0.0,0.00890343905852328,0.008282816421045634,0.0005736754401672143,2.1839831457787904e-06,3.6357275917086837e-06,4.108921591829801e-05,1.4307005073765916e-08,2.39476027465994e-08
199.0,0.5279178600441587,0.015360147208336837,0.5037975805291385,0.0,0.0,0.0,0.008760132748163804,0.008149360237566227,0.0005645918848534407,2.144652010486886e-06,3.569279730714676e-06,4.042916054587961e-05,1.4042871624786501e-08,2.3523887804827754e-08
200.0,0.5268653721770867,0.015209265185460435,0.5030294467374852,0.0,0.0,0.0,0.008626660283764688,0.008025697606355351,0.0005555083295396671,2.105320875194982e-06,3.502831869720668e-06,3.980932270585869e-05,1.3789244483168837e-08,2.3100172863056104e-08
201.0,0.525830586379283,0.015058383162584033,0.5022780569097726,0.0,0.0,0.0,0.008494146263883449,0.00790246475375114,0.000546934260484097,2.06894589972089e-06,3.4399779751557227e-06,3.9202139015640526e-05,1.3544939979831752e-08,2.267645792128446e-08
202.0,0.5247959819940327,0.014907501139707631,0.5015266670820601,0.0,0.0,0.0,0.008361814083142089,0.007779231901146926,0.0005385415546033961,2.032756780799124e-06,3.3773500366455404e-06,3.859495532542236e-05,1.3300635476494666e-08,2.225979880546195e-08
203.0,0.5237641904366018,0.014756619116831227,0.5007752772543476,0.0,0.0,0.0,0.00823229378770516,0.00765880799273011,0.0005301488487226951,1.996567661877358e-06,3.317636766600183e-06,3.798777163520419e-05,1.3068538642986396e-08,2.1868145015617115e-08
204.0,0.5227382282108779,0.014605737093954825,0.500023887426635,0.0,0.0,0.0,0.00810860398938234,0.007543875557334008,0.0005220531613203264,1.9603785429555923e-06,3.2588480503908774e-06,3.742170997134159e-05,1.2843789408371432e-08,2.1476491225772275e-08
205.0,0.5217126540320568,0.014454855071078423,0.49927249759892245,0.0,0.0,0.0,0.00798530108401239,0.0074289431219379054,0.0005143407994806459,1.926100209015882e-06,3.2000593341815723e-06,3.685729107424184e-05,1.2619040173756469e-08,2.1091127880431087e-08
206.0,0.5206878810922617,0.014303973048202022,0.4985211077712099,0.0,0.0,0.0,0.007862799956861769,0.007314808970360684,0.0005066284376409654,1.8933618671608522e-06,3.1431721798197087e-06,3.629287217714209e-05,1.2394290939141505e-08,2.0721871810750778e-08
207.0,0.5196867368593547,0.01417069366844266,0.49776971794349734,0.0,0.0,0.0,0.0077463256908766815,0.007206679123962286,0.000498916075801285,1.8606235253058222e-06,3.0886856884035387e-06,3.574864486015822e-05,1.2173537507145104e-08,2.0353708573491318e-08
208.0,0.5186984591532895,0.014050265149731431,0.49701832811578484,0.0,0.0,0.0,0.007629866202402803,0.0070985492775638885,0.0004912037139616045,1.8278851834507925e-06,3.0341991969873687e-06,3.5219158465244205e-05,1.1970231654154052e-08,2.0007044755957906e-08
209.0,0.5177125559171433,0.013929836631020202,0.4962669382880723,0.0,0.0,0.0,0.007515780717674807,0.006992507547677116,0.000483776651826347,1.795366357546016e-06,2.9800301036131717e-06,3.468967207033018e-05,1.1766925801163001e-08,1.9660380938424494e-08
210.0,0.516733173687037,0.013809408112308975,0.4955155484603597,0.0,0.0,0.0,0.007408216787901255,0.006892504091158756,0.0004768093612409966,1.765746139984359e-06,2.930052107111395e-06,3.417663581424996e-05,1.156361994817195e-08,1.9313717120891086e-08
211.0,0.5157538033604183,0.013688979593597746,0.4947641586326472,0.0,0.0,0.0,0.007300665224252507,0.006792500634640395,0.00046984207065564615,1.736125922422702e-06,2.880074110609618e-06,3.3675950093797946e-05,1.1360314095180898e-08,1.8983595310072127e-08
212.0,0.5147744343947349,0.013568551074886517,0.49401276880493467,0.0,0.0,0.0,0.007193114646413024,0.006692497178122035,0.00046287478007029574,1.706579621704324e-06,2.8310393728445077e-06,3.317526437334592e-05,1.1169596317950078e-08,1.8662228020444793e-08
213.0,0.5137951003417144,0.01344812255617529,0.4932613789772221,0.0,0.0,0.0,0.00708559892271945,0.006592493721603675,0.00045590748948494533,1.6787228138160436e-06,2.7837818336945056e-06,3.270588233624841e-05,1.0985624017040476e-08,1.834086073081746e-08
214.0,0.512817206897558,0.01332769403746406,0.4925099891495096,0.0,0.0,0.0,0.006979523831334173,0.006493788045501012,0.00044907977690060674,1.6508660059277632e-06,2.736524294544504e-06,3.223981405336186e-05,1.0801651716130872e-08,1.802492017631261e-08
215.0,0.5118469212225354,0.013207265518752832,0.49175859932179705,0.0,0.0,0.0,0.00688105644948358,0.006402140868944134,0.0004427973636509376,1.6237610718833422e-06,2.69231912913039e-06,3.1773745770475304e-05,1.062412291268397e-08,1.7730180635078227e-08
216.0,0.5108766368077358,0.013086837000041603,0.4910072094940845,0.0,0.0,0.0,0.006782590565035364,0.006310493692387256,0.0004365149504012684,1.5980162335794488e-06,2.64832823959794e-06,3.130767748758875e-05,1.0451117352357196e-08,1.743544109384384e-08
217.0,0.5099063583220478,0.012966408481330375,0.490255819666372,0.0,0.0,0.0,0.006684130267045821,0.0062188465158303785,0.00043023253715159925,1.5722713952755553e-06,2.6043373500654896e-06,3.084716323675249e-05,1.0278111792030421e-08,1.7147377082867224e-08
218.0,0.5089376187255126,0.012845979962619146,0.48950442983865944,0.0,0.0,0.0,0.006587208757691244,0.006128635377686339,0.00042402263902241335,1.546526556971662e-06,2.560346460533039e-06,3.0416874557228053e-05,1.0116529761965838e-08,1.686865803245153e-08
219.0,0.5079736125970769,0.012725551443907917,0.4887530400109469,0.0,0.0,0.0,0.006495021066518844,0.006042792440264339,0.0004181761657066351,1.5207817186677685e-06,2.5185414466526604e-06,2.9986585877703615e-05,9.956646611582123e-09,1.6589938982035836e-08
220.0,0.5070096091697265,0.01260512292519669,0.4880016501832344,0.0,0.0,0.0,0.006402835832173047,0.005956949502842339,0.00041232969239085685,1.4962785175647813e-06,2.4779316852253435e-06,2.9556297198179176e-05,9.796763461198407e-09,1.6329416226187893e-08
221.0,0.5060471893408993,0.012484694406485461,0.4872502603555218,0.0,0.0,0.0,0.006312234303966319,0.005872670869892337,0.00040648321907507857,1.4726986773008463e-06,2.437321923798026e-06,2.914448776891996e-05,9.636880310814692e-09,1.6069888056947754e-08
222.0,0.5050892262735402,0.012364265887774232,0.48649887052780927,0.0,0.0,0.0,0.006226089992763475,0.005792628183389881,0.0004008403548156692,1.4491188370369112e-06,2.397598683436265e-06,2.874947890570628e-05,9.477436897246504e-09,1.5810359887707614e-08
223.0,0.5041314185525383,0.012243837369063003,0.48574748070009677,0.0,0.0,0.0,0.006140100153224541,0.005712585496887425,0.00039535042045278624,1.4255389967729762e-06,2.359357487933284e-06,2.8354470042492593e-05,9.33101947492281e-09,1.5550831718467475e-08
224.0,0.5032048615165269,0.012141385618529668,0.4850093640833248,0.0,0.0,0.0,0.006054111683232364,0.00563254281038497,0.00038986048608990326,1.4033434123775748e-06,2.3211162924303037e-06,2.7959461179278906e-05,9.184602052599116e-09,1.530244539611955e-08
225.0,0.5023775996753204,0.012045295845833429,0.4843640182683359,0.0,0.0,0.0,0.005968285520108327,0.005552500123882514,0.00038453057852371586,1.3812734020476116e-06,2.2849811525878074e-06,2.756445231606522e-05,9.038184630275421e-09,1.5062799677355002e-08
226.0,0.5015552918779671,0.01194920607313719,0.4837186724533471,0.0,0.0,0.0,0.005887413389856459,0.005477146056281707,0.0003794656087664005,1.3594049293167226e-06,2.2491116654247587e-06,2.7169443452851537e-05,8.894887027153888e-09,1.4823153958590453e-08
227.0,0.5007347869783992,0.01185311630044095,0.4830733266383582,0.0,0.0,0.0,0.005808343790081623,0.005403556180746548,0.00037440063900908517,1.3388345997525623e-06,2.2132421782617105e-06,2.6811518063680118e-05,8.757820515704134e-09,1.4586451757892964e-08
228.0,0.49991428306349506,0.011757026527744711,0.4824279808233694,0.0,0.0,0.0,0.005729275904307391,0.00532996630521139,0.0003693356692517698,1.3182642701884023e-06,2.1776553623672777e-06,2.645504593323826e-05,8.62075400425438e-09,1.4360693047493404e-08
229.0,0.4990937820892745,0.011660936755048472,0.48178263500838053,0.0,0.0,0.0,0.005650210442384951,0.005256376429676231,0.00036427069949445447,1.297693940624242e-06,2.144448716629103e-06,2.6098573802796405e-05,8.488531046466007e-09,1.4134934337093844e-08
230.0,0.4982738531423462,0.011564846982352233,0.4811372891933917,0.0,0.0,0.0,0.005571717119853567,0.005183358672799031,0.0003592057297371391,1.277123611060082e-06,2.111242070890928e-06,2.5742101672354545e-05,8.360797439931669e-09,1.3918514025644617e-08
231.0,0.4974600046997186,0.011468757209655994,0.48049194337840284,0.0,0.0,0.0,0.005499304290448152,0.005116125671241179,0.0003544349547631813,1.2580510212204496e-06,2.0780354251527534e-06,2.5385629541912688e-05,8.233063833397332e-09,1.3706740083536321e-08
