E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_0.54keV,subshell_MT535_0.03keV,subshell_MT536_0.01keV,subshell_MT537_0.01keV
150.0,0.5439721203619118,0.01095012923638474,0.5297335564194298,0.0,0.0,0.0,0.003288434809038056,0.0031109146133782395,0.0001771306344540013,1.4145576959852344e-07,2.481189496091715e-07
151.0,0.5428247442022717,0.010803874663221667,0.5288041374298776,0.0,0.0,0.0,0.0032167326231145057,0.003042980592475324,0.00017337242301363964,1.3784568151211444e-07,2.41797344099271e-07
152.0,0.5416822200603711,0.010657620090058594,0.5278747184403255,0.0,0.0,0.0,0.0031498811980595217,0.002979896787057283,0.00016961421157327797,1.3444522883555236e-07,2.357223697011228e-07
153.0,0.5405399040805868,0.010511365516895521,0.5269452994507733,0.0,0.0,0.0,0.003083239736000583,0.002916812981639242,0.00016606566171780416,1.3116071212644868e-07,2.2992850373089008e-07
154.0,0.5393993040655128,0.010365110943732448,0.5260158804612212,0.0,0.0,0.0,0.0030183127851543565,0.002855415644913006,0.00016254494022150586,1.2792770538874415e-07,2.2426759754945246e-07
155.0,0.5382865336631174,0.010243893151084113,0.525086461471669,0.0,0.0,0.0,0.002956179547431426,0.0027966050695285,0.00015923103057674594,1.2486829310962095e-07,2.186066913680148e-07
156.0,0.537177519521117,0.010126375363227972,0.5241570424821169,0.0,0.0,0.0,0.002894101263677719,0.002737818463116157,0.00015594768416040607,1.2182436233801857e-07,2.1330090998792888e-07
157.0,0.5360719809038078,0.01000885757537183,0.5232276234925648,0.0,0.0,0.0,0.002835499956515582,0.002682508540888203,0.0001526643377440662,1.1894914846362647e-07,2.080701463230086e-07
158.0,0.5349666548074308,0.009891339787515689,0.5222982045030127,0.0,0.0,0.0,0.0027771109909714613,0.0026271986186602488,0.00014959323325842316,1.161017337189459e-07,2.0303523670919493e-07
159.0,0.5338769709406453,0.009773821999659548,0.5213806667157558,0.0,0.0,0.0,0.0027224820820984496,0.0025755967429981945,0.0001465739041512022,1.1337856058898349e-07,1.9810550677611897e-07
160.0,0.5327991744541621,0.009656304211803406,0.5204745442012924,0.0,0.0,0.0,0.0026683256862368313,0.00252446686544013,0.00014355457504398124,1.1074694508127595e-07,1.9347800378629416e-07
161.0,0.531721576783258,0.009538786423947265,0.5195684216868288,0.0,0.0,0.0,0.0026143684176419685,0.002473336987882066,0.00014073438321616014,1.0820678617197346e-07,1.888506888986276e-07
162.0,0.5306445388382309,0.009421268636091124,0.5186622991723654,0.0,0.0,0.0,0.00256097085300515,0.002422670923404984,0.00013800985393040455,1.0566662726267096e-07,1.8438911779359215e-07
163.0,0.5295713333108377,0.009303750848234982,0.517756176657902,0.0,0.0,0.0,0.002511406285112628,0.0023758376403589816,0.00013528532464464896,1.0322382487742135e-07,1.801000624267957e-07
164.0,0.5284981286379429,0.009186233060378841,0.5168500541434385,0.0,0.0,0.0,0.00246184180092652,0.002329004357312979,0.00013256079535889338,1.0087362621094898e-07,1.7581100705999922e-07
165.0,0.5274257870630719,0.0090687152725227,0.5159439316289751,0.0,0.0,0.0,0.002413140506941979,0.002282810739705231,0.00013005937297510444,9.856743261510194e-08,1.718651109079668e-07
166.0,0.5263558027955934,0.008951197484666558,0.5150378091145117,0.0,0.0,0.0,0.0023667967219711647,0.002238960442129409,0.00012757192511911146,9.640447761658827e-08,1.6794073058342751e-07
167.0,0.525298921032161,0.00884674998922477,0.5141316866000482,0.0,0.0,0.0,0.0023204840893929096,0.00219514118286485,0.00012508447726311848,9.424152261807461e-08,1.6415449544600933e-07
168.0,0.5242552494841871,0.008752450403915568,0.5132255640855847,0.0,0.0,0.0,0.0022772347250044167,0.002154270467823686,0.0001227117319417185,9.207856761956094e-08,1.6047551765982023e-07
169.0,0.5232116538178897,0.008658150818606363,0.5123194415711213,0.0,0.0,0.0,0.002234061452495602,0.0021133997527825214,0.00012041477872075954,9.007149233769067e-08,1.5688849163964908e-07
170.0,0.5221680591158393,0.008563851233297158,0.5114133190566579,0.0,0.0,0.0,0.0021908884226752106,0.002072529037741357,0.00011811782549980056,8.81139725476878e-08,1.5341211147305073e-07
171.0,0.5211267110340865,0.008469551647987954,0.5105071965421945,0.0,0.0,0.0,0.002149962390502867,0.0020338086959254364,0.00011591748860542273,8.615645275768493e-08,1.500784000478493e-07
172.0,0.520086584232539,0.00837525206267875,0.509601074027731,0.0,0.0,0.0,0.0021102576258202957,0.0019962513959218596,0.00011377515292527788,8.423920627692343e-08,1.4684526729163625e-07
173.0,0.5190464576050043,0.008280952477369546,0.5086949515132675,0.0,0.0,0.0,0.0020705529430579154,0.001958694095918283,0.00011163281724513304,8.247419752535926e-08,1.436121345354232e-07
174.0,0.5180072452944384,0.008186652892060341,0.5077888289988041,0.0,0.0,0.0,0.0020317633298184996,0.001921927971846863,0.00010961421402803298,8.070918877379508e-08,1.4044661009167769e-07
175.0,0.5169708431926342,0.008092353306751137,0.5068827064843406,0.0,0.0,0.0,0.001995783597764959,0.001887968561484747,0.00010759860550027089,7.900011027692781e-08,1.3746505157410905e-07
176.0,0.5159345367787288,0.007998053721441932,0.5059765839698772,0.0,0.0,0.0,0.0019598986059369407,0.001854009151122631,0.00010567766163132968,7.73545965733749e-08,1.3448349305654042e-07
177.0,0.5148982860588668,0.007903754136132729,0.5050704614554138,0.0,0.0,0.0,0.0019240705424466878,0.001820049740760515,0.00010381347391757976,7.571237718545837e-08,1.3163170245033065e-07
178.0,0.5138845832130513,0.007809454550823524,0.5041857017376095,0.0,0.0,0.0,0.001889426881312921,0.0017872746132493117,0.00010194928620382985,7.41646234568705e-08,1.288259602464792e-07
179.0,0.5129767675441652,0.00771515496551432,0.5034052449505358,0.0,0.0,0.0,0.0018563675748580852,0.001756083674282001,0.00010008509849007994,7.261686972828263e-08,1.2616409849148748e-07
180.0,0.5120852901684563,0.00763712594781892,0.5026247881634622,0.0,0.0,0.0,0.0018233758855914055,0.00172489273531469,9.828839932633435e-05,7.117149850568705e-08,1.2353469419754526e-07
181.0,0.5111963016395138,0.007561404332584819,0.5018443313763887,0.0,0.0,0.0,0.0017905659651883386,0.0016937953877223695,9.657991321924617e-05,6.974064660730485e-08,1.2090528990360307e-07
182.0,0.510309456301145,0.0074856827173507175,0.5010638745893151,0.0,0.0,0.0,0.0017598991665866391,0.0016648409621249562,9.487142711215797e-05,6.830979470892265e-08,1.1845224022982837e-07
183.0,0.5094226359503083,0.007409961102116615,0.5002834178022416,0.0,0.0,0.0,0.0017292566470368325,0.001635886536527543,9.318716854798633e-05,6.688326298614592e-08,1.1602024723484589e-07
184.0,0.5085359466600923,0.007334239486882514,0.499502961015168,0.0,0.0,0.0,0.0016987459778477093,0.0016069800007208971,9.158682518288945e-05,6.557252607109517e-08,1.1358825423986342e-07
185.0,0.5076510351521633,0.007258517871648412,0.49872250422809444,0.0,0.0,0.0,0.001670012621776982,0.001579850573818934,8.998648181779257e-05,6.42617891560444e-08,1.1134361917902382e-07
186.0,0.506766206703322,0.007182796256414311,0.4979420474410209,0.0,0.0,0.0,0.0016413635525347572,0.0015527211469169712,8.847037349122221e-05,6.295957776584327e-08,1.0911465818896426e-07
187.0,0.5058819237760492,0.007107074641180209,0.49716159065394727,0.0,0.0,0.0,0.001613258797717258,0.001526112009501333,8.697810911995445e-05,6.173228453686412e-08,1.0695086077243687e-07
188.0,0.5049986230873543,0.007031353025946107,0.4963811338668737,0.0,0.0,0.0,0.0015861357691373324,0.0015004846207308487,8.54858447486867e-05,6.050499130788497e-08,1.0484646789639439e-07
189.0,0.5041153275973436,0.0069556314107120055,0.49560067707980016,0.0,0.0,0.0,0.0015590190669945937,0.0014748572319603645,8.399971095532617e-05,5.935025187812599e-08,1.0280141550321738e-07
190.0,0.5032338943556208,0.006879909795477904,0.4948202202927266,0.0,0.0,0.0,0.0015337645954151783,0.00145097781355406,8.262773182563103e-05,5.820625864802187e-08,1.0084621490580941e-07
191.0,0.5023525164589201,0.006804188180243803,0.49403976350565304,0.0,0.0,0.0,0.001508565082324684,0.0014271533538339997,8.125575269593589e-05,5.706226541791776e-08,9.889101430840143e-08
192.0,0.5014711386841948,0.006728466565009701,0.4932593067185794,0.0,0.0,0.0,0.001483365554562725,0.001403328894113939,7.988377356624075e-05,5.596217513708305e-08,9.693581371099346e-08
193.0,0.5005897918087092,0.0066527449497756,0.49247884993150587,0.0,0.0,0.0,0.0014581972881008022,0.0013795044343938787,7.85428944884147e-05,5.4910820384327095e-08,9.507623148566392e-08
194.0,0.49972094297769803,0.006588052426669233,0.4916983931444323,0.0,0.0,0.0,0.0014344971536403327,0.0013570534815484298,7.729657213394829e-05,5.385946563157113e-08,9.327528118722536e-08
195.0,0.4988565215598808,0.006527297100084019,0.49091793635735875,0.0,0.0,0.0,0.0014112873949603292,0.0013350928470742367,7.605024977948187e-05,5.280955478308145e-08,9.14743308887868e-08
196.0,0.4979920989518883,0.006466541773498805,0.49013747957028514,0.0,0.0,0.0,0.001388077730100187,0.0013131322126000435,7.480392742501544e-05,5.1851355144278486e-08,8.975272982347628e-08
197.0,0.4971283586191979,0.0064057864469135905,0.4893570227832116,0.0,0.0,0.0,0.0013655500642290508,0.0012918227375716396,7.358831644660524e-05,5.0893155505475525e-08,8.805945594866413e-08
198.0,0.4962653339583525,0.006345031120328376,0.488576565996138,0.0,0.0,0.0,0.0013437363405086973,0.001271163357562872,7.243660300012249e-05,4.994600023678254e-08,8.642513980374138e-08
199.0,0.49540235649439635,0.006284275793743161,0.48779610920906447,0.0,0.0,0.0,0.001321971719027743,0.0012505529634241602,7.128488955363974e-05,4.9046187299696e-08,8.483977201972573e-08
200.0,0.4945592074110971,0.006223520467157947,0.48703422289812365,0.0,0.0,0.0,0.0013014644764802092,0.0012311999081188727,7.013317610715699e-05,4.814637436260945e-08,8.325440423571009e-08
201.0,0.4937370639505663,0.006162765140572733,0.4862932777623963,0.0,0.0,0.0,0.0012810207488574647,0.0012118468528135853,6.904497825537595e-05,4.7279382535714423e-08,8.169491114219215e-08
202.0,0.4929149331114186,0.006102009813987518,0.48555233262666897,0.0,0.0,0.0,0.0012605905395179295,0.0011924937975082979,6.797009964572486e-05,4.642765744636879e-08,8.023022642315585e-08
203.0,0.49209321895713165,0.006041254487402304,0.48481138749094166,0.0,0.0,0.0,0.001240576793043825,0.0011735572124437984,6.689522103607376e-05,4.560278772984772e-08,7.876554170411956e-08
204.0,0.49127259371363935,0.005980499160817089,0.48407044235521435,0.0,0.0,0.0,0.0012216522665935295,0.0011556647746075103,6.586542303752657e-05,4.4809043565300814e-08,7.730085698508327e-08
205.0,0.4904519868363187,0.005919743834231874,0.48332949721948704,0.0,0.0,0.0,0.0012027458237521093,0.001137772336771222,6.48535997013452e-05,4.40152994007539e-08,7.59390961144141e-08
206.0,0.4896313800187971,0.00585898850764666,0.48258855208375967,0.0,0.0,0.0,0.0011838394243670809,0.001119879898934934,6.384177636516382e-05,4.3221555236206984e-08,7.459898637524603e-08
207.0,0.48881157372308764,0.005798233181061446,0.48184760694803236,0.0,0.0,0.0,0.001165733023176834,0.0011027155209992882,6.290171812940796e-05,4.2459010217893806e-08,7.327100869860458e-08
208.0,0.4879926181859748,0.0057374778544762315,0.48110666181230505,0.0,0.0,0.0,0.00114847794896004,0.0010863989703938281,6.19652360413348e-05,4.172526579609814e-08,7.200463396288031e-08
209.0,0.4871855992765685,0.005688659751032081,0.48036571667657774,0.0,0.0,0.0,0.0011312228747432465,0.0010700824197883679,6.102875395326164e-05,4.099152137430248e-08,7.073825922715605e-08
210.0,0.4863787524397068,0.0056400131802222435,0.4796247715408504,0.0,0.0,0.0,0.001113967946494461,0.0010537658691829076,6.009227186518848e-05,4.027932318942581e-08,6.95433619954724e-08
211.0,0.4855725521375032,0.005591366609412406,0.47888382640512306,0.0,0.0,0.0,0.0010973595217316488,0.0010380936855650545,5.915793698586963e-05,3.9587636782533565e-08,6.836554465065894e-08
212.0,0.48476693076040794,0.005542720038602569,0.47814288126939575,0.0,0.0,0.0,0.0010813295076066466,0.0010229244957301086,5.8298982654667926e-05,3.890557730769912e-08,6.718772730584549e-08
213.0,0.4839613092255007,0.005494073467792732,0.47740193613366844,0.0,0.0,0.0,0.0010652995382712793,0.0010077553058951627,5.7440028323466225e-05,3.825614876054247e-08,6.600990996103204e-08
214.0,0.4831557709391707,0.005445426896982895,0.4766609909979411,0.0,0.0,0.0,0.0010493526000118823,0.0009926689725606205,5.658107399226452e-05,3.7606720213385815e-08,6.488859057161415e-08
215.0,0.4823511002581918,0.005396780326173058,0.4759200458622138,0.0,0.0,0.0,0.0010342738464551918,0.0009784371794945821,5.57359590107898e-05,3.6957291666229154e-08,6.380236578791148e-08
216.0,0.4815464698133844,0.0053481337553632205,0.4751791007264865,0.0,0.0,0.0,0.001019235258233825,0.0009642053864285437,5.493085994736717e-05,3.634362259109518e-08,6.27161410042088e-08
217.0,0.480741841522311,0.005299487184553383,0.47443815559075914,0.0,0.0,0.0,0.0010041986143188102,0.000949975395902015,5.412576088394454e-05,3.574160197696016e-08,6.165673307585874e-08
218.0,0.4799380043050563,0.005250840613743546,0.4736972104550318,0.0,0.0,0.0,0.0009899534248555288,0.0009365162301440831,5.334141028876258e-05,3.513958136282513e-08,6.063449048229425e-08
219.0,0.4791342004118539,0.005202194042933709,0.4729562653193045,0.0,0.0,0.0,0.0009757415181849965,0.0009230570643861513,5.2590235845476425e-05,3.4548899751955436e-08,5.961224788872975e-08
220.0,0.47833064365947664,0.005153547472123872,0.4722153201835772,0.0,0.0,0.0,0.0009617761949220418,0.000909844466234759,5.1839061402190274e-05,3.3997544925422437e-08,5.865355393889283e-08
221.0,0.4775277689380086,0.005104900901314035,0.4714743750478499,0.0,0.0,0.0,0.0009484929363918421,0.0008973138801076792,5.1087886958904117e-05,3.344619009888944e-08,5.769553822490422e-08
222.0,0.4767248934946253,0.005056254330504198,0.4707334299121225,0.0,0.0,0.0,0.0009352099004022394,0.0008847832939805995,5.033696897899602e-05,3.289657872758867e-08,5.6737522510915624e-08
223.0,0.4759220793304718,0.005007607759694361,0.4699924847763952,0.0,0.0,0.0,0.0009219867652101824,0.0008722527078535197,4.9645828097989564e-05,3.23783719585549e-08,5.5800612267353377e-08
224.0,0.4751324081272715,0.004958961188884524,0.4692646838338226,0.0,0.0,0.0,0.0009087636096864794,0.0008597221217264401,4.895468721698311e-05,3.186016518952113e-08,5.491445695025262e-08
225.0,0.4744381286480148,0.004913458130956,0.46862875194563375,0.0,0.0,0.0,0.000895918060025004,0.0008475691742672384,4.8263546335976644e-05,3.134852637534202e-08,5.402830163315186e-08
226.0,0.4737512210477443,0.004874744894368434,0.4679928200574449,0.0,0.0,0.0,0.0008836563352766221,0.0008359999533321145,4.757240545497019e-05,3.0857673775493156e-08,5.31421463160511e-08
227.0,0.47306434718661355,0.004836031657780868,0.4673568881692561,0.0,0.0,0.0,0.0008714276967887405,0.0008244307323969905,4.691430237851139e-05,3.03668211756443e-08,5.229653928980506e-08
228.0,0.47237750286446917,0.004797318421193302,0.46672095628106725,0.0,0.0,0.0,0.0008592277414072285,0.0008128615114618665,4.628484522518913e-05,2.990070399641607e-08,5.1486090266309075e-08
229.0,0.4716912886966969,0.004758605184605735,0.4660850243928784,0.0,0.0,0.0,0.0008476593320878357,0.0008019237949488748,4.565538807186687e-05,2.9442833672473056e-08,5.0675641242813096e-08
230.0,0.47100538969693834,0.004719891948018169,0.4654490925046896,0.0,0.0,0.0,0.000836405523730088,0.0007913006537237899,4.5025930918544606e-05,2.898496334853005e-08,4.989082662957177e-08
231.0,0.4703195149543251,0.004681178711430602,0.46481316061650074,0.0,0.0,0.0,0.000825175726274604,0.0007806775124987052,4.442050012825299e-05,2.8527093024587038e-08,4.9124321355162354e-08
232.0,0.46963365680841934,0.004642465474843036,0.4641772287283119,0.0,0.0,0.0,0.0008139625785448209,0.0007700543712736203,4.383171571385897e-05,2.8080345136140523e-08,4.835781608075295e-08
233.0,0.4689477985078404,0.00460375223825547,0.4635412968401231,0.0,0.0,0.0,0.0008027494780261929,0.0007594312300485355,4.324293129946495e-05,2.7656630849909857e-08,4.764241494693492e-08
234.0,0.4682619428491106,0.0045650390016679036,0.46290536495193424,0.0,0.0,0.0,0.000791539121192153,0.0007488080888234507,4.265691280512434e-05,2.723291656367919e-08,4.692867208291297e-08
235.0,0.46757711504821325,0.004526325765080337,0.4622694330637454,0.0,0.0,0.0,0.000781356825351373,0.0007391822142726048,4.210160235330291e-05,2.6809202277448524e-08,4.6214929218891016e-08
236.0,0.46689232564283345,0.004487612528492771,0.46163350117555657,0.0,0.0,0.0,0.0007712124719349894,0.0007295942822079053,4.1546291901481487e-05,2.6417597027292688e-08,4.5501186354869064e-08
237.0,0.46620753632752526,0.004448899291905204,0.46099756928736774,0.0,0.0,0.0,0.0007610681062327979,0.0007200063501432059,4.099098144966006e-05,2.602764774814419e-08,4.4804960110070976e-08
238.0,0.46552278565223243,0.004410186055317638,0.4603616373991789,0.0,0.0,0.0,0.0007509626353763057,0.0007104184180785065,4.0474488860361194e-05,2.5637698468995695e-08,4.414582034401337e-08
239.0,0.4648380361978917,0.004371472818730072,0.45972570551099007,0.0,0.0,0.0,0.0007408583989296478,0.000700830486013807,3.995922745897067e-05,2.5247749189847197e-08,4.3486680577955774e-08
240.0,0.46415339432422603,0.0043327595821425055,0.45908977362280123,0.0,0.0,0.0,0.0007308617658238172,0.0006913501333160662,3.944396605758016e-05,2.48577999106987e-08,4.2827540811898176e-08
241.0,0.4634695676641647,0.004294046345554939,0.4584538417346124,0.0,0.0,0.0,0.0007216794262424231,0.000682684046726591,3.892870465618964e-05,2.449730436755405e-08,4.2198030067141094e-08
242.0,0.4627857402198095,0.0042553331089673725,0.45781790984642357,0.0,0.0,0.0,0.0007124971573419524,0.0006740179601371158,3.841344325479912e-05,2.4144332045084415e-08,4.157717187738628e-08
243.0,0.46210391209647267,0.00421860247736172,0.4571819779582348,0.0,0.0,0.0,0.0007033321678709077,0.0006653518735476406,3.791557247158612e-05,2.379135972261478e-08,4.0959344098646814e-08
244.0,0.4614282072609147,0.004187822230990635,0.45654604607004595,0.0,0.0,0.0,0.0006943392272324862,0.000656833762859846,3.7441636817139694e-05,2.3438387400145143e-08,4.037683534784302e-08
245.0,0.46075286581059355,0.004157041984619552,0.4559101141818571,0.0,0.0,0.0,0.0006857101375084821,0.0006486795813922644,3.696770116269326e-05,2.308541507767551e-08,3.979432659703923e-08
246.0,0.4600775248555481,0.004126261738248468,0.4552741822936683,0.0,0.0,0.0,0.0006770810810342404,0.0006405253999246828,3.6493765508246837e-05,2.2749910592089672e-08,3.921181784623544e-08
247.0,0.4594021888140741,0.004095481491877385,0.45463825040547945,0.0,0.0,0.0,0.0006684570985232986,0.0006323712184571011,3.6024851318965354e-05,2.2429952514344665e-08,3.8629309095431646e-08
248.0,0.45872742089984536,0.0040647012455063015,0.4540023185172906,0.0,0.0,0.0,0.0006604011698697077,0.0006247613054818345,3.557970500275773e-05,2.2109994436599654e-08,3.808896891726734e-08
249.0,0.4580527205907906,0.004033920999135217,0.4533663866291018,0.0,0.0,0.0,0.0006524126748187556,0.0006172187819158796,3.5134558686550107e-05,2.1795657230709122e-08,3.7549498237247074e-08
250.0,0.45737801996333666,0.004003140752764134,0.45273045474091295,0.0,0.0,0.0,0.0006444241888499547,0.0006096762583499248,3.468941237034248e-05,2.1492779924136965e-08,3.701002755722681e-08
251.0,0.456703346077197,0.00397236050639305,0.4520945228527241,0.0,0.0,0.0,0.0006364628135077407,0.0006021337347839698,3.427144381926743e-05,2.118990261756481e-08,3.647055687720654e-08
252.0,0.45606490712411446,0.003941580260021967,0.45149482372255983,0.0,0.0,0.0,0.0006285032555492371,0.000594591211218015,3.385518199505541e-05,2.089723370215815e-08,3.596690072253139e-08
253.0,0.4554349667810363,0.003910800013650882,0.45090362363440134,0.0,0.0,0.0,0.0006205437185736026,0.00058704868765206,3.343892017084339e-05,2.0614985534270602e-08,3.547156921597072e-08
254.0,0.4548055475799962,0.003880019767279799,0.4503124235462429,0.0,0.0,0.0,0.000613104183935853,0.0005800261648822937,3.302265834663137e-05,2.0332737366383055e-08,3.497623770941005e-08
255.0,0.454176236918591,0.0038492395209087154,0.4497212234580844,0.0,0.0,0.0,0.0006057739623371062,0.0005731126742838923,3.260675253449275e-05,2.005048919849551e-08,3.4511652604400664e-08
256.0,0.45354695795584166,0.0038184592745376315,0.4491300233699259,0.0,0.0,0.0,0.0005984756872698095,0.0005661991836854908,3.222270608204739e-05,1.9768241030607962e-08,3.405037920783263e-08
257.0,0.45291767948830886,0.003787679028166548,0.4485388232817674,0.0,0.0,0.0,0.00059117740203495,0.0005592856930870895,3.1838659629602034e-05,1.9495740992538617e-08,3.35891058112646e-08
258.0,0.4522884808207263,0.003756898781795464,0.4479476231936089,0.0,0.0,0.0,0.0005839585848691184,0.0005524516714443739,3.1454613177156674e-05,1.9234822917707943e-08,3.312783241469657e-08
259.0,0.45165963848827756,0.0037261185354243807,0.44735642310545043,0.0,0.0,0.0,0.0005770973110344637,0.0005459751427779656,3.107056672471132e-05,1.897390484287727e-08,3.2666559018128536e-08
260.0,0.4510307976048439,0.003695338289053297,0.44676522301729193,0.0,0.0,0.0,0.000570236012834961,0.0005394986141115573,3.068652027226597e-05,1.8712986768046595e-08,3.2231086885413466e-08
261.0,0.45040198883827975,0.0036645580426822133,0.44617402292913344,0.0,0.0,0.0,0.0005634077602479409,0.0005330220854451491,3.033538597203923e-05,1.846497348246467e-08,3.180509138279401e-08
262.0,0.44977346128706525,0.00363377779631113,0.44558282284097495,0.0,0.0,0.0,0.0005568605400741761,0.0005268261586991132,2.9984786828759143e-05,1.8225123797755365e-08,3.137909588017457e-08
263.0,0.44914953511182265,0.0036074426031458325,0.4449916227528165,0.0,0.0,0.0,0.000550469524815162,0.0005207864121262752,2.9634187685479054e-05,1.798527411304606e-08,3.0953100377555114e-08
264.0,0.44852739607810044,0.0035828953154887788,0.444400422664658,0.0,0.0,0.0,0.000544078503589743,0.0005147466655534373,2.9283588542198965e-05,1.774542442833675e-08,3.054649659275483e-08
265.0,0.447905275000666,0.003558348027831725,0.4438092225764995,0.0,0.0,0.0,0.0005377046577807559,0.0005087069189805993,2.8950140753356292e-05,1.7505574743627444e-08,3.014523933677026e-08
266.0,0.4472831575251904,0.003533800740174671,0.443218022488341,0.0,0.0,0.0,0.0005313342030145427,0.0005026671724077614,2.862007893228963e-05,1.726572505891814e-08,2.9743982080785694e-08
267.0,0.44666115677665197,0.003509253452517617,0.44262682240018253,0.0,0.0,0.0,0.0005250814419622298,0.0004967450098189328,2.8290017111222963e-05,1.704286291295602e-08,2.9362146957949058e-08
268.0,0.4460395292360045,0.0034847061648605633,0.44203562231202403,0.0,0.0,0.0,0.0005192006894454275,0.0004911912278022586,2.7963658908394477e-05,1.6826047585119702e-08,2.898566722393322e-08
269.0,0.4454179219193806,0.0034601588772035096,0.44144442222386554,0.0,0.0,0.0,0.0005133408305693376,0.00048563744578558447,2.765818934261283e-05,1.6609232257283384e-08,2.8609187489917383e-08
270.0,0.4447963146027568,0.003435611589546456,0.44085322213570705,0.0,0.0,0.0,0.0005074809716932476,0.0004800836637689103,2.735271977683118e-05,1.6392416929447065e-08,2.8232707755901547e-08
271.0,0.4441747074539019,0.003411064301889402,0.44026202204754855,0.0,0.0,0.0,0.000501621131496987,0.0004745298817522361,2.7047250211049532e-05,1.617560160161075e-08,2.7862328880303e-08
272.0,0.44355310090122885,0.0033865170142323483,0.43967082195939006,0.0,0.0,0.0,0.0004957613576811605,0.00046897609973556195,2.6741780645267884e-05,1.595878627377443e-08,2.7513629947524322e-08
273.0,0.4429318514635183,0.0033619697265752945,0.4390796218712316,0.0,0.0,0.0,0.0004902595288858196,0.0004637802841455248,2.643631107948624e-05,1.5756947759277584e-08,2.7164931014745642e-08
274.0,0.44231073417644673,0.0033374224389182408,0.4384884217830731,0.0,0.0,0.0,0.00048489015789296284,0.0004587169342793329,2.613084151370459e-05,1.5560651424919105e-08,2.6816232081966966e-08
275.0,0.4416896316580575,0.003312875151261187,0.43789722169491463,0.0,0.0,0.0,0.0004795353632080547,0.000453653584413141,2.5839983337741133e-05,1.5364355090560622e-08,2.6467533149188286e-08
276.0,0.4410685407774877,0.0032883278636041333,0.43730602160675613,0.0,0.0,0.0,0.0004741912822478161,0.00044859023454694915,2.5559767433596398e-05,1.5170762114279132e-08,2.613534144479701e-08
277.0,0.44044756281871617,0.0032637805759470795,0.43671482151859764,0.0,0.0,0.0,0.00046896094435413144,0.00044364063066047477,2.5279551529451663e-05,1.49894426670299e-08,2.581524626940423e-08
278.0,0.43982676684987726,0.0032392332882900257,0.43612362143043915,0.0,0.0,0.0,0.00046391194900625895,0.0004388723462939211,2.4999335625306924e-05,1.4808123219780668e-08,2.5495151094011452e-08
279.0,0.43920597067916606,0.0032146860006329716,0.43553242134228065,0.0,0.0,0.0,0.00045886294967050693,0.00043410406192736736,2.4719119721162188e-05,1.4626803772531436e-08,2.518347144918841e-08
280.0,0.4385851837180899,0.003190138712975918,0.43494122125412216,0.0,0.0,0.0,0.000453823537240455,0.0004293357775608137,2.4448464608595656e-05,1.4445484325282203e-08,2.4885074006105898e-08
281.0,0.4379645910137322,0.003165591425318864,0.43435002116596366,0.0,0.0,0.0,0.0004489782672360098,0.00042475361646260453,2.418582481978592e-05,1.426416487803297e-08,2.458667656302339e-08
282.0,0.43735782758103386,0.0031410441376618103,0.4337724835865296,0.0,0.0,0.0,0.0004442998184908872,0.0004203382975422746,2.3923185030976185e-05,1.4082845430783738e-08,2.4288279119940876e-08
283.0,0.43682423671120585,0.0031179142156848613,0.43326670087082764,0.0,0.0,0.0,0.00043962146784672806,0.0004159229786219446,2.366054524216645e-05,1.3914690080521923e-08,2.3989881676858367e-08
284.0,0.4362942599102548,0.003098385643964953,0.4327609181551257,0.0,0.0,0.0,0.0004349554405638874,0.00041150765970161465,2.341033589901724e-05,1.3748724946232221e-08,2.3691484233775855e-08
285.0,0.4357642876989999,0.0030788570722450445,0.4322551354394237,0.0,0.0,0.0,0.00043029456491755426,0.00040709234078128466,2.3165266215893662e-05,1.3582759811942517e-08,2.340918717178781e-08
286.0,0.43523431536570845,0.0030593285005251357,0.4317493527237217,0.0,0.0,0.0,0.0004256337140703933,0.0004026770218609547,2.2920196532770083e-05,1.3416794677652814e-08,2.313322765807413e-08
287.0,0.4347043430090098,0.0030397999288052273,0.4312435700080197,0.0,0.0,0.0,0.00042097287097954845,0.0003982617029406247,2.267512684964651e-05,1.3251043315558468e-08,2.285726814436045e-08
288.0,0.43417460484122844,0.003020271357085319,0.43073778729231776,0.0,0.0,0.0,0.0004165466486212017,0.0003940809218740559,2.243005716652293e-05,1.3095742263647178e-08,2.258130863064677e-08
289.0,0.4336449962399351,0.00300074278536541,0.43023200457661576,0.0,0.0,0.0,0.0004122490831898424,0.00039002891435314143,2.218498748339935e-05,1.2940441211735888e-08,2.231397575968992e-08
290.0,0.43311540448467595,0.0029812142136455017,0.4297262218609138,0.0,0.0,0.0,0.00040796836005393906,0.000385976906832227,2.195663110780508e-05,1.2785140159824599e-08,2.2060180056749598e-08
291.0,0.43258581540837343,0.0029616856419255933,0.4292204391452118,0.0,0.0,0.0,0.0004036904935348833,0.00038192489931131255,2.173113740630797e-05,1.2633431813594694e-08,2.1806384353809272e-08
292.0,0.4320562261149909,0.0029421570702056845,0.42871465642950984,0.0,0.0,0.0,0.00039941259608910134,0.0003778728917903981,2.1505643704810858e-05,1.248876900707712e-08,2.155258865086895e-08
