E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_80.73keV,subshell_MT535_14.36keV,subshell_MT536_13.74keV,subshell_MT537_11.92keV,subshell_MT538_3.43keV,subshell_MT539_3.15keV,subshell_MT540_2.75keV,subshell_MT541_2.29keV,subshell_MT542_2.21keV,subshell_MT543_0.76keV,subshell_MT544_0.65keV,subshell_MT545_0.55keV,subshell_MT546_0.36keV,subshell_MT547_0.34keV,subshell_MT548_0.09keV,subshell_MT549_0.09keV,subshell_MT550_0.11keV,MT551,MT552,MT553,MT554,MT559
130.0,16.55141564255668,0.7994173479876467,0.6166883040766493,0.0,0.0,0.0,15.135309989713758,12.240855610284479,1.2718415263806648,0.49726774631876197,0.4557805942844921,0.2801158595820734,0.11366696314039497,0.10889522131036573,0.006668717447054162,0.006844886138096482,0.07078570466359593,0.027822009930043277,0.02644819695563762,0.0017238580866199681,0.0017511130344524185,1.4096907954693896e-05,1.4824698648810156e-05,0.014380209709941999,0.004979031098574989,0.004506563946167075,0.00016942034513530682,0.00016342644316759728,0.0006144103882044193
131.0,16.234417347469098,0.7879237497481404,0.6159755864730194,0.0,0.0,0.0,14.830518004441378,11.996664081299837,1.2479747838953277,0.48596230904932486,0.4444023130763611,0.2747814596277208,0.11112716632945581,0.1062458659725477,0.006477752443701807,0.006640607895182619,0.06948466735597322,0.02721833736453147,0.02583215308287632,0.0016753444211118783,0.0016992206876000713,1.3620413328994178e-05,1.4308400901478687e-05,0.01411098088760815,0.004869720599441099,0.004397197938807276,0.00016465700855428333,0.00015874607567629685,0.0006027130765544812
132.0,15.926046692631273,0.7785884146824663,0.6152628688693895,0.0,0.0,0.0,14.532195414149376,11.757747182550023,1.2241080414099907,0.47485937543842566,0.4336957994527248,0.2694470596733683,0.10871798394270975,0.10375055796303848,0.006289380011495058,0.006447843659093323,0.0681836300483505,0.026614664799019663,0.02521771302178586,0.0016275972918150658,0.0016502106660453164,1.3152783929645608e-05,1.3821487533706457e-05,0.013848137940400749,0.004763644441064244,0.004294561983135009,0.0001599688797980821,0.00015406570818499643,0.0005910157649045431
133.0,15.627428697249254,0.7693069517478728,0.6145501512657596,0.0,0.0,0.0,14.243571597385179,11.527041341715627,1.2004803984634198,0.46450687762768894,0.4231426681002956,0.264390535340623,0.1063088015559637,0.10125545987958533,0.006113289197159377,0.006261670652329793,0.06688259274072778,0.02603788767220358,0.024618040259384303,0.0015818815202704442,0.0016019308025096229,1.2715080601565194e-05,1.3347631135866228e-05,0.013585294993193345,0.004658675504935344,0.004193141689948381,0.00015548005538749482,0.00014964316196282304,0.0005799276654216988
134.0,15.339217560126679,0.7600254888132792,0.6138374336621296,0.0,0.0,0.0,13.965354632166846,11.303719086710455,1.1785846843504428,0.45416765618936017,0.4132740356749557,0.2595162545435895,0.10402649465632519,0.09891906637128361,0.005942552433293597,0.006079694592506232,0.06561613883600632,0.025480774314766627,0.024051761447939666,0.0015386298599590247,0.0015564989379248137,1.2294253732059604e-05,1.2897001306986485e-05,0.013335178054946476,0.004559838695657536,0.004095319956391741,0.00015123300313290075,0.0001453107666267705,0.0005692391151281198
135.0,15.059972894365314,0.7507440258786858,0.6131247160584997,0.0,0.0,0.0,13.696104145851132,11.089206740544942,1.1566889702374659,0.4438284347510314,0.40340540324961577,0.254641973746556,0.10179358453309045,0.0965826728629819,0.00577627273462252,0.005908041180489598,0.06442888967196127,0.02492366095732967,0.02348548263649503,0.0014962618200118163,0.0015121083627287891,1.1887222835932523e-05,1.2465792671962011e-05,0.01309255177664653,0.004461001886379729,0.004000823591933196,0.00014707264939972734,0.00014129894357423726,0.0005585505648345409
136.0,14.782290340831613,0.7414625629440923,0.6124119984548698,0.0,0.0,0.0,13.428415765529953,10.874694394379427,1.135199377600138,0.4342456838848111,0.39353677082427585,0.2499149615158295,0.0995911094072428,0.09437961799909875,0.005618493694174461,0.005738755767502862,0.06324164050791621,0.024403729073934843,0.022950862752489348,0.001453898521732867,0.0014691628895816763,1.1498596203336235e-05,1.2055500808655284e-05,0.012849925498346583,0.004367277957844508,0.003908148081079511,0.00014291276092522076,0.00013730982263035588,0.0005481848901449744
137.0,14.506834338119186,0.7321811000094988,0.6116992808512399,0.0,0.0,0.0,13.162953963530395,10.66019371416247,1.1146740750803743,0.4246972525168549,0.38446029166668017,0.24541059349897618,0.09751172065335265,0.09218373146600387,0.005466923195328946,0.005578874484313026,0.06207626794959733,0.02388699796860666,0.022426300474368943,0.0014149814776075365,0.001429021284641298,1.11268945493207e-05,1.1658475322144001e-05,0.012615155971247155,0.004274778618654317,0.0038197128642534395,0.00013909102339789916,0.00013338735062940954,0.0005383073466760539
138.0,14.24906825961659,0.7228996370749052,0.61098656324761,0.0,0.0,0.0,12.915182051382773,10.462418740389026,1.0943383736098071,0.41564835874875444,0.3754345261236599,0.24090622548212284,0.09543233189946247,0.09011054827576172,0.005320359877204954,0.0054223416800310165,0.06096776259710712,0.023383693050973032,0.021913576714905177,0.001376064433482206,0.0013888796797009199,1.0772791678117883e-05,1.1271427311792478e-05,0.012387033571847929,0.004185453022296683,0.0037322704213513976,0.00013526928587057757,0.0001297750328454955,0.0005284298032071333
139.0,13.993382353961556,0.7136181741403117,0.61027384564398,0.0,0.0,0.0,12.669490327589738,10.264643766615581,1.0751841303952354,0.4068784380513668,0.36668260710735473,0.2365609783492062,0.09345919569853517,0.08805423062077994,0.005173796559080961,0.005272096002355327,0.059859257244616916,0.022902157220050786,0.021425327463126174,0.0013393416736137546,0.0013503490403552728,1.043112200615073e-05,1.0904730897365191e-05,0.012158911172448703,0.004098525435915078,0.0036491639035223056,0.000131662870017911,0.00012616271506158146,0.0005189011240767783
140.0,13.744148927815852,0.7043367112057182,0.6095611280403501,0.0,0.0,0.0,12.43025107596226,10.072638716757323,1.0560298871806637,0.3981085173539792,0.3582412419764505,0.23235716448815716,0.09151413228476485,0.08609046016431215,0.005037054199905677,0.005127456152319057,0.058826328178568366,0.022420621389128537,0.020937251063445638,0.0013036119729138071,0.0013132061707345176,1.0091396105501838e-05,1.0551645427426028e-05,0.01194366157160296,0.004013755321951601,0.003566877839084357,0.00012815390466112495,0.0001226594963914194,0.0005096825301069664
141.0,13.506218881082336,0.6950552482711247,0.6088484104367202,0.0,0.0,0.0,12.202315219676517,9.891316006312483,1.0368756439660918,0.3894192216518635,0.3501413950659943,0.22815335062710815,0.08962755397619254,0.08418298034537501,0.0049031615337001054,0.00498757049750056,0.05779627240686574,0.02196859357189343,0.020480758581547777,0.001269500747064464,0.001277949678894211,9.779684993971483e-06,1.0213890525299454e-05,0.011730426923709228,0.003931745970814254,0.00348847497369347,0.0001248037642074706,0.00011934756162995028,0.0005004639361371544
142.0,13.271048964965132,0.6857737853365312,0.608202013919787,0.0,0.0,0.0,11.977073167830792,9.709993295867642,1.0189984890163684,0.38150133945628223,0.342283069295314,0.22418851650537763,0.08780052687680978,0.0823615841083888,0.004772299350407177,0.004854850499025775,0.05676621663516311,0.021517872774296835,0.02002426609964992,0.0012353895212151207,0.0012437638711452624,9.467973882441128e-06,9.889706721150694e-06,0.011520177433645482,0.0038515273051900655,0.003411162463517879,0.00012145362375381628,0.00011623802838724954,0.0004917692991190832
143.0,13.036292509297093,0.6764923224019377,0.6075780359670871,0.0,0.0,0.0,11.752222160689861,9.528670585422802,1.0013706254422894,0.37358345726070097,0.33442474352463375,0.22023118023185984,0.08600566111522419,0.0805401878714026,0.004648590853576816,0.004722130500550989,0.055772502190777146,0.021084667157249746,0.019589931884586576,0.0012037233150974846,0.001209578063396314,9.177195281124976e-06,9.575620220046358e-06,0.011320438074314087,0.0037738758179913495,0.003336927192508673,0.00011834343500454579,0.00011316480787937745,0.00048309110094099634
144.0,12.808671215767772,0.6685021359859468,0.6069540580143873,0.0,0.0,0.0,11.533215015445249,9.352366544387522,0.9837427618682104,0.3656655750651197,0.3270283628612974,0.21647749186605672,0.08428277836698103,0.07872479581097089,0.0045256566678448925,0.0045960787182424846,0.0548293794905098,0.02066104173244777,0.019161332593164656,0.0011722922972302813,0.0011777932283631393,8.889545604778729e-06,9.275308011618528e-06,0.011120698714982691,0.003698963090447677,0.00326510195216306,0.00011525632738660954,0.00011009158737150538,0.00047485940726243135
145.0,12.595949378370742,0.6611440787890583,0.6063300800616874,0.0,0.0,0.0,11.328475221722194,9.189012382112807,0.9666168477593058,0.35805662136706023,0.3198175577273148,0.21281490150305435,0.08258091779796717,0.07706393476166683,0.0044102213442052274,0.0044732912826616344,0.05388625679024245,0.020248063053970745,0.01874970317222817,0.0011419486741599042,0.0011468518643442407,8.61987747504917e-06,8.986899820306662e-06,0.010928467332239063,0.0036269803404006505,0.003196287157842936,0.00011227483822391994,0.00010727755927587746,0.0004668274488455955
146.0,12.384301071390539,0.6537860215921699,0.6057061021089876,0.0,0.0,0.0,11.124808943943812,9.025658219838093,0.9500897505562232,0.3508162139467461,0.3126067525933322,0.20915231114005198,0.08095027157208004,0.07540307371236275,0.00429571544608613,0.0043574108365490955,0.05294313408997511,0.019848358171454684,0.018345703707265876,0.0011129022940050389,0.001115910500325342,8.35485184799607e-06,8.712692912571736e-06,0.010740986554329635,0.003554997590353624,0.0031274723635228117,0.00010941935002538418,0.00010447371354689141,0.0004587954904287597
147.0,12.17333635657896,0.6464279643952816,0.6050821241562877,0.0,0.0,0.0,10.921826262685652,8.862304057563378,0.9335626533531406,0.34371683313235146,0.3058235738630267,0.2054897207770496,0.07934954832384844,0.07374652194006767,0.00418706360664554,0.004244416256962301,0.052045261711042824,0.019456081281448778,0.01795669909431573,0.0010850248136897987,0.0010874440243344632,8.102714343349331e-06,8.445596425030985e-06,0.010553946398588093,0.0034830148403065973,0.003058657569202688,0.00010667877015308283,0.00010175395596746689,0.00045076353201192385
148.0,11.964907197461738,0.6390699071983932,0.604458146203588,0.0,0.0,0.0,10.721379152886197,8.699940942972361,0.9177502777510418,0.3368672933463193,0.29915939585888834,0.20201338098279056,0.07783882377852334,0.0722144690512473,0.004081679935482261,0.004131421677375507,0.051159981681534863,0.01907757343485515,0.017574477600797278,0.0010578534598251308,0.0010596662651065909,7.859369940047085e-06,8.191096453378896e-06,0.01037762315449362,0.003416126021109348,0.002995796419191689,0.00010400760182591385,9.916634463143875e-05,0.00044313993502543246
149.0,11.76760872709293,0.6317118500015048,0.6038341682508881,0.0,0.0,0.0,10.532062701500754,8.547697180739101,0.902284625151617,0.3302051564741586,0.2927952491913958,0.19865396440212116,0.07632809923319826,0.07068241616242693,0.00398113375253953,0.004026006908778135,0.05028683468680503,0.018708969353809342,0.01721452989221665,0.00103224869653877,0.0010319359832625915,7.625454492094828e-06,7.94467468579426e-06,0.010201299910399147,0.0033505303808744257,0.0029330897685673307,0.00010149042026780296,9.659619955104951e-05,0.0004357726966157987
150.0,11.57081096074044,0.6243537928046163,0.6032101902981882,0.0,0.0,0.0,10.343246980036861,8.395453418505841,0.8868189725521923,0.3238635043092261,0.2865005913994324,0.19529454782145178,0.07481737468787318,0.06918731056513179,0.0038805875695968,0.0039237551484572145,0.049453123587575844,0.018358039149271,0.016860606512483563,0.0010066439332524092,0.0010064158266915322,7.402418486903345e-06,7.706246999933252e-06,0.010030096887298754,0.003284934740639504,0.002870383117942972,9.897323870969208e-05,9.418407379879835e-05,0.00042840545820616493
151.0,11.38625111601558,0.616995735607728,0.6025862123454884,0.0,0.0,0.0,10.166669167906802,8.253883568009192,0.8722458248583396,0.3175218521442936,0.2806303147716225,0.19203649588040145,0.07336969354293851,0.06775973775867214,0.0037827051278993256,0.0038215033881362943,0.04861941248834666,0.01800710894473266,0.01650668313275047,0.0009814218149042746,0.0009808956701204729,7.179382481711862e-06,7.4791642073738725e-06,0.009863948862039708,0.003221874740241195,0.002811936649652207,9.649367327931755e-05,9.178158645820906e-05,0.0004212604719497441
152.0,11.202620155125965,0.6096376784108396,0.6019622343927885,0.0,0.0,0.0,9.991020234146855,8.112932560469766,0.8577433971348801,0.31118019997936114,0.27476003814381256,0.18888782930257852,0.07199400316213547,0.0663321649522125,0.003690501960276336,0.0037257129139703807,0.04781986825560489,0.01765617874019432,0.016157699467724163,0.0009580180072371471,0.000956401058023205,6.971594126285246e-06,7.260366209690383e-06,0.009697842152345098,0.003161400849398006,0.002754127875019848,9.419285791201241e-05,8.951321246455055e-05,0.000414355324088632
153.0,11.019672167985014,0.6022796212139512,0.6013382564400886,0.0,0.0,0.0,9.816054290153678,7.971981552930338,0.8434308783411198,0.30515922383133665,0.2688897615160026,0.1857575687843045,0.07061831278133245,0.06498747135133853,0.0035982987926533464,0.003633495764854627,0.04703324820947814,0.017322411377374086,0.01583562610512133,0.0009346141995700196,0.0009327051423905555,6.7667584354855475e-06,7.051050737042088e-06,0.009540991058777332,0.0031009269585548166,0.0026967132559011626,9.189204254470725e-05,8.729045550545726e-05,0.00040749053351211365
154.0,10.83820295368969,0.5949215640170629,0.6007142784873888,0.0,0.0,0.0,9.64256711377952,7.831030545390912,0.8298043254352484,0.29938907257336755,0.26331963431987865,0.18281971735210104,0.06925097102353807,0.06364545312782796,0.003511685670496683,0.0035413298884073422,0.04625756567911328,0.017002558526914253,0.015513552742518498,0.0009120586526223802,0.0009095711243189273,6.576539495317616e-06,6.8417352643937925e-06,0.009384139965209566,0.0030427147379852976,0.002642875021348114,8.96746090777332e-05,8.519365023237865e-05,0.00040104762075384066
155.0,10.666480517092415,0.5875635068201744,0.600090300534689,0.0,0.0,0.0,9.478826710480181,7.699383696168663,0.8161777725293771,0.29361892131539846,0.257956677943652,0.17988186591989758,0.0679834893061527,0.06239030421152829,0.00342628688434981,0.003456072515111922,0.045514027072099034,0.01668270567645442,0.015191479379915666,0.0008904247908288489,0.0008873640300534908,6.386320555149684e-06,6.645932124002343e-06,0.009231917874090766,0.0029863929864365284,0.002589036786795066,8.754777494878213e-05,8.309684495930004e-05,0.0003946047079955677
156.0,10.499257466840591,0.580205449623286,0.5994663225819892,0.0,0.0,0.0,9.319585693221185,7.571679663215208,0.8029862156738313,0.28791708521621795,0.2525937215674254,0.17694401448769412,0.06671600758876733,0.06115039123614343,0.0033456773931337604,0.0033708151418165018,0.044770488465084794,0.016366376360479513,0.014892467881744705,0.000868908920008137,0.0008656961327521466,6.20204414740549e-06,6.453025288575487e-06,0.009083576789658002,0.002930071234887759,0.002537256082595741,8.543253926140737e-05,8.101097110754689e-05,0.00038816179523729473
157.0,10.333293980212332,0.5729807436333579,0.5988423446292893,0.0,0.0,0.0,9.161470896433054,7.443975630261753,0.7901576830182757,0.28260455884797875,0.2474327978865142,0.17410595174793184,0.06545278643186986,0.05991047826075858,0.0032650679019177106,0.003289307061152848,0.04405936392544961,0.016071448593915443,0.014595901480930833,0.0008487135339576035,0.0008447147591337914,6.029729039024523e-06,6.269985701466784e-06,0.008936190585744493,0.002876861527891066,0.0024866675414052393,8.344710643177136e-05,7.909057582261438e-05,0.00038193768277213776
158.0,10.169211005888842,0.5671826963446396,0.5982183666765895,0.0,0.0,0.0,9.00380993274086,7.3162715973082975,0.7773291503627202,0.2772920324797395,0.2424776193100072,0.17140275644544153,0.06427297778403536,0.05867823633138555,0.0031873526004855377,0.0032097068370997035,0.04335530911807513,0.015776520827351374,0.01429938694412196,0.0008285181479070699,0.0008247992919576542,5.857413930643557e-06,6.092815669892809e-06,0.008795652980376625,0.0028239382474366794,0.002437794998135692,8.146167360213536e-05,7.717018053768187e-05,0.0003760092855236554
159.0,10.012873919616501,0.5613846490559212,0.5975331577325601,0.0,0.0,0.0,8.85395611588868,7.195517527605827,0.7651652300542767,0.2720170583103513,0.23752244073350018,0.16869956114295123,0.06309316913620087,0.05754321363975156,0.0031131954185584574,0.0031328074219484667,0.042674030459644526,0.015483498533166558,0.014023475264534038,0.000809448105041541,0.0008052890533273925,5.693423665414881e-06,5.922867933037036e-06,0.008655115375008758,0.0027733601761248685,0.0023910828327574664,7.958686965113315e-05,7.532509744920477e-05,0.00037008088827517304
160.0,9.861539899488244,0.555586601767203,0.5967891190125474,0.0,0.0,0.0,8.709164169089648,7.079099401891443,0.7530651889878053,0.26707505922287805,0.2328107694670386,0.16599636584046096,0.061938446104763664,0.05640819094811757,0.0030390382366313777,0.003057848153752271,0.04202327401430593,0.01520878047524389,0.013747563584946115,0.0007905281252759915,0.0007857788146971306,5.537409405187999e-06,5.754351977772982e-06,0.008522380681582757,0.002724491271572826,0.0023443706673792405,7.772681775265782e-05,7.35271610202973e-05,0.00036415249102669063
161.0,9.7107363320663,0.5497885544784846,0.5960450802925348,0.0,0.0,0.0,8.564902694399828,6.962681276177058,0.7411778765508634,0.26213306013540477,0.2281868636062407,0.16344195950029275,0.06083035859734102,0.055286215908733845,0.0029695520480791126,0.0029869867868109706,0.04137251756896733,0.014934062417321219,0.013478729633401623,0.0007729231372430853,0.0007672988265669809,5.383759374399168e-06,5.597261359582796e-06,0.008392383848297491,0.002675622367020784,0.0022976585020010147,7.599603613988919e-05,7.182150313417144e-05,0.0003585516789155175
162.0,9.560732894917601,0.5439905071897663,0.5953010415725221,0.0,0.0,0.0,8.421441350189088,6.846263150462674,0.7297440844454703,0.25730785793017913,0.22363896635304611,0.16095902913092178,0.059722271089918365,0.05422397656400848,0.002902309734212455,0.0029175761403013568,0.04072176112362873,0.014665618670324452,0.013219706318918558,0.0007553181492101792,0.0007493102950543793,5.238825742941873e-06,5.44017074139261e-06,0.008262387015012227,0.0026267534624687416,0.002253074613052256,7.426525452712055e-05,7.014585310854725e-05,0.00035310823375779625
163.0,9.417848080358723,0.5381924599010479,0.5945570028525095,0.0,0.0,0.0,8.285098607686537,6.736484695447221,0.7183102923400773,0.25266879538837866,0.21928669248545568,0.1584760987615508,0.05869544435057956,0.05316173721928311,0.0028350674203457974,0.002848165493791743,0.040071004678290126,0.014407444042490936,0.012962409477057877,0.000737713161177273,0.0007316965523501283,5.095480866271349e-06,5.293989659558346e-06,0.008132390181726961,0.00257956455200745,0.002210342066797406,7.25344729143519e-05,6.847020308292306e-05,0.0003476647886000751
164.0,9.278637872168177,0.5323944126123297,0.5938129641324967,0.0,0.0,0.0,8.15243049676446,6.629739411444273,0.7073445449738778,0.24802973284657817,0.21496703134971273,0.15599316839217983,0.05767287216977043,0.05217028402088069,0.0027712998465330182,0.0027813883735789795,0.03946298243398085,0.01414926941465742,0.012717312922887011,0.0007211434944670162,0.0007147706094247089,4.9595794852476664e-06,5.150219598579299e-06,0.008002659030824985,0.0025348574584707468,0.002167609520542556,7.09054628249604e-05,6.692007290762761e-05,0.0003422213434423539
165.0,9.140300060185206,0.5265963653236113,0.5930689254124841,0.0,0.0,0.0,8.020634770801813,6.522994127441326,0.696521177267468,0.24374122674656157,0.2109394108741972,0.1535358524052827,0.056650299988961296,0.051180711438282116,0.0027094211846896183,0.0027176926464663707,0.038874628445695426,0.01391015517816028,0.012473704383602463,0.0007049909692747357,0.0006984712504583666,4.826451992359894e-06,5.012957607874401e-06,0.007885013772773963,0.002490150364934043,0.0021263684220246756,6.931745752009287e-05,6.538041803064669e-05,0.00033683402910929684
166.0,9.002403635555808,0.520798318034893,0.5923248866924714,0.0,0.0,0.0,7.889280420993043,6.416248843438378,0.6859081122161053,0.23946312535160266,0.2069117903986817,0.1512803486962494,0.055627727808152165,0.050191138855683534,0.002647542522846218,0.0026539969193537624,0.038286274457409994,0.013671720121073835,0.012245356643477909,0.0006889904482195703,0.000682612045860541,4.698008382453283e-06,4.8784219958909686e-06,0.007767368514722939,0.0024460221242145904,0.0020863957614419165,6.774439673290576e-05,6.384667189518016e-05,0.0003318889620018134
167.0,8.872861300599807,0.5150002707461747,0.5915808479724588,0.0,0.0,0.0,7.766280174237564,6.317124744853725,0.6759084336152313,0.23518502395664379,0.20288416992316619,0.1490248449872161,0.054663405240299896,0.049250798032472815,0.002589795212032481,0.0025941107024495856,0.03769792046912457,0.013433285063987388,0.012017008903353355,0.000673847776384064,0.0006667528412627155,4.576506912986742e-06,4.750209288134046e-06,0.007649723256671915,0.0024042013429737647,0.002047134254818211,6.625567669508023e-05,6.245008582000025e-05,0.00032694389489433
168.0,8.744177648193915,0.5092022234574564,0.5908368092524461,0.0,0.0,0.0,7.6441386196006,6.218716497591805,0.6659087550143574,0.23090692256168488,0.19892859134868765,0.14676934127818284,0.05372855996563494,0.04834198912472447,0.002532257321742331,0.002534614953378681,0.03711540089527761,0.013194850006900943,0.011788661163228801,0.0006589095622265355,0.0006519715570081106,4.4569966855363e-06,4.6248719252206894e-06,0.007532077998620892,0.002362380561732939,0.002009915645838745,6.478705445688673e-05,6.105349974482033e-05,0.0003219988277868466
169.0,8.616082300845001,0.503404176168738,0.5900927705324335,0.0,0.0,0.0,7.522585351554514,6.1203082503298845,0.6559090764134834,0.2268726505118252,0.19523503486039687,0.14451383756914954,0.05279371469096999,0.04743318021697612,0.0024766925596890724,0.0024788678373005714,0.03658010247259737,0.012969681187519934,0.01156839972776125,0.0006447767673925687,0.0006373055354260077,4.337486458085858e-06,4.507016479652486e-06,0.007419381326256447,0.002322740071586124,0.0019726970368592785,6.33976034014281e-05,5.967255955808866e-05,0.00031705376067936317
170.0,8.490465067120802,0.4976061288800197,0.5893487318124209,0.0,0.0,0.0,7.403510209210318,6.024052819369726,0.6459093978126095,0.22296459978418132,0.19154147837210606,0.14239762682972368,0.05188167451404523,0.04653661845847916,0.002422702114949066,0.002423120721222462,0.036044804049917126,0.012751511964196499,0.011357404684450205,0.000630643972558602,0.0006228643199788456,4.226758134259023e-06,4.389161034084282e-06,0.007312247507041271,0.0022837999544135616,0.0019354784278798121,6.200815234596945e-05,5.838000061318788e-05,0.00031241394546058075
171.0,8.370399792286099,0.4918080815913014,0.5886046930924081,0.0,0.0,0.0,7.289987021923659,5.932868060688695,0.6361785840779965,0.21905654905653743,0.18790404962190416,0.1403363777055077,0.051007633915335,0.04569755413644483,0.002369974179307535,0.0023680966295757267,0.035509505627236884,0.012533342740873064,0.011146409641139159,0.0006167781744770226,0.00060947851556611,4.116503170914906e-06,4.273547503010722e-06,0.0072051136878260955,0.0022448598372409993,0.001900631993936977,6.06449476535732e-05,5.70874416682871e-05,0.00030789457520679665
172.0,8.251749973427874,0.48644063987143416,0.5878606543723955,0.0,0.0,0.0,7.177448685051343,5.841683302007664,0.6271428275869899,0.21523832762276948,0.1844426705854279,0.1382751285812917,0.050133593316624765,0.0448584898144105,0.0023189077187039577,0.002316777097278233,0.034974207204556636,0.012320053983982084,0.010947322817859102,0.000603770163750916,0.0005960927111533744,4.011394660295673e-06,4.165094877954383e-06,0.007097979868610919,0.0022059954044443683,0.0018664725467891987,5.936606532899883e-05,5.584395082687608e-05,0.0003033752049530125
173.0,8.134241174058035,0.481882869578701,0.5871166156523828,0.0,0.0,0.0,7.065241683748062,5.750498543326632,0.6181070710959833,0.21158658710018086,0.18098129154895165,0.13621387945707572,0.049312061377375996,0.04407910241118012,0.0022697772400531906,0.002265457564980739,0.03447089325078058,0.012115942010921353,0.010753419408630498,0.0005907621530248094,0.0005831337368284936,3.908667153889401e-06,4.056651341332322e-06,0.006991654589280782,0.002170254931134637,0.0018323130996414205,5.8087183004424455e-05,5.463605234449389e-05,0.00029885583469922835
174.0,8.022338189376208,0.47732509928596784,0.5863725769323702,0.0,0.0,0.0,6.9586405186200935,5.664574827873535,0.6090713146049767,0.20793484657759226,0.17774665283682473,0.13423438251048406,0.04849867198370633,0.043302090175665456,0.0022222248111175963,0.0022151485231733086,0.03398098037955308,0.011911830037860623,0.010559515999401891,0.0005780219340517049,0.0005706641815712818,3.8113740296300296e-06,3.954732457669653e-06,0.0068935205461679964,0.002134514457824906,0.0017987423267734825,5.683464419339107e-05,5.344886464997955e-05,0.0002945156287214763
175.0,7.911784097717752,0.47276732899323465,0.5856285382123575,0.0,0.0,0.0,6.853388233302248,5.579679729806991,0.60003555811397,0.20449428586801122,0.17451740609360558,0.13234002190693891,0.04768528259003667,0.0425250779401508,0.002174672382182002,0.0021684242182067074,0.033491067508325575,0.011719280668351633,0.010365612590173287,0.0005662317121068717,0.0005582391536404957,3.714080905370659e-06,3.854815515954581e-06,0.006795386503055211,0.002098773984515175,0.0017672598886290707,5.5675559565683406e-05,5.2310457294035015e-05,0.00029036200359954
176.0,7.801681073189496,0.4682095587005015,0.5848844994923449,0.0,0.0,0.0,6.748587015359676,5.494784631740448,0.5913912915672368,0.20109804301826914,0.17128815935038644,0.13044566130339375,0.04687404868778135,0.041748065704636135,0.0021278821608374126,0.0021216999132401063,0.03300115463709807,0.011529200265953249,0.010180268606467162,0.0005544414901620385,0.0005465196712629054,3.6217744506355153e-06,3.7594733141171304e-06,0.006697252459942425,0.002063609614614724,0.001735777450484659,5.451647493797574e-05,5.1195072591767856e-05,0.0002862083784776036
177.0,7.695193819501034,0.46365178840776833,0.5841404607723322,0.0,0.0,0.0,6.647401558548216,5.412789780253397,0.5831746390899918,0.19770180016852706,0.16819402189236957,0.1285513006998486,0.04612798684102249,0.041022225220303035,0.002083969622214348,0.0020764092156017916,0.032529589946315565,0.011339119863554865,0.010005083611670374,0.0005426512682172053,0.000534800188885315,3.5317544891853547e-06,3.66413111227968e-06,0.0065991184168296396,0.0020306442058968988,0.0017056778228101567,5.335739031026808e-05,5.013984527230479e-05,0.00028205475335566724
178.0,7.591560042977791,0.45909401811503514,0.5834128909009654,0.0,0.0,0.0,6.5490531257223985,5.333396576535736,0.5749579866127469,0.19430555731878496,0.1652231799680448,0.126719080441289,0.04538192499426363,0.040315060492819896,0.0020400570835912833,0.0020328919280264736,0.03207872448024241,0.01114903946115648,0.009829898616873587,0.0005317342579340645,0.0005236541881359634,3.4430382325239446e-06,3.5741185474411545e-06,0.006507798601151728,0.001997678797179074,0.0016758659883641801,5.228413833169984e-05,4.908461795284172e-05,0.0002780373170880669
179.0,7.488384298390697,0.454536247822302,0.5827657294708214,0.0,0.0,0.0,6.451082322370086,5.254003372818076,0.5667413341355019,0.19118450566775635,0.16225233804372008,0.12496888359281422,0.04463586314750477,0.039607895765336756,0.001997826524203135,0.0019893746404511556,0.03162785901416926,0.01097407339517926,0.009654713622076799,0.0005208748293186624,0.0005125824517653362,3.3605935458486286e-06,3.4861007667205345e-06,0.006417413863120826,0.00196585765908213,0.001647260629010998,5.1216546363528495e-05,4.8029390633378655e-05,0.00027419964606397763
180.0,7.387008506263674,0.4499784775295688,0.5821185680406775,0.0,0.0,0.0,6.354911470491364,5.176385254107103,0.5585246816582569,0.18807170297563494,0.15928149611939532,0.12321868674433946,0.043898149744182394,0.03890073103785362,0.0019564592073059947,0.0019484415709622917,0.0311769935480961,0.010799580905580813,0.009481532207177689,0.0005100273088941581,0.0005022275010729219,3.2781488591733126e-06,3.3989467897918928e-06,0.006327029125089925,0.0019346274318266395,0.0016196219422498815,5.0150124984955144e-05,4.703272376481288e-05,0.0002703619750398884
181.0,7.2897317529304555,0.44542070723683563,0.5814714066105335,0.0,0.0,0.0,6.262839635412674,5.1018257649734595,0.5509064522268082,0.18495890028351356,0.1566013426526756,0.1214684898958647,0.04322603336630298,0.03824654153295096,0.0019169472687548476,0.001907549230147362,0.030739815632664803,0.010625088415982366,0.009324093712803199,0.0004999218018297372,0.0004918725503805076,3.2001658515195537e-06,3.3185800612588578e-06,0.006236644387059024,0.0019039325712793384,0.001591983255488765,4.915664441899892e-05,4.60632580879557e-05,0.0002665243040157991
