E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_88.01keV,subshell_MT535_15.87keV,subshell_MT536_15.21keV,subshell_MT537_13.04keV,subshell_MT538_3.86keV,subshell_MT539_3.56keV,subshell_MT540_3.07keV,subshell_MT541_2.59keV,subshell_MT542_2.49keV,subshell_MT543_0.90keV,subshell_MT544_0.77keV,subshell_MT545_0.65keV,subshell_MT546_0.44keV,subshell_MT547_0.42keV,subshell_MT548_0.15keV,subshell_MT549_0.14keV,subshell_MT550_0.15keV,MT551,MT552,MT553,MT554,MT559,MT560,MT561
242.0,4.102360148033618,0.2818165163478371,0.5481375829757291,0.0,0.0,0.0,3.2724060330656624,2.65319745128282,0.2985887347507863,0.09971105122048651,0.07547294001232775,0.06642549442490651,0.023832562193785736,0.01886362898902876,0.0008903056065927797,0.000855973436990293,0.017100590047889275,0.0060585674283984954,0.004572726066624848,0.00024126523590906125,0.00022963739947252744,1.5041892669530323e-06,1.5375933202782186e-06,0.003712963959852185,0.0011726890169965897,0.000889363398830014,3.136394194802509e-05,2.906976442997409e-05,0.0004755192986425911,3.173968823546844e-05,1.9362651304361282e-05
243.0,4.064702663148122,0.2795965914940124,0.5475388993903098,0.0,0.0,0.0,3.237567164479688,2.6251926120764417,0.2954170485135767,0.0985716830755406,0.07451521820564229,0.06577014855095405,0.02356142893205279,0.018626191368258056,0.0008774013566452406,0.0008430368853665983,0.01692747368954842,0.005990736097440318,0.004513091682232546,0.00023779387653806745,0.0002262990805973268,1.4786303075871406e-06,1.5117915634293962e-06,0.0036763124908861344,0.0011591727969292318,0.000878077865613793,3.0904520659808285e-05,2.864143097836806e-05,0.0004704123716323721,3.138019129781794e-05,1.911706788661041e-05
244.0,4.027107279065225,0.2773766666401877,0.5469402158048903,0.0,0.0,0.0,3.2027903922280405,2.5971877728700634,0.2922785382142395,0.0974554377422094,0.07355749639895684,0.06511480267700158,0.023290295670319847,0.018388753747487357,0.0008644971066977013,0.0008308164365564516,0.016754357331207562,0.0059229047664821404,0.004457430405086193,0.00023432251716707368,0.00022301326620755222,1.4530713482212492e-06,1.4859898065805739e-06,0.003639661021920084,0.0011460737001262533,0.0008669739924173738,3.0453741847142067e-05,2.8213097526762032e-05,0.00046574402061135424,3.102069436016744e-05,1.8875436536203437e-05
245.0,3.989776761959679,0.27515674178636296,0.5463415322194708,0.0,0.0,0.0,3.168278492924829,2.5691829336636847,0.28937777327016656,0.09633919240887819,0.07262589331893775,0.0644594568030491,0.023019162408586903,0.018151316126716655,0.0008515928567501621,0.0008189164546885872,0.016581240972866708,0.005855073435523963,0.004401769127939841,0.0002309952553609913,0.0002197274518177776,1.4280667005913533e-06,1.4601880497317515e-06,0.0036030095529540336,0.001132974603323275,0.0008563757946878868,3.0024218180429438e-05,2.7784764075156004e-05,0.0004610889254326081,3.0661197422516936e-05,1.8644806304818997e-05
246.0,3.952675845507458,0.27293681693253824,0.5457428486340513,0.0,0.0,0.0,3.1339961770593816,2.54133489276423,0.2864770083260936,0.09522294707554699,0.07174560851502844,0.06380411092909663,0.022748029146853956,0.017932349933135087,0.0008393176648038461,0.0008070164728207227,0.016408270858979335,0.005789282749672493,0.004346107850793488,0.00022777665217510627,0.00021647568834520857,1.404380030165902e-06,1.4355274076355808e-06,0.003566358083987983,0.0011198755065202966,0.0008457775969583998,2.959469451371681e-05,2.737750282196797e-05,0.000456433830253862,3.031540771898017e-05,1.8414176073434556e-05
247.0,3.9176615694297388,0.27071689207871347,0.545144165048632,0.0,0.0,0.0,3.10180051223129,2.515540130191447,0.28357624338202064,0.09410670174221578,0.07086532371111914,0.06314876505514416,0.022490665001765272,0.017714023921111727,0.0008276023356675395,0.0007951164909528582,0.016247576521659524,0.005725308241822817,0.004293670170287226,0.00022455804898922124,0.0002133808204593597,1.3806933597404507e-06,1.4118823598259787e-06,0.0035297066150219328,0.0011076740131078203,0.000835182367863404,2.916517084700418e-05,2.698899586519844e-05,0.0004517787350751159,2.9976460556171632e-05,1.8183610427120515e-05
248.0,3.882658849308712,0.26849696722488875,0.5445454814632125,0.0,0.0,0.0,3.069616402921378,2.489745367618664,0.28067547843794766,0.09299045640888458,0.06998503890720983,0.062493419181191695,0.02224337932159778,0.017495697909088368,0.0008158870065312331,0.0007832165090849938,0.016086882184339714,0.00566133373397314,0.004241932596099953,0.00022133944580333617,0.00021028595257351084,1.3570066893149994e-06,1.3882373120163769e-06,0.0034930551460558824,0.001095527162435033,0.000825272948438105,2.875749602066361e-05,2.6600488908428915e-05,0.0004471236398963698,2.9637513393363098e-05,1.7967965130863615e-05
249.0,3.8476881341282403,0.26627704237106403,0.543946797877793,0.0,0.0,0.0,3.0374642968319887,2.4639506050458806,0.2777747134938747,0.09190157211502024,0.06910475410330054,0.061840679139381564,0.02199609364143029,0.01727737189706501,0.0008041716773949265,0.0007717203099599502,0.015926187847019907,0.005597359226123464,0.004190195021912679,0.00021812084261745113,0.00020727180520624226,1.3346893079417117e-06,1.365466963532515e-06,0.0034578198956838014,0.0010833803117622457,0.000815363529012806,2.8352526440846782e-05,2.6218874238637238e-05,0.00044259476096029086,2.930086543636864e-05,1.7752319834606714e-05
250.0,3.8129920928656134,0.26405711751723926,0.5433481142923736,0.0,0.0,0.0,3.0055868562703396,2.4381558424730976,0.27501551631349164,0.09088042846455949,0.06822446929939123,0.06124265721594043,0.021748807961262797,0.017066861129978385,0.0007926664614458058,0.0007609568766502874,0.015765493509700097,0.005533384718273788,0.004138457447725405,0.00021498834321219507,0.00020436885577597398,1.3129966509896315e-06,1.3430957268133063e-06,0.0034240398346542036,0.0010712334610894583,0.0008054541095875071,2.794755686102996e-05,2.5851311644196923e-05,0.0004382520335129807,2.8986539255891978e-05,1.7536674538349814e-05
251.0,3.7783684654086955,0.26183719266341454,0.5427494307069541,0.0,0.0,0.0,2.973781846047448,2.4123610799003146,0.2723026016967585,0.08985928481409873,0.06736328539060957,0.06064463529249929,0.021501522281095305,0.01686184910689316,0.0007817811205663005,0.0007501934433406246,0.015605523534528336,0.005469410210424111,0.0040867198735381315,0.0002120303778211537,0.00020146590634570566,1.291303994037551e-06,1.3209886864314112e-06,0.003390259773624606,0.0010590866104166709,0.0007955446901622081,2.7568367948589563e-05,2.548374904975661e-05,0.00043390930606567054,2.8672213075415316e-05,1.7321029242092914e-05
252.0,3.7456559801167484,0.2600850482052083,0.5421472393793236,0.0,0.0,0.0,2.94342369569138,2.3879322109467664,0.26958968708002545,0.08883814116363796,0.06656782182710892,0.06004661336905815,0.021254236600927814,0.01665683708380793,0.0007708957796867952,0.000739430010030962,0.015454964530682477,0.005409281542347546,0.004036938159707859,0.0002090724124301123,0.00019856295691543738,1.2702001913006237e-06,1.3001483659412618e-06,0.003356479712595008,0.0010469397597438835,0.0007856601685345846,2.719280764029774e-05,2.5128639512991507e-05,0.0004295665786183604,2.8357886894938654e-05,1.7105925628386933e-05
253.0,3.713422564402538,0.2583620183135183,0.5415442252479645,0.0,0.0,0.0,2.913516323728525,2.3639276244687295,0.26687677246329233,0.0878169975131772,0.06577235826360829,0.05944859144561701,0.021025312465431607,0.01645517458577346,0.00076001043880729,0.0007286665767212992,0.015304405526836616,0.005350047113962353,0.00398955083776204,0.00020611444703907096,0.00019570855254736672,1.2498172285185236e-06,1.2793080454511126e-06,0.0033226996515654103,0.0010354172970622833,0.0007765192945369742,2.6817247332005914e-05,2.4786242084115933e-05,0.00042526912149656377,2.804356071446199e-05,1.6907000993659923e-05
254.0,3.6813458385711506,0.25663898842182836,0.5409412111166055,0.0,0.0,0.0,2.8837656419493785,2.3399230379906926,0.2642856407331819,0.08681747063083135,0.06497689470010766,0.05885056952217588,0.020797165256161484,0.01626350345713587,0.0007494305480699403,0.0007179031434116365,0.015153846522990755,0.005290812685577159,0.00394216351581622,0.000203215820243595,0.00019302050792604453,1.2294342657364237e-06,1.2584677249609635e-06,0.003290288068072802,0.0010242520866456757,0.0007673784205393638,2.644168702371409e-05,2.444384465524036e-05,0.0004212373208855669,2.7729234533985327e-05,1.670807635893291e-05
255.0,3.6493983117444886,0.25491595853013843,0.5403381969852464,0.0,0.0,0.0,2.854144155082853,2.3159184515126556,0.26176020785307325,0.08586228102566328,0.06418143113660703,0.0582688423160969,0.020569018046891357,0.016071832328498282,0.0007392230197777398,0.000708053442560863,0.015003287519144896,0.005231578257191966,0.0038947761938704,0.00020043933731729132,0.00019033246330472234,1.2096810321524387e-06,1.2376274044708143e-06,0.003259329738208308,0.001013086876229068,0.0007582375465417534,2.6066126715422264e-05,2.4101447226364786e-05,0.00041720552027457,2.7414908353508664e-05,1.6509151724205896e-05
256.0,3.6175179676047904,0.2531929286384485,0.5397351828538874,0.0,0.0,0.0,2.8245898520178496,2.2919499440935636,0.25923477497296465,0.08490709142049521,0.0633859675731064,0.0577104892025274,0.02034087083762123,0.015880161199860694,0.0007290154914855393,0.0006983022308739866,0.014858296085759422,0.005174383265756875,0.00384738887192458,0.00019766285439098765,0.00018764441868340015,1.1903790344832624e-06,1.2179163569370658e-06,0.0032283714083438135,0.0010019216658124603,0.000749096672544143,2.5706179868991677e-05,2.3759049797489212e-05,0.0004131737196635731,2.7118698286934128e-05,1.6310227089478882e-05
257.0,3.587071219235564,0.25146989874675857,0.5391321687225283,0.0,0.0,0.0,2.796469155075721,2.2694094862960172,0.25670934209285606,0.08395190181532715,0.06259050400960577,0.0571521360889579,0.020112723628351103,0.015688490071223103,0.0007188503883167504,0.0006885510191871103,0.014716079486204339,0.005119828645423867,0.0038000015499787603,0.00019493768380812434,0.00018495637406207798,1.1711382678552882e-06,1.198663239788094e-06,0.0031974130784793195,0.0009907564553958527,0.0007399557985465326,2.5360947444631072e-05,2.342857326979641e-05,0.00040914191905257625,2.682975199530855e-05,1.611130245475187e-05
258.0,3.556759693117932,0.2497468688550686,0.5385291545911693,0.0,0.0,0.0,2.768483669377144,2.246869028498471,0.25418390921274747,0.08303245374702901,0.061870092747447716,0.056593782975388404,0.019899151164656383,0.015499250183309022,0.0007092012175751757,0.0006791099005949649,0.014573862886649256,0.005065274025090859,0.0037575235416591277,0.00019234293334758265,0.00018248093672999495,1.1531362646915809e-06,1.1794101226391221e-06,0.0031664547486148255,0.0009801383685219415,0.0007315771179686966,2.5015715020270467e-05,2.3112260221852602e-05,0.0004051101184415794,2.654080570368297e-05,1.5928988132402827e-05
259.0,3.5264993456666707,0.24802383896337868,0.5379261404598102,0.0,0.0,0.0,2.740549367152545,2.224328570700925,0.2516584763326388,0.08214308782681579,0.061152776103295885,0.056039429940134534,0.019686530294776555,0.01532246341217597,0.0006995520468336009,0.0006698840762983934,0.014431646287094172,0.005010719404757851,0.0037152479581828903,0.00018974818288704096,0.0001800142657959272,1.1351342615278737e-06,1.1605050853061978e-06,0.003135496418750331,0.0009696568053114431,0.0007232298647746831,2.467048259590986e-05,2.2795947173908795e-05,0.0004010783178305825,2.625185941205739e-05,1.574735870006854e-05
260.0,3.4963585976013007,0.24630080907168875,0.5373231263284511,0.0,0.0,0.0,2.7127346683033955,2.2017881129033787,0.2492093223570311,0.08125372190660257,0.06043545945914405,0.055520597043878774,0.019473909424896726,0.015145676641042919,0.000689960770931748,0.0006606582520018219,0.014296946086013767,0.004956164784424843,0.003672972374706653,0.00018715343242649927,0.00017754759486185946,1.1171322583641663e-06,1.142361640547536e-06,0.003104538088885837,0.0009591752421009447,0.0007148826115806696,2.4334084950199003e-05,2.2479634125964987e-05,0.00039726018507297694,2.5962913120431813e-05,1.556572926773425e-05
261.0,3.4677600676106315,0.24457777917999882,0.5367201121970921,0.0,0.0,0.0,2.686462172655544,2.1806534685589125,0.246892048126494,0.08036435598638934,0.05971814281499222,0.055001764147623006,0.0192612885550169,0.014968889869909867,0.0006809822149139901,0.0006518470563927529,0.014164745435004645,0.0049016101640918346,0.003631375074643663,0.00018455868196595759,0.00017516145294024668,1.0991302552004592e-06,1.124218195788874e-06,0.0030735797590213426,0.0009487709131109186,0.000706535358386656,2.400997921177044e-05,2.2174497152758283e-05,0.0003935726019676649,2.5688494702912853e-05,1.5384099835399964e-05
262.0,3.439535153374373,0.24285474928830886,0.536117098065733,0.0,0.0,0.0,2.660563311295887,2.15985864077166,0.24457477389595694,0.07947499006617612,0.0590228298539646,0.054482931251367245,0.019054563038444414,0.014792103098776817,0.0006720036588962322,0.0006432529105558554,0.014032544783995522,0.0048470555437588264,0.0035919910945832394,0.0001820950327585267,0.00017282689120628753,1.0818693347258807e-06,1.106895659747548e-06,0.003045032548161411,0.0009389742690277331,0.0006984411479434153,2.3685873473341875e-05,2.1876430191445426e-05,0.00038988501886235295,2.5417221579062923e-05,1.5207975554147811e-05
263.0,3.4113453891680408,0.24113171939661893,0.535514083934374,0.0,0.0,0.0,2.6346995926282526,2.1390638129844075,0.24225749966541985,0.07858562414596289,0.05835107543247164,0.05396409835511148,0.018854657838437143,0.014615316327643766,0.0006630251028784743,0.0006346587647189579,0.0139003441329864,0.0047962463654800435,0.0035526071145228154,0.00017970298129688542,0.00017049232947232836,1.0652169827847895e-06,1.0898680697965475e-06,0.0030171545678943095,0.0009291776249445476,0.0006906178611275685,2.336817018005112e-05,2.157836323013257e-05,0.000386197435757041,2.5145948455212993e-05,1.5037745437008126e-05
264.0,3.3832278287019433,0.239408689504929,0.534911069803015,0.0,0.0,0.0,2.6089080735554493,2.118268985197155,0.23994022543488278,0.07775179904385814,0.057679321010978675,0.05344526545885571,0.018654752638429875,0.014453656207146275,0.0006540465468607164,0.0006260646188820605,0.013768143481977278,0.004746828489938177,0.0035132231344623915,0.00017731092983524411,0.00016825974742815886,1.0485646308436986e-06,1.0728404798455472e-06,0.002989276587627208,0.0009193809808613621,0.0006827945743117218,2.3065219059622913e-05,2.1292976428385577e-05,0.00038250985265172896,2.4876301236750964e-05,1.486751531986844e-05
265.0,3.3551283174020736,0.23768565961323906,0.534308055671656,0.0,0.0,0.0,2.5831345995300095,2.097474157409903,0.23762295120434568,0.07693554210247532,0.05700756658948571,0.05292643256259995,0.018454847438422604,0.01429241264463998,0.0006450679908429585,0.000617470473045163,0.013635942830968155,0.004697410614396309,0.003473839154401968,0.00017491887837360284,0.00016608408973878532,1.0320293667207916e-06,1.0558128898945466e-06,0.0029613986073601067,0.0009095843367781766,0.0006749712874958751,2.2762267939194703e-05,2.101324961698256e-05,0.000378822269546417,2.4622741623102684e-05,1.4697285202728755e-05
266.0,3.327077871763967,0.2359626297215491,0.5337050415402969,0.0,0.0,0.0,2.5574102131848595,2.0766793296226504,0.23530567697380858,0.0761192851610925,0.05635460054959166,0.052429484235673285,0.018262290897058348,0.014131169082133684,0.0006366241989993419,0.0006091652912444855,0.013503742179959035,0.004647992738854441,0.003434455174341544,0.00017252682691196153,0.00016390843204941178,1.0163213627664743e-06,1.039811052558159e-06,0.0029335206270930054,0.0008997876926949911,0.0006673642300215697,2.2459316818766496e-05,2.073352280557955e-05,0.000375134686441105,2.4369182009454403e-05,1.4531756913463629e-05
267.0,3.2992938073515767,0.23423959982985917,0.5331020274089379,0.0,0.0,0.0,2.5319521793646835,2.055884501835398,0.23319517230731343,0.07530302821970968,0.05572033112801671,0.051954444914890846,0.018077566617746788,0.013969925519627389,0.0006283397002362418,0.0006012256372440396,0.01337930979352835,0.004598574863312574,0.0033968204400043243,0.00017033197868174127,0.00016173277436003824,1.000613358812157e-06,1.0240337324241594e-06,0.0029056426468259035,0.0008903593032361086,0.0006599723458152174,2.2156365698338286e-05,2.0453795994176533e-05,0.00037178046385554094,2.4115622395806123e-05,1.4370907488139494e-05
268.0,3.271988078681992,0.23251656993816924,0.5324990132775788,0.0,0.0,0.0,2.5069724936582656,2.035543388904428,0.23110083022129596,0.07448677127832685,0.05508606170644177,0.05147940559410841,0.017892842338435227,0.01381264566884646,0.0006200552014731419,0.0005932859832435938,0.013257457694302102,0.004549156987770706,0.0033606501007008905,0.00016815254525936793,0.00015955711667066467,9.85405800392846e-07,1.0082564122901596e-06,0.002877764666558802,0.0008813265239268118,0.000652580461608865,2.186661122714665e-05,2.0179170151712352e-05,0.0003684522991003614,2.3862062782157843e-05,1.4210058062815362e-05
269.0,3.2460246508246255,0.23079354004647928,0.5318959991462198,0.0,0.0,0.0,2.483335115189426,2.0165383280104603,0.2290064881352785,0.07367051433694403,0.05445179228486683,0.05100436627332597,0.017708118059123666,0.013661528184997633,0.0006117707027100418,0.0005853463292431479,0.013135605595075855,0.004499739112228839,0.0033244797613974563,0.00016597311183699459,0.00015744182802778745,9.70649673457101e-07,9.924790921561598e-07,0.002849886686291701,0.0008722937446175149,0.0006451885774025127,2.1587263401352638e-05,1.9920000738715965e-05,0.00036512413434518193,2.3608503168509562e-05,1.4049208637491227e-05
270.0,3.2201736805937022,0.22907051015478935,0.5312929850148607,0.0,0.0,0.0,2.4598101784382154,1.9975332671164927,0.22691214604926102,0.07291731494337778,0.0538610322581168,0.05052932695254352,0.017523393779812105,0.013510410701148806,0.0006038316885346514,0.0005776181523380222,0.013013753495849609,0.004452612668054048,0.0032883094220940226,0.00016379367841462124,0.00015543088581704672,9.55893546521356e-07,9.778320476521763e-07,0.0028244196817476873,0.0008632609653082182,0.0006382978426150119,2.1307915575558628e-05,1.966083132571958e-05,0.00036179596959000246,2.3362763916998968e-05,1.3899258706996572e-05
271.0,3.1943369604860345,0.22734748026309942,0.5306899708835016,0.0,0.0,0.0,2.4362995087351003,1.9785282062225253,0.22481780396324355,0.0721755500844717,0.05327173257877609,0.050054287631761084,0.017338669500500545,0.01335929321729998,0.0005960321614197419,0.0005701363311473291,0.012891901396623362,0.004405901740376416,0.0032521390827905884,0.00016171001057353052,0.00015341994360630598,9.411374195856111e-07,9.633899615760812e-07,0.0027993898712656866,0.0008542281859989213,0.0006314239283845066,2.1028567749764617e-05,1.9401661912723192e-05,0.00035846780483482293,2.312895718187785e-05,1.3749674606665751e-05
272.0,3.168506766400752,0.2256244503714095,0.5300869567521426,0.0,0.0,0.0,2.412795359395744,1.9595231453285578,0.22272346187722608,0.07143378522556562,0.052682432899435375,0.049579248310978645,0.017153945221188984,0.013210818260681389,0.0005882326343048322,0.000562654509956636,0.012773884276191154,0.004359190812698785,0.0032159687434871547,0.00015967100001001316,0.00015140900139556525,9.270003942125941e-07,9.489478754999858e-07,0.002774360060783686,0.0008451954066896244,0.0006245500141540014,2.074921992397061e-05,1.9142492499726806e-05,0.00035513964007964345,2.289515044675673e-05,1.3600090506334928e-05
273.0,3.1427319299215117,0.22390142047971953,0.5294839426207835,0.0,0.0,0.0,2.3893465638591094,1.9405180844345902,0.22062911979120858,0.07069202036665954,0.05209313322009466,0.04913719892203837,0.016975046474858046,0.013068037640154325,0.0005807391217923429,0.0005553743948182499,0.012662202511232729,0.004312479885021154,0.003183125087026351,0.0001576319894464958,0.0001494533606496976,9.133107313016128e-07,9.350641380184007e-07,0.002749330250301685,0.0008367567336726593,0.0006176760999234962,2.0487934368763417e-05,1.8898890620313804e-05,0.000351811475324464,2.2661343711635612e-05,1.3450506406004106e-05
274.0,3.117695057831939,0.2221783905880296,0.5288809284894245,0.0,0.0,0.0,2.366635735828483,1.9220663317015214,0.21869518760612583,0.06995025550775347,0.05150383354075395,0.04870735748020121,0.01680591566477093,0.012925257019627259,0.0005734267983927736,0.0005483529625436481,0.012550520746274305,0.004265768957343523,0.0031515124718531134,0.00015559297888297844,0.00014760467514066505,8.996210683906317e-07,9.213870660334937e-07,0.002724300439819685,0.0008285379101002192,0.000610802185692991,2.023333276928372e-05,1.866104951747413e-05,0.00034873764249489627,2.2427536976514493e-05,1.3300922305673283e-05
275.0,3.0933923316948113,0.22045536069633967,0.5282779143580654,0.0,0.0,0.0,2.3446590608476274,1.9043014799811078,0.21677057564146712,0.0692451457051377,0.05091453386141323,0.048277516038364054,0.016636784854683815,0.012782476399100195,0.0005661144749932043,0.0005413315302690464,0.01243883898131588,0.004220206316752787,0.0031198998566798757,0.0001536591914175336,0.0001457559896316325,8.859314054796506e-07,9.077099940485866e-07,0.002699270629337684,0.0008203190865277791,0.0006039282714624857,1.9978731169804028e-05,1.8423208414634454e-05,0.00034567858699262425,2.2193730241393375e-05,1.3151338205342462e-05
276.0,3.069365004795656,0.21895553572273824,0.5276749002267064,0.0,0.0,0.0,2.3227345604454492,1.8865366282606941,0.21484596367680842,0.0685513807837556,0.050356360915656595,0.0478476745965269,0.0164676540445967,0.012646712110474315,0.0005588021515936351,0.0005343100979944446,0.012327157216357455,0.004176609768014674,0.003088287241506638,0.00015173560565796056,0.00014390730412259994,8.729561218383065e-07,8.949293603730539e-07,0.0026745864779428863,0.000812100262955339,0.0005974132001471344,1.972412957032433e-05,1.818764841484021e-05,0.0003426195314903522,2.1972122757517316e-05,1.3009559815121465e-05
277.0,3.045521328821915,0.2176192757462944,0.5270718860953473,0.0,0.0,0.0,2.3008301681221988,1.8687717765402807,0.2129213517121497,0.0678576158623735,0.04981351849292189,0.04741783315468974,0.016298523234509584,0.012513941165177735,0.0005514898281940658,0.0005272886657198429,0.012215475451399031,0.004133013219276562,0.0030566746263334,0.00014981201989838755,0.00014205861861356738,8.605043367121757e-07,8.821734147256184e-07,0.0026514721007269994,0.0008038814393828989,0.0005910748659621718,1.9475834272752704e-05,1.7962444861974673e-05,0.00033956047598808026,2.1759454908629188e-05,1.2871625889280839e-05
278.0,3.0216888334139025,0.21628301576985054,0.5264688719639883,0.0,0.0,0.0,2.2789369392237013,1.8510169494696145,0.210996739747491,0.0671638509409914,0.04927067607018719,0.04698799171285258,0.01612939242442247,0.012381170219881155,0.0005446875203510553,0.0005206998593201623,0.012103793686440606,0.00408941667053845,0.0030250620111601624,0.0001479671859876518,0.00014020993310453483,8.480525515860449e-07,8.694174690781828e-07,0.002628357723511112,0.0007957688889785714,0.0005847365317772092,1.923759168770142e-05,1.7737241309109135e-05,0.0003365014204858082,2.154678705974106e-05,1.2733691963440213e-05
279.0,2.9991048659708226,0.21494675579340666,0.5258658578326292,0.0,0.0,0.0,2.2582922473747744,1.8344890979648323,0.2090721277828323,0.06647945286941048,0.04872783364745249,0.046558150271015425,0.015970175462447157,0.012248399274584576,0.0005379204768496168,0.0005141942457006269,0.011992111921482182,0.004046400963572772,0.0029944778877566526,0.0001461818986943405,0.00013839483476629162,8.356007664599141e-07,8.566615234307471e-07,0.0026052433462952253,0.0007881133467686977,0.0005783981975922465,1.8999349102650138e-05,1.751259823825234e-05,0.0003334423649835362,2.1334119210852933e-05,1.2595758037599585e-05
280.0,2.9766840463642423,0.21361049581696281,0.5252628437012702,0.0,0.0,0.0,2.2378107101679414,1.8179612464600499,0.2072415327076993,0.06582513146756178,0.04818499122471779,0.04616075643094959,0.015811867146235094,0.012115628329287996,0.0005311534333481781,0.0005076886320810914,0.011881681087397126,0.0040059051978351525,0.0029655166327400696,0.0001443966114010292,0.0001367239391140166,8.233132131673726e-07,8.439836152241509e-07,0.0025821289690793384,0.000780457804558824,0.0005720598634072839,1.8761106517598854e-05,1.7302607399029664e-05,0.00033053240386828417,2.1121451361964805e-05,1.2457824111758959e-05
281.0,2.954344664144858,0.21227423584051897,0.5246598295699111,0.0,0.0,0.0,2.217410596431083,1.8014333949552677,0.20545410558760552,0.06517081006571306,0.047669712372636903,0.045763801027548186,0.015653558830023034,0.011982857383991416,0.0005243863898467396,0.000501183018461556,0.011781102620534523,0.003965409432097532,0.0029365553777234866,0.0001426113241077179,0.0001350530434617416,8.117618514849367e-07,8.321825830741757e-07,0.002559014591863451,0.0007728022623489503,0.0005660395765160628,1.852995957648906e-05,1.7092616559806985e-05,0.00032769089959975347,2.090878351307668e-05,1.2326807948784565e-05
282.0,2.9320267816735845,0.21093797586407512,0.5240702325318488,0.0,0.0,0.0,2.197018575592962,1.7849055434504855,0.20366667846751174,0.06451648866386435,0.04715928555283406,0.04536684562414678,0.015495250513810977,0.011852743537717229,0.0005177152211858724,0.000494764731072578,0.01168052415367192,0.003924913666359912,0.0029075941227069036,0.00014082603681440662,0.0001333821478094666,8.002104898025008e-07,8.203815509242004e-07,0.002536230535259863,0.0007651467201390767,0.0005600752756853766,1.8305173219411462e-05,1.688262572058431e-05,0.00032484939533122283,2.0710264440667138e-05,1.219700952385799e-05
283.0,2.9098076834662807,0.20960171588763127,0.5235511014470465,0.0,0.0,0.0,2.1766548524494906,1.768377691945703,0.20187925134741797,0.06387236827105955,0.04664885873303122,0.04496989022074538,0.015345062738625912,0.01173032209024291,0.0005115410956842568,0.0004887991683532127,0.011579945686809315,0.0038844179006222914,0.0028786328676903205,0.00013904074952109533,0.0001317112521571916,7.886591281200649e-07,8.085805187742251e-07,0.0025146714569944553,0.0007576053718599561,0.0005541109748546903,1.8080386862333868e-05,1.667263488136163e-05,0.0003220078910626922,2.0512157380330447e-05,1.2067211098931414e-05
284.0,2.88763469778802,0.20826545591118742,0.5230319703622444,0.0,0.0,0.0,2.156337268133924,1.7518498404409208,0.2000918242273242,0.06326530986661123,0.04614429543792132,0.04457293481734397,0.015197563046678122,0.01160790064276859,0.0005053669701826412,0.00048283360563384755,0.011479367219946713,0.003843922134884671,0.0028496716126737375,0.0001373442913966598,0.0001300403565049166,7.773129019303476e-07,7.97017878912321e-07,0.0024931123787290477,0.0007504109249135224,0.0005482143853434873,1.785732930100036e-05,1.646264404213895e-05,0.00031916638679416155,2.0314050319993756e-05,1.1938885709177696e-05
285.0,2.865794961076195,0.20692919593474357,0.5225128392774421,0.0,0.0,0.0,2.1363529257959533,1.7356180457373014,0.1983145244703075,0.06265825146216292,0.04566639622884803,0.044175979413942565,0.015050063354730333,0.01148547919529427,0.0004991928446810255,0.0004768680429144823,0.01137878875308411,0.003803426369147051,0.0028207103576571545,0.0001357017579769689,0.0001283694608526416,7.664953647139815e-07,7.858862849329882e-07,0.00247155330046364,0.0007432164779670888,0.0005426257096798252,1.764865699289596e-05,1.6259734237313867e-05,0.00031634094512539106,2.0115943259657065e-05,1.1817258873389527e-05
286.0,2.845165788670725,0.2055929359582997,0.5219937081926398,0.0,0.0,0.0,2.1175791276086744,1.7204628356948573,0.1966390835841198,0.062051193057714595,0.045188497019774745,0.04380437855000426,0.014902563662782543,0.01136305774781995,0.0004930187191794099,0.00047105691630163003,0.011278210286221507,0.003765663546707784,0.0027952934393730812,0.00013405922455727798,0.00012684471523106763,7.556778274976156e-07,7.747546909536555e-07,0.002449994222198232,0.0007360220310206551,0.0005370370340161632,1.743998468479156e-05,1.606551481367542e-05,0.0003136770576797387,1.9917836199320374e-05,1.1695632037601359e-05
287.0,2.8245418520920307,0.20425667598185585,0.5214745771078376,0.0,0.0,0.0,2.0988105999555464,1.705307625652413,0.19496364269793212,0.06144413465326627,0.044710597810701455,0.04343412666784874,0.014755063970834753,0.011242983575169741,0.0004871083772046123,0.0004654080929681576,0.011177631819358902,0.003728602960932271,0.0027702782283695357,0.00013241669113758708,0.00012533653393049718,7.448602902812496e-07,7.639797132825163e-07,0.0024284351439328245,0.0007288275840742214,0.0005314483583525011,1.723131237668716e-05,1.5871295390036973e-05,0.00031101317023408633,1.9731329489627644e-05,1.1574005201813189e-05
288.0,2.8039245460440916,0.202920416005412,0.5209554460230353,0.0,0.0,0.0,2.080048673767766,1.6901524156099685,0.19328820181174444,0.060837076248817956,0.04423269860162817,0.043063874785693214,0.014607564278886964,0.011127789582106857,0.0004813311436655349,0.0004597592696346851,0.0110770533524963,0.0036915423751567576,0.0027452630173659897,0.00013078195402777993,0.00012382835262992673,7.345385841093126e-07,7.535217530343197e-07,0.002408003550422224,0.0007221020445147141,0.0005258596826888391,1.702264006858276e-05,1.5677075966398522e-05,0.00030834928278843397,1.9545138802142943e-05,1.145237836602502e-05
