E_keV,photons_per_keV
88.60888888888888,154728.17478559096
88.70844444444444,154441.7132011102
88.80799999999999,154155.89387503386
88.90755555555555,153870.71464982672
89.0071111111111,153586.17337760658
89.10666666666665,153302.26792009018
89.20622222222222,153018.9961485397
89.30577777777778,152736.35594370958
89.40533333333333,152454.34519579366
89.50488888888889,152172.9618043725
89.60444444444444,151892.2036783616
89.704,151612.06873595927
89.80355555555555,151332.5549045954
89.9031111111111,151053.66012088
90.00266666666666,150775.38233055305
90.10222222222222,150497.71948843333
90.20177777777778,150220.66955836897
90.30133333333333,149944.23051318713
90.40088888888889,149668.40033464498
90.50044444444444,149393.17701338034
90.6,149118.5585488629
90.69955555555555,148844.54294934595
90.7991111111111,148571.12823181797
90.89866666666666,148298.31242195494
90.99822222222221,148026.0935540728
91.09777777777778,147754.46967108024
91.19733333333333,147483.43882443165
91.29688888888889,147212.99907408093
91.39644444444444,146943.1484884346
91.496,146673.8851443065
91.59555555555555,146405.20712687133
91.6951111111111,146137.11252962012
91.79466666666666,145869.59945431427
91.89422222222221,145602.66601094152
91.99377777777778,145336.31031767078
92.09333333333333,145070.53050080847
92.19288888888889,144805.3246947542
92.29244444444444,144540.6910419573
92.392,144276.62769287333
92.49155555555555,144013.1328059211
92.5911111111111,143750.20454743982
92.69066666666666,143487.84109164658
92.79022222222221,143226.04062059402
92.88977777777777,142964.8013241285
92.98933333333333,142704.1213998481
93.08888888888889,142443.99905306153
93.18844444444444,142184.4324967467
93.288,141925.4199515097
93.38755555555555,141666.95964554456
93.4871111111111,141409.04981459226
93.58666666666666,141151.68870190132
93.68622222222221,140894.874558187
93.78577777777777,140638.60564159267
93.88533333333332,140382.8802176495
93.98488888888889,140127.69655923807
94.08444444444444,139873.052946549
94.184,139618.94766704456
94.28355555555555,139365.37901542019
94.3831111111111,139112.3452935663
94.48266666666666,138859.84481053057
94.58222222222221,138607.87588248
94.68177777777777,138356.43683266378
94.78133333333332,138105.5259913758
94.88088888888889,137855.14169591785
94.98044444444444,137605.28229056296
95.08,137355.94612651886
95.17955555555555,137107.1315618914
95.2791111111111,136858.83696164915
95.37866666666666,136611.0606975869
95.47822222222221,136363.80114829057
95.57777777777777,136117.05669910152
95.67733333333332,135870.8257420818
95.77688888888888,135625.10667597858
95.87644444444445,135379.89790619013
95.976,135135.19784473095
96.07555555555555,134891.00491019752
96.17511111111111,134647.3175277342
96.27466666666666,134404.1341289996
96.37422222222222,134161.45315213272
96.47377777777777,133919.27304171948
96.57333333333332,133677.59224875976
96.67288888888888,133436.40923063402
96.77244444444445,133195.72245107076
96.872,132955.5303801138
96.97155555555555,132715.83149408986
97.07111111111111,132476.62427557627
97.17066666666666,132237.90721336906
97.27022222222222,131999.67880245118
97.36977777777777,131761.9375439606
97.46933333333332,131524.6819451593
97.56888888888888,131287.91051940157
97.66844444444443,131051.62178610331
97.768,130815.81427071101
97.86755555555555,130580.48650467109
97.96711111111111,130345.63702539947
98.06666666666666,130111.26437625122
98.16622222222222,129877.36710649036
98.26577777777777,129643.94377126014
98.36533333333333,129410.9929315531
98.46488888888888,129178.5131541816
98.56444444444443,128946.50301174841
98.664,128714.96108261734
98.76355555555556,128483.88595088462
98.86311111111111,128253.27620634953
98.96266666666666,128023.13044448601
99.06222222222222,127793.44726641412
99.16177777777777,127564.22527887166
99.26133333333333,127335.4630941859
99.36088888888888,127107.1593302458
99.46044444444443,126879.31261047402
99.55999999999999,126651.92156379919
99.65955555555556,126424.98482462863
99.75911111111111,126198.50103282083
99.85866666666666,125972.46883365833
99.95822222222222,125746.8868778207
100.05777777777777,125521.75382135774
100.15733333333333,125297.06832566268
100.25688888888888,125072.8290574458
100.35644444444443,124849.03468870795
100.45599999999999,124625.68389671434
100.55555555555554,124402.7753639685
100.65511111111111,124180.30777818641
100.75466666666667,123958.27983227074
100.85422222222222,123736.69022428515
100.95377777777777,123515.53765742897
101.05333333333333,123294.82084001179
101.15288888888888,123074.53848542843
101.25244444444444,122854.68931213391
101.35199999999999,122635.2720436185
101.45155555555554,122416.28540838308
101.55111111111111,122197.72813991462
101.65066666666667,121979.59897666173
101.75022222222222,121761.89666201036
101.84977777777777,121544.61994425974
101.94933333333333,121327.76757659829
102.04888888888888,121111.33831707982
102.14844444444444,120895.33092859985
102.24799999999999,120679.74417887203
102.34755555555554,120464.57684040467
102.4471111111111,120249.82769047741
102.54666666666667,120035.4955111182
102.64622222222222,119821.57908908019
102.74577777777777,119608.07721581876
102.84533333333333,119394.98868746887
102.94488888888888,119182.31230482241
103.04444444444444,118970.04687330566
103.14399999999999,118758.19120295698
103.24355555555555,118546.74410840456
103.3431111111111,118335.70440884426
103.44266666666667,118125.07092801765
103.54222222222222,117914.84249419034
103.64177777777778,117705.01794012987
103.74133333333333,117495.59610308445
103.84088888888888,117286.57582476133
103.94044444444444,117077.95595130548
104.03999999999999,116869.73533327838
104.13955555555555,116661.91282563678
104.2391111111111,116454.4872877119
104.33866666666665,116247.45758318852
104.43822222222222,116040.822580084
104.53777777777778,115834.581150728
104.63733333333333,115628.73217174181
104.73688888888888,115423.27452401778
104.83644444444444,115218.20709269933
104.93599999999999,115013.52876716063
105.03555555555555,114809.23844098653
105.1351111111111,114605.33501195275
105.23466666666666,114401.81738200589
105.33422222222222,114198.68445724387
105.43377777777778,113995.93514789623
105.53333333333333,113793.56836830472
105.63288888888889,113591.58303690382
105.73244444444444,113389.97807620156
105.832,113188.75241276035
105.93155555555555,112987.9049771779
106.0311111111111,112787.43470406828
106.13066666666666,112587.34053204306
106.23022222222221,112387.62140369267
106.32977777777778,112188.27626556763
106.42933333333333,111989.3040681602
106.52888888888889,111790.70376588583
106.62844444444444,111592.47431706484
106.728,111394.61468390434
106.82755555555555,111197.12383247993
106.9271111111111,111000.00073271786
107.02666666666666,110803.2443583771
107.12622222222221,110606.85368703134
107.22577777777776,110410.82770005151
107.32533333333333,110215.16538258812
107.42488888888889,110019.86572355368
107.52444444444444,109824.9277156053
107.624,109630.35035512736
107.72355555555555,109436.13264221438
107.8231111111111,109242.27358065374
107.92266666666666,109048.77217790879
108.02222222222221,108855.62744510184
108.12177777777777,108662.83839699731
108.22133333333333,108470.404051985
108.32088888888889,108278.32343206342
108.42044444444444,108086.59556282326
108.52,107895.21947343083
108.61955555555555,107704.19419661174
108.7191111111111,107513.51876863457
108.81866666666666,107323.19222929471
108.91822222222221,107133.21362189818
109.01777777777777,106943.58199324562
109.11733333333332,106754.29639361643
109.21688888888889,106565.35587675273
109.31644444444444,106376.75949984381
109.416,106188.5063235103
109.51555555555555,106000.5954117886
109.6151111111111,105813.0258321154
109.71466666666666,105625.79665531224
109.81422222222221,105438.90695557019
109.91377777777777,105252.35581043451
110.01333333333332,105066.14230078955
110.11288888888889,104880.26551084364
110.21244444444444,104694.72452811408
110.312,104509.5184434122
110.41155555555555,104324.6463508285
110.5111111111111,104140.10734771786
110.61066666666666,103955.90053468489
110.71022222222221,103772.0250155693
110.80977777777777,103588.47989743146
110.90933333333332,103405.26429053773
111.00888888888888,103222.3773083463
111.10844444444444,103039.8180674927
111.208,102857.58568777583
111.30755555555555,102675.67929214356
111.4071111111111,102494.09800667875
111.50666666666666,102312.84096058535
111.60622222222221,102131.90728617432
111.70577777777777,101951.29611884992
111.80533333333332,101771.00659709585
111.90488888888888,101591.03786246157
112.00444444444445,101411.3890595487
112.104,101232.05933599747
112.20355555555555,101053.04784247323
112.30311111111111,100874.35373265303
112.40266666666666,100695.97616321224
112.50222222222222,100517.9142938114
112.60177777777777,100340.1672870829
112.70133333333332,100162.73430861795
112.80088888888888,99985.61452695346
112.90044444444443,99808.80711355912
113.0,99632.3112428243
113.09955555555555,99456.12609204557
113.19911111111111,99280.25084141346
113.29866666666666,99104.68467400008
113.39822222222222,98929.42677574632
113.49777777777777,98754.47633544932
113.59733333333332,98579.83254474994
113.69688888888888,98405.49459812029
113.79644444444443,98231.46169285142
113.89599999999999,98057.73302904086
113.99555555555555,97884.30780958048
114.09511111111111,97711.18524014436
114.19466666666666,97538.36452917647
114.29422222222222,97365.84488787872
114.39377777777777,97193.62553019896
114.49333333333333,97021.70567281904
114.59288888888888,96850.0845351429
114.69244444444443,96678.7613392848
114.79199999999999,96507.73531005753
114.89155555555556,96337.00567496072
114.99111111111111,96166.57166416929
115.09066666666666,95996.4325105217
115.19022222222222,95826.58744950869
115.28977777777777,95657.03571926155
115.38933333333333,95487.77656054097
115.48888888888888,95318.80921672552
115.58844444444443,95150.13293380057
115.68799999999999,94981.74696034688
115.78755555555554,94813.65054752957
115.88711111111111,94645.8429490869
115.98666666666666,94478.32342131945
116.08622222222222,94311.09122307885
116.18577777777777,94144.14561575706
116.28533333333333,93977.4858632754
116.38488888888888,93811.11123207374
116.48444444444443,93645.0209910998
116.58399999999999,93479.21441179834
116.68355555555554,93313.69076810058
116.78311111111111,93148.44933641359
116.88266666666667,92983.48939560975
116.98222222222222,92818.81022701626
117.08177777777777,92654.41111440465
117.18133333333333,92490.29134398045
117.28088888888888,92326.45020437287
117.38044444444444,92162.88698662448
117.47999999999999,91999.600984181
117.57955555555554,91836.59149288117
117.6791111111111,91673.85781094656
117.77866666666667,91511.39923897151
117.87822222222222,91349.21507991316
117.97777777777777,91187.30463908144
118.07733333333333,91025.66722412917
118.17688888888888,90864.30214504214
118.27644444444444,90703.20871412936
118.37599999999999,90542.3862460133
118.47555555555554,90381.83405762006
118.5751111111111,90221.55146816984
118.67466666666667,90061.53779916717
118.77422222222222,89901.79237439153
118.87377777777778,89742.31451988762
118.97333333333333,89583.10356395603
119.07288888888888,89424.15883714367
119.17244444444444,89265.47967223456
119.27199999999999,89107.06540424036
119.37155555555555,88948.91537039114
119.4711111111111,88791.0289101261
119.57066666666665,88633.40536508441
119.67022222222222,88476.04407909603
119.76977777777778,88318.94439817264
119.86933333333333,88162.10567049855
119.96888888888888,88005.52724642168
120.06844444444444,87849.2084784446
120.16799999999999,87693.14872121566
120.26755555555555,87537.34733151998
120.3671111111111,87381.80366827075
120.46666666666665,87226.51709250033
120.56622222222221,87071.48696735161
120.66577777777778,86916.71265806914
120.76533333333333,86762.19353199069
120.86488888888888,86607.92895853845
120.96444444444444,86453.9183092105
121.064,86300.16095757228
121.16355555555555,86146.65627924813
121.2631111111111,85993.4036519128
121.36266666666666,85840.40245528301
121.46222222222221,85687.6520711092
121.56177777777778,85535.15188316704
121.66133333333333,85382.90127724932
121.76088888888889,85230.8996411575
121.86044444444444,85079.14636469373
121.96,84927.6408396525
122.05955555555555,84776.38245981255
122.1591111111111,84625.37062092892
122.25866666666666,84474.60472072475
122.35822222222221,84324.08415888331
122.45777777777776,84173.80833704007
122.55733333333333,84023.77665877472
122.65688888888889,83873.9885296034
122.75644444444444,83724.44335697066
122.856,83575.14055024178
122.95555555555555,83426.07952069494
123.0551111111111,83277.25968151353
123.15466666666666,83128.6804477784
123.25422222222221,82980.34123646023
123.35377777777776,82832.24146641186
123.45333333333333,82684.38055836073
123.55288888888889,82536.75793490141
123.65244444444444,82389.37302048791
123.752,82242.22524142632
123.85155555555555,82095.31402586735
123.9511111111111,81948.6388037989
124.05066666666666,81802.19900703868
124.15022222222221,81655.99406922696
124.24977777777777,81510.0234258191
124.34933333333332,81364.28651407849
124.44888888888889,81218.78277306909
124.54844444444444,81073.51164364853
124.648,80928.47256846061
124.74755555555555,80783.6649919284
124.8471111111111,80639.08836024709
124.94666666666666,80494.74212137691
125.04622222222221,80350.62572503611
125.14577777777777,80206.73862269401
125.24533333333332,80063.08026756394
125.34488888888889,79919.65011459644
125.44444444444444,79776.44762047226
125.544,79633.47224359558
125.64355555555555,79490.72344408713
125.7431111111111,79348.20068377738
125.84266666666666,79205.90342619986
125.94222222222221,79063.83113658434
126.04177777777777,78921.98328185022
126.14133333333332,78780.35933059972
126.24088888888888,78638.95875311142
126.34044444444444,78497.7810213335
126.44,78356.82560887733
126.53955555555555,78216.09199101076
126.6391111111111,78075.57964465166
126.73866666666666,77935.28804836157
126.83822222222221,77795.21668233903
126.93777777777777,77655.3650284133
127.03733333333332,77515.73257003802
127.13688888888888,77376.31879228468
127.23644444444443,77237.1231818364
127.336,77098.14522698167
127.43555555555555,76959.38441760797
127.5351111111111,76820.84024519558
127.63466666666666,76682.51220281141
127.73422222222221,76544.39978510274
127.83377777777777,76406.50248829111
127.93333333333332,76268.8198101662
128.03288888888886,76131.35125007974
128.13244444444445,75994.09630893929
128.232,75857.05448920258
128.33155555555555,75720.22529487102
128.4311111111111,75583.60823148406
128.53066666666666,75447.2028061131
128.63022222222222,75311.00852735556
128.72977777777777,75175.02490532905
128.82933333333332,75039.25145166539
128.92888888888888,74903.68767950484
129.02844444444443,74768.3331034903
129.128,74633.18723976142
129.22755555555554,74498.24960594895
129.3271111111111,74363.51972116888
129.42666666666665,74228.99710601686
129.5262222222222,74094.68128256241
129.62577777777778,73960.57177434326
129.72533333333334,73826.66810635985
129.8248888888889,73692.96980506956
129.92444444444445,73559.47639838119
130.024,73426.1874156494
130.12355555555555,73293.1023876692
130.2231111111111,73160.22084667046
130.32266666666666,73027.54232631232
130.42222222222222,72895.0663616779
130.52177777777777,72762.79248926873
130.62133333333333,72630.7202469994
130.72088888888888,72498.84917419218
130.82044444444443,72367.17881157166
130.92,72235.70870125944
131.01955555555554,72104.43838676877
131.1191111111111,71973.36741299935
131.21866666666665,71842.4953262319
131.3182222222222,71711.82167412319
131.41777777777776,71581.34600570057
131.5173333333333,71451.06787135698
131.6168888888889,71320.98682284556
131.71644444444445,71191.10241327486
131.816,71061.41419710331
131.91555555555556,70931.92173013445
132.0151111111111,70802.62456951167
132.11466666666666,70673.52227371323
132.21422222222222,70544.61440254729
132.31377777777777,70415.90051714676
132.41333333333333,70287.38017996449
132.51288888888888,70159.05295476814
132.61244444444444,70030.91840663542
132.712,69902.97610194903
132.81155555555554,69775.22560839186
132.9111111111111,69647.66649494208
133.01066666666665,69520.2983318683
133.1102222222222,69393.12069072471
133.20977777777776,69266.13314434642
133.3093333333333,69139.33526684443
133.40888888888887,69012.7266336011
133.50844444444445,68886.30682126524
133.608,68760.07540774762
133.70755555555556,68634.03197221596
133.8071111111111,68508.1760950905
133.90666666666667,68382.50735803923
134.00622222222222,68257.02534397329
134.10577777777777,68131.72963704236
134.20533333333333,68006.61982263003
134.30488888888888,67881.69548734928
134.40444444444444,67756.9562190379
134.504,67632.40160675393
134.60355555555554,67508.03124077125
134.7031111111111,67383.84471257488
134.80266666666665,67259.84161485675
134.9022222222222,67136.0215415111
135.00177777777776,67012.38408763007
135.10133333333332,66888.92884949932
135.20088888888887,66765.65542459363
135.30044444444442,66642.56341157244
135.4,66519.65241027561
135.49955555555556,66396.92202171909
135.5991111111111,66274.37184809048
135.69866666666667,66152.0014927448
135.79822222222222,66029.81056020028
135.89777777777778,65907.79865613395
135.99733333333333,65785.96538737752
136.09688888888888,65664.31036191314
136.19644444444444,65542.83318886916
136.296,65421.53347851592
136.39555555555555,65300.41084226168
136.4951111111111,65179.46489264836
136.59466666666665,65058.69524334749
136.6942222222222,64938.10150915605
136.79377777777776,64817.683305992396
136.89333333333332,64697.44025089216
136.99288888888887,64577.37196200426
137.09244444444442,64457.47805858672
137.19199999999998,64337.75816100281
137.29155555555556,64218.21189071683
137.39111111111112,64098.83887029049
137.49066666666667,63979.638723378455
137.59022222222222,63860.611074724766
137.68977777777778,63741.755550158705
137.78933333333333,63623.071776590965
137.88888888888889,63504.559382009706
137.98844444444444,63386.217995476705
138.088,63268.047247123424
138.18755555555555,63150.046768147244
138.2871111111111,63032.21619080753
138.38666666666666,62914.555148421874
138.4862222222222,62797.06327536231
138.58577777777776,62679.740207051436
138.68533333333332,62562.58557995875
138.78488888888887,62445.59903159681
138.88444444444443,62328.78020051756
138.98399999999998,62212.12872630856
139.08355555555553,62095.6442495893
139.18311111111112,61979.32641200749
139.28266666666667,61863.174856235484
139.38222222222223,61747.18922596643
139.48177777777778,61631.36916591082
139.58133333333333,61515.714321792715
139.6808888888889,61400.224340346256
139.78044444444444,61284.898869311946
139.88,61169.73755743319
139.97955555555555,61054.7400544526
140.0791111111111,60939.90601110861
140.17866666666666,60825.23507913175
140.2782222222222,60710.726911241254
140.37777777777777,60596.38116114154
140.47733333333332,60482.19748351867
140.57688888888887,60368.17553403689
140.67644444444443,60254.31496933521
140.77599999999998,60140.61544702393
140.87555555555554,60027.07662568119
140.9751111111111,59913.69816484956
141.07466666666667,59800.47972503261
141.17422222222223,59687.42096769169
141.27377777777778,59574.52155524229
141.37333333333333,59461.78115105085
141.4728888888889,59349.19941943142
141.57244444444444,59236.77602564218
141.672,59124.510635882354
141.77155555555555,59012.40291728871
141.8711111111111,58900.452537932324
141.97066666666666,58788.65916681536
142.0702222222222,58677.022473867764
142.16977777777777,58565.542129944006
142.26933333333332,58454.21780681983
142.36888888888888,58343.049177189125
142.46844444444443,58232.0359146606
142.56799999999998,58121.17769375466
142.66755555555554,58010.47418990024
142.7671111111111,57899.92507943155
142.86666666666665,57789.530039585006
142.96622222222223,57679.28874849603
143.06577777777778,57569.20088519604
143.16533333333334,57459.266129609154
143.2648888888889,57349.48416254919
143.36444444444444,57239.85466571659
143.464,57130.377321695334
143.56355555555555,57021.05181394984
143.6631111111111,56911.87782682192
143.76266666666666,56802.85504552779
143.86222222222221,56693.983156155
143.96177777777777,56585.26184565945
144.06133333333332,56476.69080186235
144.16088888888888,56368.269713447255
144.26044444444443,56259.99826995713
144.35999999999999,56151.87616179128
144.45955555555554,56043.90308020252
144.5591111111111,55936.07871729418
144.65866666666665,55828.40276601715
144.7582222222222,55720.874920167
144.85777777777776,55613.494874381104
144.95733333333334,55506.26232413568
145.0568888888889,55399.176965743
145.15644444444445,55292.23849634844
145.256,55185.44661392764
145.35555555555555,55078.80101728372
145.4551111111111,54972.30140604436
145.55466666666666,54865.94748065906
145.65422222222222,54759.73894239632
145.75377777777777,54653.67549334075
145.85333333333332,54547.75683639043
145.95288888888888,54441.982675254025
146.05244444444443,54336.352714448054
146.152,54230.866659294166
146.25155555555554,54125.52421591636
146.3511111111111,54020.325091238294
146.45066666666665,53915.26899298051
146.5502222222222,53810.355629657795
146.64977777777776,53705.58471057644
146.7493333333333,53600.955945831585
146.8488888888889,53496.469046304475
146.94844444444445,53392.12372365994
147.048,53287.9196903436
147.14755555555556,53183.85665957928
147.2471111111111,53079.93434536636
147.34666666666666,52976.152462477214
147.44622222222222,52872.51072645452
147.54577777777777,52769.00885360873
147.64533333333333,52665.6465610154
147.74488888888888,52562.423566512734
147.84444444444443,52459.33958869888
147.944,52356.39434692949
148.04355555555554,52253.587561315064
148.1431111111111,52150.91895271854
148.24266666666665,52048.38824275264
148.3422222222222,51945.995153777425
148.44177777777776,51843.73940889782
148.5413333333333,51741.62073196099
148.64088888888887,51639.638847554015
148.74044444444445,51537.793481001274
148.84,51436.08435836213
148.93955555555556,51334.51120642831
149.0391111111111,51233.073752721546
149.13866666666667,51131.77172549115
149.23822222222222,51030.604853711535
149.33777777777777,50929.57286707986
149.43733333333333,50828.675496013566
149.53688888888888,50727.91247164802
149.63644444444444,50627.28352583409
149.736,50526.78839113579
149.83555555555554,50426.42680082791
149.9351111111111,50326.198488893686
150.03466666666665,50226.10319002234
150.1342222222222,50126.140639606885
150.23377777777776,50026.31057374168
150.33333333333331,49926.61272922019
150.43288888888887,49827.04684353259
150.53244444444442,49727.612654863544
150.632,49628.309902089815
150.73155555555556,49529.13832477814
150.8311111111111,49430.09766318274
150.93066666666667,49331.18765824322
151.03022222222222,49232.408051582235
151.12977777777778,49133.758585503245
151.22933333333333,49035.2390029883
151.32888888888888,48936.84904769579
151.42844444444444,48838.58846395822
151.528,48740.45699678001
151.62755555555555,48642.45439183528
151.7271111111111,48544.58039546563
151.82666666666665,48446.834754678006
151.9262222222222,48349.21721714245
152.02577777777776,48251.72753119002
152.12533333333332,48154.36544581052
152.22488888888887,48057.13071065044
152.32444444444442,47960.023076010744
152.42399999999998,47863.042292844766
152.52355555555556,47766.188112756055
152.62311111111111,47669.46028799634
152.72266666666667,47572.85857146328
152.82222222222222,47476.38271669846
152.92177777777778,47380.03247788524
153.02133333333333,47283.80760984673
153.12088888888889,47187.70786804364
153.22044444444444,47091.73300857226
153.32,46995.88278816237
153.41955555555555,46900.15696417521
153.5191111111111,46804.55529460138
153.61866666666666,46709.07753805887
153.7182222222222,46613.72345379096
153.81777777777776,46518.492801664266
153.91733333333332,46423.38534216667
154.01688888888887,46328.40083640533
154.11644444444443,46233.539046104685
154.21599999999998,46138.79973360446
154.31555555555553,46044.18266185765
154.41511111111112,45949.68759442861
154.51466666666667,45855.31429549106
154.61422222222222,45761.06252982608
154.71377777777778,45666.93206282017
154.81333333333333,45572.92266046335
154.9128888888889,45479.03408934719
155.01244444444444,45385.26611666287
155.112,45291.61851019927
155.21155555555555,45198.09103834104
155.3111111111111,45104.68347006671
155.41066666666666,45011.39557494676
155.5102222222222,44918.22712314176
155.60977777777777,44825.17788540045
155.70933333333332,44732.24763305789
155.80888888888887,44639.43613803355
155.90844444444443,44546.743172829476
156.00799999999998,44454.16851052842
156.10755555555554,44361.71192479198
156.2071111111111,44269.37318985879
156.30666666666667,44177.15208054259
156.40622222222223,44085.04837223056
156.50577777777778,43993.061840881324
156.60533333333333,43901.19226302322
156.7048888888889,43809.4394157525
156.80444444444444,43717.80307673148
156.904,43626.28302418678
157.00355555555555,43534.87903690752
157.1031111111111,43443.590894243556
157.20266666666666,43352.41837610366
157.3022222222222,43261.36126295381
157.40177777777777,43170.41933581539
157.50133333333332,43079.59237626345
157.60088888888887,42988.88016642492
157.70044444444443,42898.28248897694
157.79999999999998,42807.79912714506
157.89955555555554,42717.429864701546
157.9991111111111,42627.17448596364
158.09866666666665,42537.03277579183
158.1982222222222,42447.004519588205
158.29777777777778,42357.08950329465
158.39733333333334,42267.287513391304
158.4968888888889,42177.59833689466
158.59644444444444,42088.021761356074
158.696,41998.55757485996
158.79555555555555,41909.20556602219
158.8951111111111,41819.96552398841
158.99466666666666,41730.83723843235
159.09422222222221,41641.82049955424
159.19377777777777,41552.91509807909
159.29333333333332,41464.12082525509
159.39288888888888,41375.43747285199
159.49244444444443,41286.864833159416
159.59199999999998,41198.402698985316
159.69155555555554,41110.05086365429
159.7911111111111,41021.80912100601
159.89066666666665,40933.677265393606
159.9902222222222,40845.655091682085
160.08977777777775,40757.74239524671
160.18933333333334,40669.938971971416
160.2888888888889,40582.24461824731
160.38844444444445,40494.659130970955
160.488,40407.18230754293
160.58755555555555,40319.813945866175
160.6871111111111,40232.55384434451
160.78666666666666,40145.40180188104
160.88622222222222,40058.35761787661
160.98577777777777,39971.421092228295
161.08533333333332,39884.59202532783
161.18488888888888,39797.87021806012
161.28444444444443,39711.25547180168
161.384,39624.74758841916
161.48355555555554,39538.34637026779
161.5831111111111,39452.05162018989
161.68266666666665,39365.86314151342
161.7822222222222,39279.780738050395
161.88177777777776,39193.804214095464
161.9813333333333,39107.93337442441
162.0808888888889,39022.16802429262
162.18044444444445,38936.50796943378
162.28,38850.953016058185
162.37955555555556,38765.50297085142
162.4791111111111,38680.157640972844
162.57866666666666,38594.916834054195
162.67822222222222,38509.78035819809
162.77777777777777,38424.74802197662
162.87733333333333,38339.81963442989
162.97688888888888,38254.99500506461
163.07644444444443,38170.273943852655
163.176,38085.65626122966
163.27555555555554,38001.14176809361
163.3751111111111,37916.73027580339
163.47466666666665,37832.42159617744
163.5742222222222,37748.21554149232
163.67377777777776,37664.111924481316
163.7733333333333,37580.11055833308
163.87288888888887,37496.21125669023
163.97244444444445,37412.413833647915
164.072,37328.718103752595
164.17155555555556,37245.1238820005
164.2711111111111,37161.63098383637
164.37066666666666,37078.23922515205
164.47022222222222,36994.94842228517
164.56977777777777,36911.75839201778
164.66933333333333,36828.668951575004
164.76888888888888,36745.67991862372
164.86844444444444,36662.79111127119
164.968,36580.002348063776
165.06755555555554,36497.31344798557
165.1671111111111,36414.72423045713
165.26666666666665,36332.234515334094
165.3662222222222,36249.84412290594
165.46577777777776,36167.55287389464
165.5653333333333,36085.36058945337
165.66488888888887,36003.26709116522
165.76444444444442,35921.27220104189
165.864,35839.37574152239
165.96355555555556,35757.57753547185
166.0631111111111,35675.877406180116
166.16266666666667,35594.27517736053
166.26222222222222,35512.77067314869
166.36177777777777,35431.36371810116
166.46133333333333,35350.054137194194
166.56088888888888,35268.84175582253
166.66044444444444,35187.726399798084
166.76,35106.70789534875
166.85955555555554,35025.786069117145
166.9591111111111,34944.96074815936
167.05866666666665,34864.23175994374
167.1582222222222,34783.59893234965
167.25777777777776,34703.06209366624
167.35733333333332,34622.62107259129
167.45688888888887,34542.27569822989
167.55644444444442,34462.025800093325
167.65599999999998,34381.871208097815
167.75555555555556,34301.8117525633
167.8551111111111,34221.84726421237
167.95466666666667,34141.97757416886
168.05422222222222,34062.202513956836
168.15377777777778,33982.52191549933
168.25333333333333,33902.93561111718
168.35288888888888,33823.44343352786
168.45244444444444,33744.04521584429
168.552,33664.740791573706
168.65155555555555,33585.52999461643
168.7511111111111,33506.412659264766
168.85066666666665,33427.38862020184
168.9502222222222,33348.45771250042
169.04977777777776,33269.619771621794
169.14933333333332,33190.874633414605
169.24888888888887,33112.222134113734
169.34844444444443,33033.66211033916
169.44799999999998,32955.19439909483
169.54755555555553,32876.81883776749
169.64711111111112,32798.53526412561
169.74666666666667,32720.343516318313
169.84622222222222,32642.243432874115
169.94577777777778,32564.23485269994
170.04533333333333,32486.31761507995
170.1448888888889,32408.49155967448
170.24444444444444,32330.756526518897
170.344,32253.112356022546
170.44355555555555,32175.55888896763
170.5431111111111,32098.095966508125
170.64266666666666,32020.723430168702
170.7422222222222,31943.441121843647
170.84177777777776,31866.248883795783
170.94133333333332,31789.14655865539
171.04088888888887,31712.13398941914
171.14044444444443,31635.21101944904
171.23999999999998,31558.37749247135
171.33955555555553,31481.63325257554
171.4391111111111,31404.978144213248
171.53866666666664,31328.412012197186
171.63822222222223,31251.934701700127
171.73777777777778,31175.546058253894
171.83733333333333,31099.24592774823
171.9368888888889,31023.034156429832
172.03644444444444,30946.910590901294
172.136,30870.87507812008
172.23555555555555,30794.927465397508
172.3351111111111,30719.067600397728
172.43466666666666,30643.29533113667
172.5342222222222,30567.610505981072
172.63377777777777,30492.012973647452
172.73333333333332,30416.5025832011
172.83288888888887,30341.07918405507
172.93244444444443,30265.74262596917
173.03199999999998,30190.492759049
173.13155555555554,30115.32943374492
173.2311111111111,30040.252500851064
173.33066666666664,29965.261811504388
173.4302222222222,29890.35721718364
173.52977777777778,29815.53856970838
173.62933333333334,29740.80572123809
173.7288888888889,29666.15852427108
173.82844444444444,29591.596831643572
173.928,29517.12049652874
174.02755555555555,29442.729372435755
174.1271111111111,29368.42331320877
174.22666666666666,29294.20217302603
174.3262222222222,29220.06580639887
174.42577777777777,29146.014068170804
174.52533333333332,29072.04681351653
174.62488888888888,28998.163897941038
174.72444444444443,28924.365177278618
174.82399999999998,28850.650507691964
174.92355555555554,28777.01974567122
175.0231111111111,28703.472748033044
175.12266666666665,28630.009371919696
175.2222222222222,28556.62947479811
175.32177777777775,28483.33291445894
175.42133333333334,28410.119549015682
175.5208888888889,28336.989236903773
175.62044444444444,28263.94183687962
175.72,28190.977208019718
175.81955555555555,28118.09520971976
175.9191111111111,28045.29570169371
176.01866666666666,27972.57854397292
176.11822222222222,27899.943596905225
176.21777777777777,27827.390721154043
176.31733333333332,27754.919777697505
176.41688888888888,27682.53062782755
176.51644444444443,27610.223133149022
176.61599999999999,27537.997155578847
176.71555555555554,27465.852557345082
176.8151111111111,27393.78920098609
176.91466666666665,27321.80694934965
177.0142222222222,27249.90566559208
177.11377777777776,27178.085213177383
177.2133333333333,27106.345455876384
