E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_8.99keV,subshell_MT535_1.10keV,subshell_MT536_0.96keV,subshell_MT537_0.94keV,subshell_MT538_0.13keV,subshell_MT539_0.08keV,subshell_MT540_0.08keV,subshell_MT541_0.01keV,subshell_MT542_0.01keV,subshell_MT543_0.01keV
97.0,2.356786491877907,0.23235499800771714,0.6098951047654133,0.0,0.0,0.0,1.5145363895267019,1.3583326651343264,0.12336171532570278,0.004892657343851697,0.007708391493098234,0.01804734113917376,0.0006912451124746441,0.0010833987129991278,3.0085473061903397e-06,3.869748504437251e-06,0.0004120972132244561
98.0,2.3055023308598224,0.22815477728419664,0.6090875588042297,0.0,0.0,0.0,1.4682599941098038,1.3168904692554084,0.11963224386943137,0.004714543757626163,0.007418306073862069,0.01748895223805802,0.0006658613359972966,0.0010433617799669814,2.877101447831032e-06,3.6961608730491585e-06,0.0003996835860090199
99.0,2.2556042744440465,0.22395455656067617,0.6082800128430462,0.0,0.0,0.0,1.4233697053501038,1.2766252754529717,0.11604561561116529,0.004543396049034886,0.007142761824811043,0.016972921255370213,0.0006419545901069155,0.001003817793812308,2.748458962093069e-06,3.5343109375428392e-06,0.00038768020326356874
100.0,2.207470703916259,0.21975433583715567,0.6074724668818627,0.0,0.0,0.0,1.3802439025441477,1.2379825992954845,0.11256860539005162,0.004381268500446451,0.006881213435728732,0.016462188105344146,0.000618729319166475,0.0009671877781723328,2.630647642003912e-06,3.377301007531275e-06,0.0003761019122538225
101.0,2.1613094158310333,0.21555411511363518,0.6065368756623908,0.0,0.0,0.0,1.339218425711941,1.2011893792159316,0.10928638438783302,0.004226999625010162,0.00663121821265107,0.015984204144871842,0.0005970733739484094,0.0009322928748675476,2.5193773164570605e-06,3.2300342707025944e-06,0.00036512293120504385
102.0,2.1162073820835037,0.21140571078701814,0.6056012844429188,0.0,0.0,0.0,1.2992003880326404,1.1652294011550357,0.10613941134689288,0.004075765657116228,0.006396400851667077,0.015524442200378243,0.0005760354590883546,0.0008988357535586593,2.4123519812774695e-06,3.093876014465956e-06,0.00035458907509202883
103.0,2.0741390562723057,0.20799200509671595,0.604665693223447,0.0,0.0,0.0,1.2614813573316273,1.1314124493155933,0.10311624117902497,0.003934138595251684,0.00616622726785909,0.015079727169862507,0.000555960845087422,0.0008668296280366012,2.310513961545243e-06,2.959917462220848e-06,0.0003445134397782884
104.0,2.032993668553354,0.20457829940641375,0.603730102003975,0.0,0.0,0.0,1.2246852661365237,1.0984848469320514,0.10009307101115707,0.0037979720975114322,0.0059494072670146485,0.014647213978845691,0.000536943047931162,0.0008363224940604076,2.215353937116954e-06,2.83679173464882e-06,0.00033443780446454797
105.0,1.9933178844791055,0.20116459371611156,0.6027945107845031,0.0,0.0,0.0,1.1893587770398313,1.0667513052387434,0.09730429975307009,0.0036685681005602685,0.0057387558374115645,0.01423911801588171,0.0005189495571281255,0.0008078398104999033,2.1241087557126285e-06,2.7172408898093023e-06,0.00032510067636076366
106.0,1.9552261067038457,0.1977508880258094,0.6018589195650311,0.0,0.0,0.0,1.1556162993177992,1.0365608435421174,0.0945349973608281,0.003544534172532427,0.005541607784479291,0.013833025772452967,0.000501422942500708,0.0007793571269393988,2.0373127205674375e-06,2.60656686106176e-06,0.0003158661922568068
107.0,1.918086062365062,0.1943371823355072,0.6009233283455593,0.0,0.0,0.0,1.1228255504655933,1.0071162997601162,0.0919329540927545,0.003425552622387127,0.005349690706650598,0.013451789320685218,0.00048453180318571354,0.0007531113154583516,1.9552751053266845e-06,2.5001991815335436e-06,0.0003071659143441755
108.0,1.8823938592593867,0.190923476645205,0.5999877371260873,0.0,0.0,0.0,1.091482645206304,0.9790070197055972,0.08941802477957844,0.003311323634659859,0.005167543748474696,0.013080097814308307,0.0004684355919734421,0.0007271639976591093,1.8783512266230783e-06,2.3988245764657055e-06,0.00029875935801461
109.0,1.8478835244588845,0.18750977095490284,0.5990521459066154,0.0,0.0,0.0,1.0613216087084107,0.9519521449606448,0.08700108088039084,0.003202284378523961,0.004993743801396517,0.012721418779449468,0.000453084731709588,0.0007030516138548536,1.8027891157274953e-06,2.3037501214249087e-06,0.0002906931172010066
110.0,1.814153831901249,0.18409606526460065,0.5981165546871434,0.0,0.0,0.0,1.031941208999989,0.9256170292301281,0.0846126055522627,0.0030993239620211166,0.004828607413821804,0.012379176985531365,0.0004384416799000656,0.0006793682192571317,1.7321228435087535e-06,2.2123139602962267e-06,0.0002827125891603707
111.0,1.7823507441420694,0.1811703954482559,0.5971809634676716,0.0,0.0,0.0,1.0039993841571715,0.9005316157238181,0.08239148074388042,0.0030013725879986927,0.004669520787713495,0.012044870984198198,0.00042433699952637636,0.0006571006665569652,1.6646818955564964e-06,2.1251590698907154e-06,0.0002752960616132499
112.0,1.7515730202664581,0.17841641790229032,0.5962453722481996,0.0,0.0,0.0,0.9769112289573098,0.8762803142603538,0.08017035593549814,0.0029034212139762683,0.004513644113908318,0.011725580061597258,0.0004107840074705635,0.0006356080716952237,1.601069659268602e-06,2.0423864617785627e-06,0.00026787953406612905
113.0,1.7217137547880343,0.17566244035632472,0.5954036211390931,0.0,0.0,0.0,0.9506476947763893,0.8527040082225548,0.07806813623088994,0.0028138302294558504,0.004367507371019906,0.011417179502748632,0.00039778978847622724,0.0006148961968364014,1.5391213065320762e-06,1.965597942279563e-06,0.0002608431645885699
114.0,1.6929606167085234,0.17290846281035915,0.5945854348414706,0.0,0.0,0.0,0.9254667212725126,0.830159857412865,0.07600198287548365,0.002724592159906505,0.004226004504644558,0.011116545564804485,0.00038528262425014027,0.0005950889096568974,1.4816176809750964e-06,1.8888209823903368e-06,0.0002539953031799316
115.0,1.665506356492322,0.17015448526439356,0.5937672485438482,0.0,0.0,0.0,0.901584621011291,0.8087693915943943,0.07405254720508961,0.0026411039734431678,0.004090650887644606,0.010830275548261747,0.0003734262511681128,0.0005765637072108101,1.4255193611984386e-06,1.8182148482016397e-06,0.0002474192291226263
116.0,1.6386029399117648,0.167400507718428,0.5929490622462258,0.0,0.0,0.0,0.8782533715181113,0.7878710956234968,0.0721398405099447,0.0025588513945355136,0.003962549422491185,0.010556325614523434,0.0003622835392312131,0.0005580948220446399,1.373791177865475e-06,1.7496629723945843e-06,0.00024120564233893427
117.0,1.6117920875428744,0.1646465301724624,0.5921308759486034,0.0,0.0,0.0,0.8550146826878545,0.7669727996525991,0.07030233803508147,0.002481809984440758,0.003836364287880211,0.010291398092133074,0.0003511408272943134,0.0005407020214441117,1.3228534005671487e-06,1.6847460282385908e-06,0.00023512136452514152
118.0,1.5866760663349322,0.16189255262649682,0.5913126896509809,0.0,0.0,0.0,0.8334708245734131,0.7476934220132476,0.06852995016091311,0.002406282714572828,0.003718321878212368,0.010026470569742716,0.0003406682853510642,0.0005237728566927533,1.2754071720239211e-06,1.622789007008525e-06,0.00022903708671134876
119.0,1.5619337103770259,0.15913857508053122,0.5904945033533585,0.0,0.0,0.0,0.8123006316096514,0.7287289641000837,0.06679475208367316,0.0023343252799865946,0.0036015994292911274,0.009776243783560316,0.00033051229433227495,0.000508060458377815,1.2293624125615668e-06,1.5635179600663926e-06,0.00022338010564342006
120.0,1.5376891159935226,0.15662611886201427,0.5896763170557361,0.0,0.0,0.0,0.7913866800436411,0.7099083901287229,0.06515079905616379,0.0022651581553037275,0.003492368506583248,0.009536346204009127,0.0003207061969837953,0.0004923480600628766,1.1853678912678803e-06,1.5063807578633702e-06,0.00021787244703925498
121.0,1.5152979850613049,0.15441841022726835,0.5888581307581138,0.0,0.0,0.0,0.7720214430505172,0.6925940341892853,0.06353858967959687,0.002198873267988805,0.003389703759981234,0.009296448624457939,0.00031134158963427367,0.0004774898148283119,1.1437052221762653e-06,1.4532772764662716e-06,0.00021236478843508988
122.0,1.4929838504786883,0.1522107015925224,0.5880399444604913,0.0,0.0,0.0,0.7527332028054807,0.6752796782498478,0.061982982576803555,0.0021353402258644117,0.003288107446386115,0.009071767771643292,0.0003022655598055425,0.00046327771262010664,1.1035215415489614e-06,1.4013542945397796e-06,0.00020728000524888125
123.0,1.4714036697415152,0.15000299295777647,0.5872217581628689,0.0,0.0,0.0,0.734178916263213,0.65860340284306,0.06051303269914783,0.002072009576998485,0.003189999666485535,0.008853183268609538,0.0002935426094225002,0.0004490656104119014,1.0651921250810036e-06,1.3528304760903202e-06,0.00020226316621591348
124.0,1.45064370969106,0.14779528432303055,0.5864035718652465,0.0,0.0,0.0,0.7164448544643999,0.6427053607188183,0.059073491038920976,0.002013248722713731,0.0030970397054178945,0.008634598765575785,0.00028517639352791213,0.00043631668970814,1.029103579350747e-06,1.3053708311156907e-06,0.00019728770142224414
125.0,1.4299044876674092,0.1455875756882846,0.5855853855676241,0.0,0.0,0.0,0.6987315262686115,0.6268073185945766,0.05763394937869412,0.001955628823622039,0.0030055652245571415,0.008433485073722805,0.0002770258593955256,0.0004236082166279215,9.930150336204907e-07,1.2606472490304125e-06,0.0001926912212304204
126.0,1.4103706825587463,0.14337986705353867,0.5847524429245925,0.0,0.0,0.0,0.6822383744332663,0.6120412078935444,0.05627211472928967,0.0019015721632560725,0.002919557187669637,0.00823315844219469,0.0002692617439059601,0.0004112301257186031,9.597871817287462e-07,1.2176182755795864e-06,0.00018809474103859665
127.0,1.3908741500451829,0.14117215841879274,0.5838001080323421,0.0,0.0,0.0,0.6659018817864356,0.5973655420347703,0.054968682666502705,0.001847515502890106,0.0028350484081061584,0.008037790289185134,0.00026187251298822966,0.00039966689229167476,9.272165406071315e-07,1.1762028150355263e-06,0.00018366145526678087
128.0,1.371938460642724,0.1389644497840468,0.5828477731400916,0.0,0.0,0.0,0.6501262381337296,0.5832329034379907,0.05366525060371575,0.0017960029775693801,0.002754695193301588,0.007853192625661457,0.0002546302926195098,0.00038810365886474645,8.961064328337663e-07,1.1366318347142854e-06,0.0001794270146788474
129.0,1.353587368881906,0.13675674114930086,0.5818954382478412,0.0,0.0,0.0,0.6349351901048624,0.56961769892899,0.05242292682687507,0.001747104605904727,0.002676826322907203,0.00766859496213778,0.0002475221601704383,0.00037735786937022066,8.668879222822197e-07,1.0993688998174983e-06,0.00017519257409091393
130.0,1.3357154564280753,0.1347686471519728,0.5809431033555907,0.0,0.0,0.0,0.620003706254774,0.5561935824786901,0.051235384674017795,0.0016982062342400738,0.002601126968443688,0.007494726629439249,0.00024082144881212728,0.000366711637856399,8.37960334249394e-07,1.062188638566835e-06,0.00017124561819556927
131.0,1.3188117858669661,0.1330026715348062,0.5799907684633403,0.0,0.0,0.0,0.6058183451339874,0.5435028440279129,0.05004784252116053,0.0016528338511099447,0.002530969280774368,0.007323751246939485,0.00023431454476430884,0.0003566271249672968,8.10978433284164e-07,1.0276626978474815e-06,0.00016732460841596927
132.0,1.301981193753758,0.13123669591763962,0.5790384335710899,0.0,0.0,0.0,0.591706063892996,0.5308182374436956,0.04892054249440315,0.001609095714385324,0.0024608115931050475,0.007157188879728606,0.0002281478467048316,0.00034672337127335587,7.844246377481561e-07,9.94317399622874e-07,0.00016353888522510683
133.0,1.2860027743707076,0.12947072030047302,0.5780860986788393,0.0,0.0,0.0,0.5784459531032132,0.5189370932046651,0.04783226891436316,0.001565357577660703,0.0023922290281512093,0.006998069748508723,0.00022198114864535435,0.0003373412884324088,7.598988780865531e-07,9.624895029599612e-07,0.0001598906449631379
134.0,1.270032930702308,0.12770474468330645,0.5771337637865889,0.0,0.0,0.0,0.565194424523621,0.5070559489656346,0.04674399533432318,0.0015248565531587768,0.0023277952712458276,0.0068396427687072645,0.00021609798989035686,0.00032813300548863405,7.354273315213035e-07,9.30697270556724e-07,0.00015628647674964725
135.0,1.254793627631806,0.12593876906613985,0.5761814288943384,0.0,0.0,0.0,0.5526734266059284,0.49582421311264563,0.04572487629028314,0.0014849739436567774,0.00226412817143779,0.006690891083316232,0.00021051707569002948,0.0003193368229571391,7.127847556985755e-07,9.018401577068588e-07,0.00015287668934025914
136.0,1.2396378529976928,0.12417279344897326,0.575229094002088,0.0,0.0,0.0,0.540235963225144,0.4846550895059848,0.04472211719296079,0.0014460209783102491,0.0022036776074859338,0.0065421393979252,0.0002049361614897021,0.0003109539087113636,6.903297595530497e-07,8.729830448569936e-07,0.00014946690193087103
137.0,1.225081726411566,0.12240681783180668,0.5742767591098376,0.0,0.0,0.0,0.5283981507366492,0.47406268267422585,0.04372908180975919,0.0014092319133223311,0.0021456549146562213,0.006401297619157397,0.00019966489583840403,0.0003027595124350226,6.69214208129558e-07,8.456324739174376e-07,0.00014626254756798222
138.0,1.2106563718159826,0.1206408422146401,0.5733244242175871,0.0,0.0,0.0,0.5166911060028265,0.46353357069695117,0.04280037768502533,0.0013725410104369032,0.002089190858781485,0.006261650925136928,0.000194655605320981,0.00029458964881201935,6.48642134302641e-07,8.195564980627898e-07,0.00014306211910403838
139.0,1.1967872161976598,0.11887486659747351,0.5723720893253367,0.0,0.0,0.0,0.5055402577261952,0.45355037064473797,0.04187167356029146,0.0013382611375067025,0.0020336107162067436,0.006128229563498488,0.00018964631480355797,0.000287018874217412,6.287819999825734e-07,7.944935589260035e-07,0.00014002458064299792
140.0,1.183118689406183,0.11710889098030693,0.5714197544330862,0.0,0.0,0.0,0.4945900426965903,0.4437251184195084,0.04097988453341508,0.0013040419038023985,0.0019815905571671523,0.005996611909684312,0.00018495155482163187,0.0002794567607997775,6.098894816753477e-07,7.702147033797848e-07,0.00013700874054429108
141.0,1.1703334156716698,0.11562327927143885,0.5704674195408357,0.0,0.0,0.0,0.48424271515031425,0.43446698184041166,0.040115631433465485,0.001271816692407668,0.0019295703981275615,0.005870563377330706,0.00018035367938957334,0.00027232220765935485,5.918301065351756e-07,7.471292346852724e-07,0.00013413755805036245
142.0,1.1577323967580881,0.11421510692430369,0.5696083619596981,0.0,0.0,0.0,0.4739089285510929,0.42520884526131486,0.03925874439803297,0.0012401973175243722,0.001881250928568813,0.005746053092941816,0.00017585150876383988,0.00026540079695424354,5.742521429956504e-07,7.246369484495912e-07,0.00013128509478372145
143.0,1.1452238966639845,0.11280693457716852,0.5687808349745573,0.0,0.0,0.0,0.46363612610422955,0.4159507086822181,0.03845084598304837,0.0012104238234481913,0.0018341901496965263,0.0056297636742735965,0.00017158578022678043,0.00025870493035290345,5.570239624323229e-07,7.030509441344396e-07,0.00012864210025662144
144.0,1.1333495761313057,0.11139876223003335,0.5679533079894166,0.0,0.0,0.0,0.45399750436572656,0.40732563602255806,0.037642947568063766,0.0011806503293720107,0.0017871293708242393,0.005514488076433444,0.0001673431368813576,0.0002520844178198876,5.407395319342189e-07,6.827515998496868e-07,0.00012600186576473715
145.0,1.121703553494575,0.10999058988289818,0.5671257810042757,0.0,0.0,0.0,0.4445871843674107,0.3988848644620105,0.03687476173445487,0.0011510610081533295,0.0017435071711235709,0.005399212478593291,0.00016334831042414912,0.0002458800784146403,5.250782111688325e-07,6.626225997565463e-07,0.00012336163127285287
146.0,1.1100730869240707,0.108582417535763,0.5662982540191349,0.0,0.0,0.0,0.43519241562237626,0.39044409290146287,0.03611635242394606,0.0011238066684562218,0.001700392373286245,0.005286752951600964,0.00015938236039327784,0.00023967573900939303,5.100745054224239e-07,6.431744825300871e-07,0.00012080682501636059
147.0,1.0989313214201883,0.10717424518862784,0.5654707270339941,0.0,0.0,0.0,0.4262863492173757,0.38245715550429205,0.035383472995743445,0.001096552328759114,0.0016582571274480792,0.005181868797448151,0.00015561037509839167,0.00023390716306027006,4.950707996760153e-07,6.245654086524414e-07,0.00011840532357665613
148.0,1.0880131224708787,0.10576607284149267,0.5646432000488534,0.0,0.0,0.0,0.41760385009934087,0.37467211700531156,0.034668703017746674,0.0010704272692300255,0.001618322476416199,0.005076984643295338,0.00015194440961084328,0.00022825985223245385,4.811467692555082e-07,6.065842694256667e-07,0.00011600382213695166
149.0,1.0771144035422593,0.1043579004943575,0.5638156730637126,0.0,0.0,0.0,0.4089408284368654,0.36688707850633107,0.033972289793652195,0.0010449208870165752,0.0015784595039821285,0.004972338891106829,0.00014843973461112293,0.0002226217840888224,4.675473949970481e-07,5.892341434126848e-07,0.00011362264128645993
150.0,1.0667487810643825,0.10294972814722234,0.5629881460785717,0.0,0.0,0.0,0.40081090517331097,0.3596022710080473,0.03329614780380887,0.0010208088952077387,0.001541114304119268,0.0048757753415995695,0.00014493505961140257,0.0002174139732222414,4.53948020738588e-07,5.727543102938294e-07,0.0001114122449629267
151.0,1.056438752612809,0.10154155580008717,0.562160619093431,0.0,0.0,0.0,0.3927365790679342,0.3523490429452761,0.032643577537842534,0.00099704739419616,0.0015037761762020812,0.0047792117920923095,0.00014151718790872669,0.00021220616235566038,4.4169168677155004e-07,5.563405444396156e-07,0.00010920184863939347
152.0,1.0463891021527036,0.1001500594732711,0.5613330921082902,0.0,0.0,0.0,0.38490594942456935,0.34530946099216264,0.03201762253541823,0.0009732858931845811,0.0014685585171555578,0.004683540709116587,0.00013828874451800855,0.00020719871203421066,4.2943535280451214e-07,5.410545326221749e-07,0.00010702266642436546
153.0,1.0368364241201407,0.09902518937575132,0.5605055651231494,0.0,0.0,0.0,0.3773056701685937,0.3384916606808146,0.03139166753299393,0.0009514352758749116,0.0014338745683979508,0.004593713976327352,0.00013506030112729042,0.00020234730297975133,4.1776554016273624e-07,5.257685208047343e-07,0.00010496697153566008
154.0,1.027449216188667,0.09790031927823155,0.5596780381380086,0.0,0.0,0.0,0.36987085928646773,0.3318369891607605,0.03076571253056963,0.0009296132660603989,0.0014012049511587328,0.004503887243538117,0.0001320169479855834,0.00019760600390621592,4.0640545496217784e-07,5.11614299548794e-07,0.00010291127664695468
155.0,1.0184580077458243,0.09677544918071176,0.5588505111528678,0.0,0.0,0.0,0.3628320491105962,0.32553881982457256,0.03017567288511432,0.0009080324203788775,0.0013685353339195146,0.004417101753519452,0.00012901426283827794,0.0001930463457040739,3.954628125484828e-07,4.975982502105954e-07,0.00010093319538900065
156.0,1.009491987078404,0.09565057908319198,0.558022984167727,0.0,0.0,0.0,0.3558184228142894,0.3192406504883846,0.0296061875930708,0.0008882489915702097,0.00133591504404692,0.0043327828023101795,0.0001261719383212464,0.00018859264748348036,3.848325670878794e-07,4.843523279683748e-07,9.900394083737447e-05
157.0,1.000529881995548,0.0945257089856722,0.5571954571825862,0.0,0.0,0.0,0.348808717867042,0.3129424811521967,0.02903670230102728,0.0008684655627615419,0.0013058743969416619,0.0042496376552173705,0.00012332961380421488,0.00018427386106993786,3.746384538082085e-07,4.712876581153209e-07,9.710733749779573e-05
158.0,0.9918099546170612,0.09340083888815241,0.5563679301974455,0.0,0.0,0.0,0.3420411873442367,0.30687333578561166,0.02847632944587718,0.000848973310307035,0.0012758337498364038,0.004169860094495369,0.000120583903109451,0.00018016513956188552,3.6467585841817563e-07,4.5884697486260823e-07,9.528232465039413e-05
159.0,0.983418022861242,0.09227596879063263,0.5555239053869088,0.0,0.0,0.0,0.33561814785931793,0.3011088452075106,0.027952057068534694,0.0008306952679010225,0.0012468591705859107,0.004091303428938809,0.00011795768353878719,0.00017613627899924043,3.553651155820125e-07,4.468881878829267e-07,9.349141379335402e-05
160.0,0.9750153359823467,0.09115109869311286,0.5546640297245212,0.0,0.0,0.0,0.329200205716252,0.29534435462940956,0.027427784691192208,0.00081241722549501,0.0012186499688298595,0.004016987240187593,0.00011533146396812337,0.0001721074184365953,3.460543727458493e-07,4.3530181098274837e-07,9.179173536114713e-05
161.0,0.9667870497932705,0.09002622859559307,0.5538041540621337,0.0,0.0,0.0,0.32295666834634895,0.28974694789946387,0.026908408641863103,0.0007948593138351485,0.0011917794795995988,0.003942671051436378,0.00011286700739452431,0.00016828226924138338,3.368883866538799e-07,4.2371543408257e-07,9.009205692894024e-05
162.0,0.9587948403406306,0.08890135849807329,0.5529442783997461,0.0,0.0,0.0,0.31694920532547494,0.2843527319808155,0.026420741040266937,0.0007778041492656992,0.0011654050379451737,0.003868354862685162,0.0001104802593221059,0.00016455429573265144,3.2832037079011676e-07,4.1283011194678003e-07,8.839237849673335e-05
163.0,0.950873367121721,0.0877764884005535,0.5520844027373586,0.0,0.0,0.0,0.3110124779427284,0.27902540243060114,0.025933073438670767,0.0007610243846175069,0.0011390305962907488,0.003797425394524354,0.00010809351124968748,0.00016093097297982344,3.197523549263536e-07,4.021304322933605e-07,8.677521857820386e-05
164.0,0.9432718714899149,0.08665161830303372,0.551224527074971,0.0,0.0,0.0,0.3053957241479146,0.27400084086959003,0.025457392825397007,0.0007449718811465328,0.0011145198320138777,0.003728766261039473,0.00010582379212080693,0.00015749970176418514,3.116948102867241e-07,3.9185135311107047e-07,8.520530521176509e-05
165.0,0.9358792295301009,0.08571715624822387,0.5503646514125834,0.0,0.0,0.0,0.2997974224513119,0.2689762793085789,0.02499965027584558,0.0007291857994097945,0.0010901927867580413,0.003660107127554593,0.00010361769138316851,0.0001540684305485468,3.038050653077664e-07,3.818191345596269e-07,8.363539184532631e-05
166.0,0.928524610307312,0.08481498405306963,0.5495047757501959,0.0,0.0,0.0,0.29420485135328334,0.26395171774756787,0.024541907726294155,0.0007143314401101975,0.001065953432230976,0.0035960490243734733,0.00010141159064553011,0.00015063715933290848,2.962736118395916e-07,3.723622702588987e-07,8.217465232882922e-05
167.0,0.9214911460880298,0.08391281185791537,0.5486449000878083,0.0,0.0,0.0,0.2889334327345696,0.25922092640691907,0.0241081216027634,0.0006994770808106005,0.0010437496491729908,0.003532961447322192,9.934521312780577e-05,0.0001474672709616884,2.887421583714168e-07,3.629054059581705e-07,8.073254561664996e-05
168.0,0.9145754742369112,0.08301063966276111,0.5477850244254208,0.0,0.0,0.0,0.28377980958859583,0.25460714151394825,0.02367505213352337,0.0006846227215110036,0.001021545866115006,0.003469873870270911,9.728591825923459e-05,0.0001443615506212817,2.8165253832387224e-07,3.538980082294574e-07,7.92904389044707e-05
169.0,0.9076853384135121,0.08210846746760686,0.5469251487630332,0.0,0.0,0.0,0.27865172324352117,0.2499933566209774,0.023266177354869425,0.0006704691542596694,0.0009999161826959263,0.0034067862932196298,9.529359821888598e-05,0.000141255830280875,2.747007506227521e-07,3.45138986699837e-07,7.784833219229145e-05
170.0,0.9008714076240588,0.0812062952724526,0.5460652731006457,0.0,0.0,0.0,0.273599838330595,0.24544516794071475,0.022862777803523894,0.0006568478304969236,0.0009791723771035283,0.00334722169394635,9.335471597829691e-05,0.00013820240593054726,2.678561323157028e-07,3.365090343096411e-07,7.648904154405016e-05
171.0,0.8943684242596607,0.08030412307729834,0.5452053974382581,0.0,0.0,0.0,0.26885890481223723,0.24120493778981789,0.02245937825217836,0.0006432265067341778,0.0009584783342389224,0.0032902346486438382,9.147798703642994e-05,0.00013539449874548775,2.615146486810451e-07,3.2848503065829227e-07,7.518681383625053e-05
172.0,0.8878673390902118,0.07940195088214408,0.5443455217758706,0.0,0.0,0.0,0.2641198656682443,0.23696470763892102,0.02205597870083283,0.0006302690778106805,0.0009389329951893707,0.0032332476033413264,8.968305247883951e-05,0.00013258659156042824,2.551731650463874e-07,3.204610270069434e-07,7.388458612845088e-05
173.0,0.8815393184068662,0.07849977868698982,0.5434856461134829,0.0,0.0,0.0,0.25955389498870546,0.23286727881821875,0.02168256656541159,0.0006175046612320561,0.0009193876561398188,0.0031762605580388146,8.788811792124907e-05,0.00012986438928342788,2.491362054117679e-07,3.1290668724350383e-07,7.258235842065125e-05
174.0,0.8753144712734614,0.07759760649183557,0.5426257704510954,0.0,0.0,0.0,0.25509109362096843,0.2288691073849898,0.021309898185808866,0.0006052963338434037,0.0009012144058529299,0.0031203894625967113,8.609318336365862e-05,0.00012724045940425152,2.432212498739758e-07,3.053714110929389e-07,7.130564522562199e-05
175.0,0.8691232062683322,0.07669543429668131,0.5417658947887078,0.0,0.0,0.0,0.25066187808064233,0.22489883516817463,0.020938398986124034,0.0005933884933429863,0.0008831029711838846,0.0030684772233897347,8.439447770009772e-05,0.00012462549727738372,2.3749152586520304e-07,2.9823869137596983e-07,7.011944531577774e-05
176.0,0.8631476960913838,0.07579326210152705,0.5409060191263203,0.0,0.0,0.0,0.24644841469263992,0.22111502575118674,0.020595995151921176,0.0005814806528425687,0.0008649915365148392,0.0030165649841827585,8.274773738504095e-05,0.00012215263121312145,2.3192555478784753e-07,2.912353122216565e-07,6.893324540593349e-05
177.0,0.8571739932220072,0.0748910899063728,0.5400461434639328,0.0,0.0,0.0,0.24223675965478345,0.21733121633419883,0.020253591317718322,0.0005699650032074689,0.000847245760272797,0.0029656787832266127,8.110099706998417e-05,0.00011967976514885915,2.2660916577313507e-07,2.8458719921832236e-07,6.777049334357602e-05
178.0,0.8515822199165232,0.07412613986438532,0.5392060621701417,0.0,0.0,0.0,0.23825001676169205,0.2137681694048505,0.019911187483515468,0.0005590107278773272,0.0008306121334426541,0.0029169735148605147,7.953232305703223e-05,0.000117374316034782,2.214606942401823e-07,2.779390862149882e-07,6.665758169867761e-05
179.0,0.8461889367109403,0.07340510133164131,0.5384626260249015,0.0,0.0,0.0,0.2343212098675837,0.21026301993042915,0.01956878364931261,0.0005480564525471855,0.0008139785066125112,0.002868268246494417,7.79886304998246e-05,0.00011508221165182738,2.1631222270722955e-07,2.713867381163747e-07,6.55446700537792e-05
180.0,0.8408157088213155,0.0726840627988973,0.5377191898796613,0.0,0.0,0.0,0.23041245661422763,0.20675787045600783,0.01924422626625909,0.0005372153452704495,0.0007977698436964879,0.002821138043946448,7.65023694401148e-05,0.00011279010726887275,2.1123390370384575e-07,2.65240882452832e-07,6.446773623964731e-05
181.0,0.8354606128828455,0.0719630242661533,0.5369757537344211,0.0,0.0,0.0,0.2265218351165049,0.2032527209815865,0.018934958120718118,0.0005272634441954513,0.00078216456767293,0.00277525906528919,7.506172703308737e-05,0.00011052228848649115,2.065146860338486e-07,2.590950267892893e-07,6.341938302251198e-05
182.0,0.8302076186675005,0.07124198573340929,0.5362323175891809,0.0,0.0,0.0,0.22273331606295332,0.19984924623357636,0.018625689975177145,0.0005173115431204531,0.0007668246577216404,0.0027293800866319312,7.362108462605994e-05,0.00010841654484921438,2.017954683638514e-07,2.532476556358063e-07,6.237102980537665e-05
183.0,0.8251698721088792,0.07052094720066526,0.5354888814439407,0.0,0.0,0.0,0.21916004261766564,0.1966578553500417,0.018316421829636168,0.000507359642045455,0.000752248626507637,0.0026858218363170353,7.220403295357305e-05,0.00010631080121193763,1.9723848294735117e-07,2.4747888214865773e-07,6.137572159403936e-05
184.0,0.820133107122694,0.06979990866792125,0.5347454452987005,0.0,0.0,0.0,0.21558775289113294,0.19346646446650706,0.018007153684095195,0.0004980863337810084,0.0007376725952936335,0.0026424434026962574,7.08781258927863e-05,0.00010423490778018084,1.9281757352093427e-07,2.4203837455114654e-07,6.038452346202847e-05
185.0,0.8151274477013392,0.06907887013517724,0.5340020091534603,0.0,0.0,0.0,0.2120465682556884,0.1902750735829724,0.01772745415725614,0.0004888273105796832,0.00072309656407963,0.002600455393528058,6.955221883199955e-05,0.00010225888278584334,1.8856173163852234e-07,2.365978669536354e-07,5.9425087310075064e-05
186.0,0.8102083628727057,0.06835783160243324,0.5332585730082202,0.0,0.0,0.0,0.20859195715997841,0.1871646511306412,0.01745022829466046,0.00047967752591153304,0.0007096404183690447,0.002560323832424889,6.82263117712128e-05,0.00010028603815349755,1.844387033285852e-07,2.3130541055266488e-07,5.8508058687930244e-05
187.0,0.8054604104869258,0.06763679306968923,0.53251513686298,0.0,0.0,0.0,0.20530847904370036,0.1842246541057477,0.017173002432064783,0.00047098505734983077,0.0006962117026779817,0.0025201922713217204,6.69960479916109e-05,9.843989276841076e-05,1.8031567501864806e-07,2.262617453869047e-07,5.7591030065785424e-05
