E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_29.20keV,subshell_MT535_4.47keV,subshell_MT536_4.16keV,subshell_MT537_3.93keV,subshell_MT538_0.89keV,subshell_MT539_0.76keV,subshell_MT540_0.72keV,subshell_MT541_0.50keV,subshell_MT542_0.49keV,subshell_MT543_0.14keV,subshell_MT544_0.10keV,subshell_MT545_0.09keV,subshell_MT546_0.03keV,subshell_MT547_0.03keV,subshell_MT550_0.01keV,MT551,MT552
277.0,1.0377772442455775,0.08594750982658705,0.504719120872789,0.0,0.0,0.0,0.44711061255578344,0.38788104708588356,0.04041065922328258,0.0034575223348867713,0.003952307637666487,0.0078005550968752516,0.0007036053758035007,0.0008222649269025896,9.177213321043232e-06,1.0529972141389285e-05,0.0015876692183561083,0.0001338775150054821,0.00015311361859939067,1.387517666650919e-06,1.5772621247508968e-06,0.0001790021871440898,3.0470455046628292e-06,3.2705703510374924e-06
278.0,1.0320074134010149,0.08533071904669508,0.5041014704295304,0.0,0.0,0.0,0.44257522332330895,0.38394226715329416,0.040008398711957195,0.0034192734463348844,0.003908512931526679,0.00772508339195602,0.0006965056282726815,0.0008131861401416589,9.057243473625428e-06,1.0389239049133617e-05,0.001572315090035666,0.0001324434028419053,0.00015134987441726782,1.3689987025377817e-06,1.5563341321874988e-06,0.00017727126852209877,3.0121062426993954e-06,3.2329129977556762e-06
279.0,1.0263282083893044,0.08471392826680309,0.5034838199862717,0.0,0.0,0.0,0.43813045918858845,0.38007166687249183,0.039628579532793744,0.0033810245577829976,0.003864718225386872,0.007649611687036789,0.0006894058807418624,0.0008041073533807283,8.937273626207624e-06,1.0250091565929162e-05,0.0015569609617152238,0.0001310092906783285,0.00014958613023514493,1.3505849892071306e-06,1.5357249082096132e-06,0.00017554034990010774,2.9796343385932484e-06,3.1952556444738605e-06
280.0,1.0208546199169135,0.08409713748691111,0.502866169543013,0.0,0.0,0.0,0.4338913118206312,0.37640665352554065,0.039248760353630285,0.0033427756692311103,0.0038209235192470646,0.007574139982117557,0.0006823061332110434,0.0007950285666197976,8.81730377878982e-06,1.0117822503626316e-05,0.0015416068333947816,0.00012957517851475172,0.0001478423063141738,1.3332445660933203e-06,1.5161393704813509e-06,0.0001738094312781167,2.9476929501824744e-06,3.1580246459588036e-06
281.0,1.0153817377031737,0.08348034670701913,0.5022485190997543,0.0,0.0,0.0,0.42965287152929227,0.37274164017858946,0.03886894117446683,0.0033051195538988153,0.0037771288131072576,0.007498668277198326,0.0006752063856802242,0.0007859497798588669,8.697333931372015e-06,9.985553441323469e-06,0.0015262527050743395,0.00012814106635117493,0.0001462112011691771,1.3159041429795097e-06,1.4965538327530885e-06,0.00017207851265612568,2.9157515617717e-06,3.1232061754258777e-06
282.0,1.0099260802720196,0.08286355592712714,0.5016448138444268,0.0,0.0,0.0,0.42541771215102914,0.3690766268316382,0.03848912199530337,0.0032700490910735646,0.00373333410696745,0.007423760653503106,0.0006681066381494051,0.0007768709930979363,8.579259600667674e-06,9.853365542638026e-06,0.0015110132980910881,0.00012670695418759813,0.0001445800960241804,1.2985637198656994e-06,1.4769682950248262e-06,0.00017036052584918146,2.883810173360926e-06,3.0883877048929513e-06
283.0,1.0045579779472982,0.08224676514723517,0.5011143480709477,0.0,0.0,0.0,0.4211968652275002,0.36541161348468704,0.03811491397022075,0.003234978628248314,0.003690641667525919,0.007354457478563776,0.0006614383705650444,0.000768020092509394,8.47101218190456e-06,9.729579299879918e-06,0.001496913708971157,0.00012532291788398803,0.00014294899087918366,1.2812232967518888e-06,1.4573827572965639e-06,0.00016877102354352042,2.8518687849501516e-06,3.053569234360025e-06
284.0,0.9992099033940598,0.08162997436734319,0.5005838822974684,0.0,0.0,0.0,0.41699604650902444,0.3617466001377358,0.03775775165689986,0.0031999081654230633,0.0036502501429870595,0.007285154303624445,0.0006549095162443933,0.0007596448904890671,8.362764763141448e-06,9.605793057121811e-06,0.001482814119851226,0.00012400379549026727,0.00014131788573418694,1.2643868245321287e-06,1.438484677540671e-06,0.0001671815212378594,2.8210110913132314e-06,3.0187507638270985e-06
285.0,0.993861831806021,0.0810131835874512,0.5000534165239893,0.0,0.0,0.0,0.4127952326388949,0.3580815867907846,0.03740058934357897,0.0031648377025978126,0.0036098586184482,0.007215851128685115,0.0006483806619237421,0.0007512696884687403,8.254517344378335e-06,9.482006814363703e-06,0.0014687145307312952,0.00012268467309654654,0.0001396867805891902,1.2483630148162967e-06,1.4203998251979375e-06,0.0001655920189321984,2.7911505020734635e-06,2.9839322932941725e-06
286.0,0.9887652894591831,0.08039639280755922,0.49952295075051,0.0,0.0,0.0,0.40884594579405936,0.35466790234020074,0.03704342703025808,0.0031298436475025466,0.0035694670939093406,0.007146547953745785,0.0006418518076030909,0.0007428944864484134,8.146775544880072e-06,9.358220571605596e-06,0.001454614941611364,0.00012136555070282579,0.0001381757390984944,1.2323392051004647e-06,1.402314972855204e-06,0.00016400251662653737,2.761289912833695e-06,2.9516745521609787e-06
287.0,0.983747034081543,0.07980321321936139,0.4989924849770308,0.0,0.0,0.0,0.40495133525229193,0.3513067400669638,0.036686264716937186,0.0030969818835841784,0.0035290755693704813,0.007077244778806454,0.0006353229532824397,0.0007345192844280865,8.045146959027253e-06,9.236091681655207e-06,0.001440515352491433,0.00012004642830910506,0.00013667830535663833,1.2163153953846327e-06,1.3842301205124706e-06,0.00016241301432087636,2.7314293235939268e-06,2.919707038430248e-06
288.0,0.9788650081872212,0.07932143765976095,0.4984620192035516,0.0,0.0,0.0,0.40108155114691657,0.3479455777937268,0.03635216051480772,0.00306412011966581,0.0034901416664914983,0.007007941603867124,0.0006287940989617884,0.0007264454997977952,7.943518373174436e-06,9.121782633328178e-06,0.001426415763371502,0.00011872730591538431,0.00013518087161478224,1.2002915856688005e-06,1.3661452681697374e-06,0.00016082351201521534,2.702560063911218e-06,2.8877395246995176e-06
289.0,0.9739932640023706,0.0788396621001605,0.4979315534300724,0.0,0.0,0.0,0.39722204854240295,0.3445844155204898,0.03602205412264443,0.0030312583557474413,0.0034521272661576148,0.006942413117290929,0.0006227145815241304,0.0007185618564537541,7.841889787321617e-06,9.00747358500115e-06,0.0014130882659175266,0.0001174777338100215,0.00013370273938723902,1.185070352396626e-06,1.3489622550238517e-06,0.00015932106288364675,2.674773741715293e-06,2.8561846941431325e-06
290.0,0.9691253361851044,0.07835788654056006,0.4974010876565932,0.0,0.0,0.0,0.39336636104876244,0.34122325324725283,0.03569194773048113,0.0029986366832440224,0.0034141128658237313,0.006879434822316639,0.0006169386375302103,0.0007106782131097129,7.742730156209022e-06,8.893164536674119e-06,0.0014002823960770116,0.00011627515010322758,0.00013231163601664433,1.1703913423518018e-06,1.3323885273407158e-06,0.00015787742715655886,2.646987419519369e-06,2.8264906162905533e-06
291.0,0.9642594593007444,0.07787611098095962,0.496870621883114,0.0,0.0,0.0,0.3895127277120666,0.33786209097401587,0.03536184133831784,0.0029679830422616065,0.0033761670108971064,0.006816456527342348,0.0006111626935362903,0.0007028087465483679,7.646549408370455e-06,8.77885548834709e-06,0.0013874765262364966,0.00011507256639643367,0.00013092053264604964,1.1557123323069777e-06,1.3158147996575796e-06,0.00015643379142947093,2.619201097323444e-06,2.7967965384379736e-06
292.0,0.9594742933419071,0.07739433542135916,0.4963401561096348,0.0,0.0,0.0,0.3857398023170564,0.3345788359836153,0.03503173494615454,0.002937329401279191,0.0033405401203945766,0.006753478232368057,0.0006053867495423703,0.0006954188957050646,7.550368660531889e-06,8.667548052485378e-06,0.0013746706563959816,0.00011386998268963976,0.00012952942927545494,1.1410333222621537e-06,1.2995407501529962e-06,0.00015499015570238304,2.5914147751275193e-06,2.7671024605853944e-06
293.0,0.9549140181424507,0.07691255986175873,0.4958096903361556,0.0,0.0,0.0,0.38219176817702566,0.3315204614400187,0.03470162855399125,0.0029066757602967752,0.0033049132298920473,0.006690499937393767,0.0005996108055484503,0.0006880290448617613,7.455796078525928e-06,8.56490481241842e-06,0.0013618647865554665,0.00011266739898284585,0.00012813832590486025,1.127029149396168e-06,1.2841319522212789e-06,0.00015354651997529512,2.563628452931595e-06,2.7374083827328147e-06
294.0,0.9503538196449257,0.07643078430215827,0.49527922456267637,0.0,0.0,0.0,0.37864381099238226,0.328462086896422,0.03437152216182795,0.00287602211931436,0.003269286339389518,0.006627521642419476,0.0005938348615545303,0.0006806391940184579,7.366172260960315e-06,8.462261572351462e-06,0.0013490589167149515,0.00011153429444093495,0.0001267472225342656,1.1131562991562405e-06,1.2687231542895618e-06,0.00015210288424820722,2.5365445762065444e-06,2.7077143048802355e-06
295.0,0.9457974158715157,0.07594900874255783,0.49474875878919716,0.0,0.0,0.0,0.3750996472723866,0.32540371235282534,0.03404141576966465,0.0028453684783319444,0.003233659448886988,0.006567636518760862,0.0005880589175606103,0.0006732493431751546,7.276548443394701e-06,8.359618332284504e-06,0.001336881546634505,0.0001104015407248976,0.0001253561191636709,1.099283448916313e-06,1.2533143563578444e-06,0.0001507300925988926,2.5110597089407812e-06,2.678020227027656e-06
296.0,0.9412704083081773,0.07546723318295738,0.49421829301571796,0.0,0.0,0.0,0.37158488182229243,0.32234533780922864,0.03373897123813754,0.0028150064333990472,0.003198032558384459,0.006508911572533157,0.0005822414193666088,0.0006658594923318513,7.186924625829087e-06,8.256975092217547e-06,0.0013249399123612762,0.00010926878700886026,0.00012402656793400363,1.085902012583064e-06,1.2379055584261271e-06,0.00014938387293404246,2.485574841675018e-06,2.649638822282556e-06
297.0,0.9367791549447798,0.07498545762335694,0.49368782724223875,0.0,0.0,0.0,0.3681058712611026,0.31931854204778803,0.033436659956369665,0.0027868103662419246,0.003163922692396107,0.006450186626305453,0.0005764182063474566,0.000658783460489904,7.097300808263473e-06,8.15433185215059e-06,0.0013129982780880473,0.00010813603329282292,0.00012274530535053658,1.0729980746381133e-06,1.22249676049441e-06,0.0001480376532691923,2.4600899744092548e-06,2.6222872307382404e-06
298.0,0.9324379030967632,0.07450368206375649,0.49315736146875955,0.0,0.0,0.0,0.3647768610446952,0.3164402780509092,0.033134348674601785,0.0027586142990848016,0.0031309666385089378,0.006391461680077748,0.0005705949933283045,0.0006519461117792849,7.00767699069786e-06,8.054250556368709e-06,0.0013010566438148184,0.00010707913899107251,0.00012146404276706954,1.0600941366931628e-06,1.2074730092782843e-06,0.00014669143360434216,2.4346051071434916e-06,2.5949356391939245e-06
299.0,0.9280966702849407,0.07402190650415605,0.49262689569528034,0.0,0.0,0.0,0.3614478688199947,0.3135620140540303,0.03283203739283391,0.002730418231927679,0.003098010584621768,0.006332736733850043,0.0005647717803091524,0.0006451087630686657,6.921763523862467e-06,7.959619476426715e-06,0.0012891150095415895,0.00010602991386699268,0.00012018278018360248,1.047190198748212e-06,1.1932685398837878e-06,0.00014534521393949203,2.4091202398777283e-06,2.567584047649609e-06
300.0,0.9237576061085635,0.07354013094455561,0.49209642992180114,0.0,0.0,0.0,0.35812104656838545,0.31068375005715143,0.03252972611106603,0.002702222164770556,0.0030650545307345984,0.006275731571182186,0.0005590059499022352,0.0006382714143580465,6.838939990617578e-06,7.86498839648472e-06,0.001277522832992028,0.00010498068874291286,0.00011890151760013542,1.0342862608032616e-06,1.1790640704892915e-06,0.00014403838777824612,2.383635372611965e-06,2.5402324561052932e-06
301.0,0.9194210287640632,0.07305835538495516,0.49156596414832193,0.0,0.0,0.0,0.3547967096885812,0.3078054860602726,0.032227414829298154,0.0026740260976134333,0.0030320984768474287,0.006220491841439701,0.0005535201189237165,0.0006314340656474274,6.756116457372688e-06,7.770357316542726e-06,0.0012662893900562723,0.00010393146361883304,0.00011765819024510464,1.0213823228583109e-06,1.164859601094795e-06,0.00014277200076872397,2.360421620071391e-06,2.5136904057283196e-06
302.0,0.9152443095448032,0.07257657982535472,0.4910354983748427,0.0,0.0,0.0,0.35163223059225823,0.3050684573361293,0.03194365883078579,0.0026458416827822443,0.0029991556331230365,0.006165252111697214,0.0005480342879451978,0.0006245994653771199,6.673292924127799e-06,7.67572623660073e-06,0.0012550559471205165,0.00010288223849475321,0.00011645355009103222,1.0090682722861566e-06,1.1506551317002987e-06,0.00014150561375920182,2.337207867530817e-06,2.487973943679557e-06
303.0,0.9111481079296101,0.07209480426575426,0.4905050326013635,0.0,0.0,0.0,0.34854827160825747,0.30240547722768374,0.03166064248432342,0.0026200731835279894,0.002968951696481171,0.006110012381954729,0.000542548456966679,0.0006183347083980978,6.591411950448192e-06,7.5855006535474274e-06,0.001243822504184761,0.00010183301337067338,0.0001152489099369598,9.971671382620618e-07,1.137112956566531e-06,0.00014023922674967967,2.3139941149902427e-06,2.4622574816307943e-06
304.0,0.9070519137548902,0.07161302870615383,0.4899745668278843,0.0,0.0,0.0,0.3454643176852143,0.2997424971192382,0.031377626137861055,0.0025943046842737344,0.002938747759839305,0.006054772652212243,0.0005370626259881603,0.0006120699514190756,6.51334454333881e-06,7.496464338472356e-06,0.001232589061249005,0.00010078378824659355,0.00011404426978288738,9.85266004237967e-07,1.1237495993607473e-06,0.00013897283974015752,2.2907803624496685e-06,2.436541019582031e-06
305.0,0.9029604946781369,0.07113125314655337,0.48944410105440506,0.0,0.0,0.0,0.34238514178276924,0.2970795170107927,0.031094609791398685,0.00256853618501948,0.0029085438231974394,0.006003020263573937,0.0005319756759652225,0.0006058051944400534,6.435277136229428e-06,7.407428023397284e-06,0.0012220642849757857,9.978778673118253e-05,0.00011288877960031479,9.733648702138721e-07,1.1103862421549635e-06,0.00013778633395261107,2.2680825275560794e-06,2.4118728999136214e-06
306.0,0.8988770084889127,0.07064947758695293,0.48891363528092585,0.0,0.0,0.0,0.3393138946063072,0.29441653690234715,0.03081844885117572,0.002542767685765225,0.0028784848751908514,0.005951944075784171,0.0005268935314256538,0.0005995704198688463,6.357209729120047e-06,7.320319496706421e-06,0.0012116769202674877,9.88245913787381e-05,0.00011176103010734571,9.615136688560725e-07,1.0973123975015255e-06,0.00013661531725789176,2.2461613060674706e-06,2.387796474190989e-06
307.0,0.894809585719055,0.07016770202735248,0.48838316950744665,0.0,0.0,0.0,0.33625871319672934,0.29175355679390164,0.030554707347513626,0.002518235240128352,0.0028504158558001398,0.005900867887994406,0.0005218113868860852,0.0005937471454898412,6.283425046625451e-06,7.236904211443013e-06,0.0012012895555591895,9.786139602629364e-05,0.00011063328061437665,9.503123227386882e-07,1.0847932552750114e-06,0.00013544430056317247,2.224240084578862e-06,2.3637200484683565e-06
308.0,0.8907428979712151,0.06968592646775204,0.48785270373396744,0.0,0.0,0.0,0.33320426724469504,0.2890905766854561,0.03029096584385153,0.0024944371314877,0.002822346836409428,0.005849791700204641,0.0005167292423465165,0.0005879238711108362,6.210136980693234e-06,7.153488926179605e-06,0.0011909021908508915,9.689820067384921e-05,0.00010950553112140759,9.391109766213038e-07,1.0722741130484976e-06,0.00013427328386845315,2.2023188630902526e-06,2.339643622745724e-06
309.0,0.8866762107219147,0.0692041509081516,0.48732223796048824,0.0,0.0,0.0,0.33014982223764355,0.28642759657701056,0.030027224340189437,0.002470639022847048,0.0027942778170187165,0.005798715512414876,0.0005116470978069479,0.0005821005967318312,6.1368489147610155e-06,7.070073640916197e-06,0.0011805148261425935,9.593500532140476e-05,0.00010837778162843852,9.279096305039193e-07,1.0597549708219836e-06,0.00013310226717373383,2.1808867393151183e-06,2.3155671970230916e-06
310.0,0.8827381833466649,0.06872237534855115,0.48679177218700903,0.0,0.0,0.0,0.32722403602665656,0.28389327157808525,0.02976348283652734,0.002446840914206396,0.002766208797628005,0.0057476393246251095,0.0005065649532673792,0.0005762773223528262,6.063560848828797e-06,6.986658355652789e-06,0.0011701274614342955,9.497386781290856e-05,0.00010725003213546946,9.171576994437605e-07,1.0472358285954695e-06,0.00013193125047901452,2.160515409335099e-06,2.291490771300459e-06
311.0,0.8788930281658974,0.06824059978895071,0.4862613064135298,0.0,0.0,0.0,0.3243911225795081,0.28145169530093583,0.02949974133286525,0.002423042805565744,0.0027381397782372933,0.005696563136835344,0.0005014828087278107,0.0005704540479738212,5.99027278289658e-06,6.903887593490975e-06,0.0011597400967259973,9.407051438055937e-05,0.00010618777811703537,9.066593046489027e-07,1.0348134217157876e-06,0.0001307602337842952,2.1401440793550804e-06,2.268812105918828e-06
312.0,0.8750504563962668,0.06776115494492026,0.4857308406400506,0.0,0.0,0.0,0.32155846131577226,0.2790101190237864,0.029235999829203156,0.002399244696925092,0.0027100707588465817,0.005645486949045579,0.0004966205257581589,0.0005646307735948161,5.921678942935257e-06,6.826760154452505e-06,0.0011493527320176992,9.31671609482102e-05,0.00010514593052457712,8.96160909854045e-07,1.023238112635589e-06,0.00012958921708957588,2.1197727493750613e-06,2.2465689407474496e-06
313.0,0.8713218095518146,0.06738585823634051,0.4852003748665714,0.0,0.0,0.0,0.3187355769315868,0.276568542746637,0.0289789906851848,0.00237544658828444,0.0026821218959785335,0.005596614476130655,0.0004919541754031053,0.000558832352099283,5.853753739279729e-06,6.749632715414034e-06,0.0011394132115118037,9.226380751586103e-05,0.00010410408293211887,8.856625150591871e-07,1.0116628035553902e-06,0.0001284686829179289,2.0994014193950425e-06,2.2243257755760714e-06
314.0,0.8676129210540721,0.06701056152776076,0.4846699090930922,0.0,0.0,0.0,0.3159324500861473,0.2741269664694876,0.0287366765787478,0.0023516484796437882,0.002656259040708404,0.0055498173214238835,0.0004872878250480516,0.0005534653953515909,5.785828535624202e-06,6.6725052763755635e-06,0.0011298954421309164,9.136045408351185e-05,0.00010306223533966061,8.751641202643293e-07,1.0000874944751913e-06,0.00012739568996884273,2.0790300894150234e-06,2.202082610404693e-06
315.0,0.8639057231745223,0.06663526481918101,0.484139443319613,0.0,0.0,0.0,0.31313101431831036,0.27168539019233817,0.028494362472310793,0.0023294961087977056,0.002630396185438274,0.005503020166717112,0.000482621474692998,0.0005480984386038989,5.717903331968674e-06,6.595377837337093e-06,0.0011203776727500292,9.050375483584141e-05,0.00010202038774720236,8.649955382597029e-07,9.885121853949926e-07,0.00012632269701975658,2.0586587594350047e-06,2.1798394452333153e-06
316.0,0.8602578706350228,0.06625996811060125,0.4836089775461338,0.0,0.0,0.0,0.31038892537377205,0.2693027673639117,0.028252048365873788,0.0023077210834468328,0.002604533330168144,0.005456223012010341,0.00047795512433794436,0.0005427314818562069,5.649978128313147e-06,6.518250398298622e-06,0.0011108599033691417,8.966028755258541e-05,0.00010097854015474412,8.552843650723366e-07,9.76936876314794e-07,0.00012524970407067044,2.038346892381541e-06,2.157596280061937e-06
317.0,0.8567262143140565,0.0658846714020215,0.4830997303605594,0.0,0.0,0.0,0.3077418120022209,0.26701504142281984,0.028009734259436786,0.00228594605809596,0.0025786704748980145,0.005409425857303569,0.00047328877398289073,0.0005373645251085149,5.586458343473395e-06,6.446131306748372e-06,0.0011013421339882545,8.881682026932943e-05,0.00010000374555855716,8.455731918849704e-07,9.661200138577475e-07,0.00012417671112158426,2.0195773436841487e-06,2.1367885931023674e-06
318.0,0.853201152362637,0.06550937469344176,0.48259682119474884,0.0,0.0,0.0,0.30509495642225065,0.26472731548172795,0.02776742015299978,0.002264171032745087,0.0025528076196278844,0.005362628702596798,0.00046885802888742175,0.0005319975683608229,5.524238162889322e-06,6.375489684192963e-06,0.001091824364607367,8.797335298607343e-05,9.904873168310395e-05,8.358620186976042e-07,9.555268941367204e-07,0.00012310371817249812,2.000807794986757e-06,2.116404374074227e-06
319.0,0.8496778784007802,0.06513407798486201,0.4820939120289382,0.0,0.0,0.0,0.3024498880896171,0.2624395895406361,0.027525106046562775,0.0022423960073942144,0.0025280057014065876,0.005316199899668613,0.0004644809709722358,0.0005268501072122419,5.4620179823052476e-06,6.304848061637555e-06,0.0010823814568812064,8.712988570281743e-05,9.809371780765075e-05,8.26150845510238e-07,9.449337744156931e-07,0.00012203916465310571,1.9820382462893654e-06,2.096020155046087e-06
320.0,0.846160738451185,0.06475878127628226,0.4815910028631276,0.0,0.0,0.0,0.299810955011708,0.26015186359954423,0.027285155878205437,0.002220620982043341,0.002503682524669704,0.005272374378271932,0.0004601039130570499,0.0005218016921371828,5.3997978017211735e-06,6.234745553628172e-06,0.0010734676248226487,8.628641841956143e-05,9.713870393219753e-05,8.165297091613155e-07,9.344214679409288e-07,0.00012103425577977024,1.9632686975919733e-06,2.075635936017947e-06
321.0,0.84276436937131,0.06438348456770251,0.48108809369731703,0.0,0.0,0.0,0.29729279166375966,0.2579646543596381,0.02706423487656179,0.0022000002830727694,0.002479359347932821,0.00522854885687525,0.000455726855141864,0.0005167532770621236,5.339779150079731e-06,6.168984915989524e-06,0.001064553792764091,8.546204985282818e-05,9.622708395855141e-05,8.076333489915405e-07,9.245600076399477e-07,0.00012002934690643477,1.9444991488945816e-06,2.056176950209774e-06
322.0,0.8394217710648697,0.06400818785912275,0.4805851845315064,0.0,0.0,0.0,0.294828399051285,0.2558307589288354,0.026843313874918145,0.0021796285268525055,0.0024550361711959375,0.005184723335478569,0.00045148298052539337,0.0005117048619870644,5.280947156847153e-06,6.103224278350878e-06,0.001055639960705533,8.468530204431396e-05,9.533885397423299e-05,7.987369888217655e-07,9.146985473389664e-07,0.0001190244380330993,1.9262502874059887e-06,2.037216679526064e-06
323.0,0.8360804573352328,0.063632891150543,0.4800822753656958,0.0,0.0,0.0,0.29236529052023047,0.2536968634980327,0.0266223928732745,0.0021592567706322416,0.002431647480924441,0.005140897814081888,0.0004473954785876472,0.0005068498183704814,5.222115163614575e-06,6.037463640712231e-06,0.0010467261286469754,8.390855423579976e-05,9.445062398991458e-05,7.898406286519904e-07,9.048370870379852e-07,0.00011801952915976383,1.908598371442923e-06,2.0182564088423544e-06
324.0,0.8327407719176565,0.06325759444196326,0.4795793661998852,0.0,0.0,0.0,0.2899038095691272,0.25156296806723005,0.026401471871630854,0.002138885014411978,0.002408869591885412,0.0050977999736897366,0.00044330797664990113,0.0005021211666595451,5.163283170381997e-06,5.971703003073583e-06,0.00103796019491441,8.313180642728556e-05,9.356239400559617e-05,7.809442684822154e-07,8.94975626737004e-07,0.00011703129065346672,1.8909464554798571e-06,1.999296138158645e-06
325.0,0.8294041950993662,0.06288229773338351,0.4790764570340746,0.0,0.0,0.0,0.28744544045464465,0.24942907263642738,0.026180550869987208,0.00211886983988268,0.002386091702846383,0.00505694413036016,0.000439220474712155,0.000497392514948609,5.10850160160475e-06,5.905942365434936e-06,0.0010296499383403402,8.235505861877136e-05,9.267416402127775e-05,7.725013984509745e-07,8.851141664360227e-07,0.00011609441382034705,1.8732945395167914e-06,1.9803358674749353e-06
326.0,0.8260755284995946,0.06250700102480376,0.478573547868264,0.0,0.0,0.0,0.28499497948343694,0.2472951772056247,0.025966492696007693,0.0020998986951984763,0.0023633138138073545,0.0050160882870305835,0.00043513297277440884,0.0004926638632376728,5.053725812918981e-06,5.840181727796289e-06,0.0010213396817662702,8.157831081025714e-05,9.178593403695934e-05,7.640873068309001e-07,8.752527061350415e-07,0.00011515753698722738,1.8558929698331299e-06,1.9613755967912257e-06
327.0,0.8227527519937372,0.06213170431622401,0.4780706387024534,0.0,0.0,0.0,0.28255040999869213,0.24516128177482202,0.0257583225470077,0.002080927550514273,0.0023405359247683256,0.004975232443701007,0.00043104547083666275,0.00048793521152673666,4.9989500242332135e-06,5.777451393630417e-06,0.0010130294251922002,8.080156300174294e-05,9.089770405264093e-05,7.556732152108255e-07,8.658457637320362e-07,0.00011422066015410772,1.8393632702721236e-06,1.9424153261075157e-06
328.0,0.8195028916828185,0.06175640760764426,0.4775677295366428,0.0,0.0,0.0,0.28017875555267,0.24310023329816263,0.025550152398007706,0.0020619564058300694,0.0023177580357292967,0.00493437660037143,0.0004269579688989166,0.00048320655981580045,4.944174235547445e-06,5.7167406557917535e-06,0.0010047191686181301,8.006889836283911e-05,9.003059611726691e-05,7.474022215387577e-07,8.567417423683423e-07,0.00011328378332098804,1.8228335707111174e-06,1.9239056666458647e-06
329.0,0.816352495343865,0.061381110899064506,0.4770648203708322,0.0,0.0,0.0,0.27790656339450587,0.24113752012979386,0.025341982249007713,0.002042985261145866,0.002295636063110159,0.004893520757041854,0.0004231337164304055,0.0004786136644929445,4.889398446861677e-06,5.6560299179530905e-06,0.0009964089120440603,7.935901415148914e-05,8.921144413231533e-05,7.395678164864789e-07,8.476377210046485e-07,0.00011234690648786837,1.806303871150111e-06,1.9064190845135818e-06
330.0,0.8132034492652596,0.06100581419048476,0.4765619112050216,0.0,0.0,0.0,0.2756357237163646,0.2391748069614251,0.02513381210000772,0.0020240141164616626,0.0022745853471235105,0.004852664913712277,0.00041936885537239535,0.00047424248938736553,4.8346226581759085e-06,5.595319180114427e-06,0.0009880986554699903,7.864912994013917e-05,8.839229214736375e-05,7.317334114342001e-07,8.385336996409547e-07,0.0001114100296547487,1.7897741715891046e-06,1.8889325023812989e-06
331.0,0.8100633030131792,0.06063051748190501,0.47605900203921103,0.0,0.0,0.0,0.27337378379173993,0.23721209379305636,0.024934539476016867,0.002005042971777459,0.002253534631136862,0.004811809070382701,0.0004156039943143852,0.00046987131428178654,4.781982023579123e-06,5.534608442275763e-06,0.0009797883988959203,7.793924572878919e-05,8.757314016241216e-05,7.238990063819213e-07,8.294296782772608e-07,0.00011047315282162903,1.7732444720280982e-06,1.8714459202490157e-06
332.0,0.8069331489760065,0.06025522077332526,0.4755560928734004,0.0,0.0,0.0,0.2711218348903804,0.2352493806246876,0.024741633068650168,0.001986507643804163,0.0022324839151502134,0.004773550186714982,0.000411839133256375,0.00046550013917620754,4.731404566867947e-06,5.476119981541754e-06,0.0009720059920582493,7.722936151743922e-05,8.675398817746058e-05,7.160646013296425e-07,8.206595140686384e-07,0.00010959578246006405,1.756714772467092e-06,1.8539593381167328e-06
333.0,0.8038050307669408,0.05987992406474551,0.4750531837075898,0.0,0.0,0.0,0.26887192241761115,0.23328666745631882,0.024548726661283472,0.0019690924927894984,0.002211433199163565,0.004735996955709487,0.00040807427219836484,0.00046112896407062855,4.680827110156771e-06,5.418933976573162e-06,0.0009643670139296241,7.656842355195503e-05,8.5934836192509e-05,7.082301962773637e-07,8.120850204069237e-07,0.00010873458135237271,1.7411299354441047e-06,1.83647275598445e-06
